UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
11LA04252,11,R6531,11,18,59,X0000,82,5.0,5,07,00,2,0,N,.,050511,125,1,0,.,0.0,1,1,.,,,,1,125,44,,,NO DATA,DAB.NO.DATA,C,S,..,.,J,1,,1,1,1,1,0,0.0,0,2011-05-05,0.043,,,,,
11LA04253,11,X9507,82,00,74,X0000,82,1.0,1,33,97,2,7,Y,.,051011,130,1,3,1,7.6,1,1,.,,,,1,130,44,,,.,DAB,1,1,..,HMP,J,1,,1,1,1,0,0,0.0,0,2011-05-10,0.0,,,,,
11LA04254,11,X9096,82,.,e27,X0000,82,1.0,1,R3,CS,4,0,Y,.,051011,130,5,3,3,8.2,1,1,Y0498,50,,00,,,,,,SLSMORE,VERYHAIRY,1,1,..,MP,J,1,,1,1,1,1,1,1.0,87,2011-05-10,0.0,17,143,H,,
11LA04255,11,H6438,05,.,e25,X0000,82,1.0,1,30,SC,4,0,Y,.,051011,130,8,3,3,7.5,1,1,Y0499,50,,00,,,,,,.,PINK.VERY.UGLY,1,1,..,MP,J,1,,1,1,2,1,1,1.0,59,2011-05-10,0.0,13,143,H,,
11LA04256,11,H6438,05,.,e25,X0000,82,1.0,1,30,SC,4,0,Y,.,051011,130,8,3,2,6.8,1,1,Y0500,50,,00,,,,,,.,3TPINKVERYUGLY,1,1,..,MP,J,2,,0,0,0,1,1,1.0,62,2011-05-10,0.0,12,143,H,,
11LA04257,11,R8158,11,.,e27,X0000,82,1.0,1,07,CS,4,0,Y,.,052311,143,5,2,2,11.4,1,1,Z0874,83,,00,,,,,,CLDNTCATCH4MILK,PINK.PROC.527,1,1,..,MP,J,1,,1,1,1,1,1,1.0,87,2011-05-23,0.0,,,,,
11LA04258,11,H6526,05,.,e20,H5183,05,1.0,1,30,30,4,0,Y,.,052511,145,8,2,3,8.4,1,1,H7408,05,,30,,,,,,.,PROCESSED527,1,1,..,.,J,1,,1,1,2,1,1,1.0,76,2011-05-25,0.043,,,,,
11LA04259,11,H6526,05,.,e20,H5183,05,1.0,1,30,30,4,0,Y,.,052511,145,8,2,2,5.3,1,1,H7409,05,,30,,,,,,.,HAIRY.WEAK.527,1,1,..,.,J,2,,0,0,0,1,1,1.0,64,2011-05-25,0.043,,,,,
11LA04260,11,R7591,11,.,59,R7654,11,2.0,2,07,07,2,0,Y,.,040911,99,,,,0.0,,,,,,,,,,Z0523,+,,,1,1,..,.,Y,G,,0,0,0,0,0,0.5,0,2011-04-09,0.0,,,,,
11LA04261,11,R7264,11,18,40,20179,00,3.0,3,07,RW,2,0,Y,.,040911,99,,,,0.0,,,,,,,,,,R8815,+,,,1,1,..,MP,Y,G,,0,0,0,0,0,0.5,,2011-04-09,0.0,,,,,
