UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
15LA02362,15,S0105,12,,e15,R9194,11,1.0,1,07,07,4,,Y,,042315,113,5,3,3,0,2,13.2,1,1,S0729,12,,07,,,,,,.,.,3,2,..,,J,1,,1,1,1,1,1,1.0,100,2015-04-23,0.046,28,132,1,,
15LA02363,15,L1602,70,,8,L1368,70,1.0,1,PC,PC,4,0,N,,042315,113,1,3,1,.,.,17.8,5,1,.,,,,1,113,44,,,DOWN,DAB,8,2,..,OR,J,1,,1,1,1,0,0,0.0,0,2015-04-23,0.012,,,,,
15LA02364,15,T4518,45,,33,Z0000,83,3.0,3,02,97,2,0,N,,042315,113,8,3,3,0,3,12.2,5,1,Z3195,83,,20,,,,,,.,CU,1,1,..,CTL,J,1,,1,1,2,1,1,1.0,85,2015-04-23,0.0,17,132,1,,
15LA02365,15,T4518,45,,33,Z0000,83,3.0,3,02,97,2,0,N,,042315,113,8,3,3,0,3,14.4,5,1,Z3196,83,,20,,,,,,.,CU,1,1,..,CTL,J,2,,0,0,0,1,1,1.0,81,2015-04-23,0.0,25,132,1,,
15LA02366,15,T5387,45,,e20,T4411,45,1.0,1,02,02,4,7,N,.,042315,113,5,3,1,0,4,11.8,1,1,T6296,45,,02,7,193,97,,,.,.,1,1,..,SEL,J,1,,1,1,1,1,0,,,2015-04-23,0.052,19,132,1,,
15LA02367,15,T3645,45,,31,Z0000,83,4.0,4,02,97,2,7,N,.,042315,113,8,2,2,0,2,14.7,5,1,Z3197,83,,20,,,,,,RSD.NO.MILK,CU,1,1,..,SEL,J,1,,1,1,2,1,1,1.0,91,2015-04-23,0.0,27,132,1,,
15LA02368,15,T3645,45,,31,Z0000,83,4.0,4,02,97,2,7,N,.,042315,113,8,2,3,0,2,12.0,5,1,Z3198,83,,20,6,309,66,,8,.,CU.BowelTorsion,1,1,..,SEL,J,2,,0,0,0,1,0,0.0,0,2015-04-23,0.0,,,,,
15LA02369,15,T5221,45,,29,Z0000,83,2.0,2,02,97,2,,N,,042415,114,8,2,2,2,3,13.3,5,1,Z3199,83,,20,,,,,,.,CU,1,1,..,SEL,J,1,,1,1,2,1,1,1.0,73,2015-04-24,0.0,20,132,1,,
15LA02370,15,T5221,45,,29,Z0000,83,2.0,2,02,97,2,,N,,042415,114,8,2,2,0,2,13.9,5,1,Z3200,83,,20,,,,,,.,CU,1,1,..,SEL,J,2,,0,0,0,1,1,1.0,91,2015-04-24,0.0,22,132,1,,
15LA02371,15,Z2274,83,,BR3,Z0000,83,1.0,1,TS,97,5,,Y,,043015,120,5,3,2,0,0,14.5,5,1,Z3201,83,,00,,,,,,FROM.DRY,.,1,1,..,HMP,J,1,,1,1,1,1,1,1.0,76,2015-04-30,0.0,23,142,H,,
