UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
10LA04350,10,R7955,11,00,M1,K0000,64,1.0,1,07,06,4,0,Y,.,051710,137,5,2,3,10.6,1,1,X9807,82,,00,7,179,97,,,.,.,1,1,..,MP,J,1,,1,1,1,1,0,0.0,0,2010-05-17,0.0,13,144,H,0,0
10LA04351,10,T1037,45,48,AI,X0000,82,4.0,4,02,00,5,0,Y,.,051710,137,5,2,2,17.0,1,1,X9808,82,,00,,0,,,,.,HAIRY,1,1,..,SPH,J,1,,1,1,1,1,1,1.0,119,2010-05-17,0.0,23,144,H,0,0
10LA04352,10,H2934,05,00,AI,X0000,82,3.0,3,33,00,5,0,Y,.,051710,137,5,2,3,16.4,1,1,X9809,82,,00,,0,,,,.,.,1,1,..,HMP,J,1,,1,1,1,1,1,1.0,132,2010-05-17,0.0,22,144,H,0,0
10LA04353,10,H2810,05,00,AI,X0000,82,4.0,4,33,00,5,0,Y,.,051710,137,8,2,2,12.0,1,1,X9810,82,,00,,0,,,,.,.,1,1,..,HMP,J,1,,1,1,2,1,1,1.0,111,2010-05-17,0.0,16,144,H,0,0
10LA04354,10,H2810,05,00,AI,X0000,82,4.0,4,33,00,5,0,Y,.,051710,137,8,2,3,11.9,1,1,X9811,82,,00,7,179,97,,,.,ENTROPION,1,1,..,HMP,J,2,,0,0,0,1,0,0.0,0,2010-05-17,0.0,17,144,H,0,0
10LA04355,10,Unkno,wn,da,,,,0.0,,,,,,,.,051710,137,5,.,3,11.2,1,1,X9812,82,,00,3,137,93,,8,Unknown dam,From drys,1,1,..,.,J,1,,1,1,1,1,0,0.0,0,2010-05-17,0.0,0,0,,0,0
10LA04356,10,T0915,45,ID,AI,X0000,82,4.0,4,02,00,5,0,Y,.,051810,138,5,3,2,14.6,1,1,X9813,82,,00,,0,,,,FROM DRY,VERY HAIRY 4T,1,1,..,.,J,1,,1,1,1,1,1,1.0,124,2010-05-18,0.0,20,144,H,0,0
10LA04357,10,X7992,82,99,e10,,,1.0,1,T3,,4,0,N,.,.,0,5,3,.,0.0,.,.,.,.,,.,,,,H5648,+,,,,,..,.,J,G,,0,0,0,0,0,0.5,,,0.0,,,,,
10LA04358,10,X6804,82,00,BRT,,,2.0,2,CR,,5,0,Y,.,.,0,5,2,.,0.0,.,.,.,,,,,,,H6437,+,,,,,,,,G,,0,0,0,0,0,0.5,0,,0.0,,,,,
10LA04359,10,X6507,82,97,28,,,2.0,2,97,,1,0,N,.,.,0,1,3,.,0.0,.,.,.,,,,,,,X8809,+,,,,,,,,G,,0,0,0,0,0,0.5,0,,0.0,,,,,
