UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,DNA,INBRL,STUDY,TRTPEN,IDZ65
07WN00011,2007053104,07,H3104,05,2,88,30,03,9,3,2,2.0,2,2,2,88,220,132,6,8.3,49,65,0.43,60,1,1,,,0,L,.,p36,.,H1159,05,H2163,05,82,1,,0,8,5,99,2.38,116.4,1,78,0,,,LIFE,sy3,0
07WN00012,2007053105,07,H3105,05,1,88,30,03,9,3,2,2.0,2,2,2,88,220,132,2,9.7,46,66,0.427,61,1,1,,,0,L,.,,.,H1159,05,H2163,05,82,3,93,250,8,5,93,2.38,116.4,3,72,0,,,,,0
07WN00013,2007053106,07,H3106,05,1,88,30,02,9,3,3,3.0,3,3,2,88,220,132,2,10.7,46,63,0.396,58,1,1,,,0,M,RED,,.,H0773,05,H1193,05,82,3,93,250,9,8,85,2.17,103.9,3,67,0,,,,,0
07WN00014,2007053102,07,H3102,05,3,88,30,e34,5,1,1,1.0,1,1,2,88,220,132,2,10.7,64,87,0.578,80,1,1,,,7,L,.,,.,H1063,05,H2838,05,88,3,93,264,1,1,106,1.98,111.4,3,100,0,,,,,0
07WN00015,2007053108,07,H3108,05,1,88,30,02,9,3,3,3.0,3,3,2,88,220,132,3,7.2,43,60,0.4,55,1,1,,,0,M,RED,,.,H0773,05,H1193,05,82,3,93,250,9,8,83,2.17,103.9,3,67,0,,,,,0
07WN00016,2007053109,07,H3109,05,1,88,30,05,8,2,2,2.0,2,2,2,88,220,132,8,8.7,47,67,0.442,62,1,1,,,0,L,.,,.,H1852,05,H1696,05,88,3,93,250,5,4,93,2.21,116.4,3,72,0,,,,,0
07WN00017,2007053107,07,H3107,05,2,88,30,02,9,3,3,3.0,3,3,2,88,220,132,5,7.9,50,64,0.425,59,1,1,,,0,M,RED,p37,.,H0773,05,H1193,05,82,1,,0,9,8,92,2.17,103.9,1,81,0,,,LIFE,sy3,0
07WN00018,2007053131,07,H3131,05,3,88,30,e33,8,2,2,1.0,1,1,1,89,213,124,14,8.0,51,65,0.46,63,1,1,,,7,L,.,,HAIRY,H0596,05,H2399,05,88,V,,0,5,5,100,2.08,119.4,V,85,0,,,VACC,,0
07WN00019,2007053130,07,H3130,05,1,88,30,05,8,2,2,6.0,6,4,1,89,213,124,7,9.6,65,83,0.592,81,1,1,,,0,M,RED,,.,H1852,05,A8274,04,84,3,93,250,5,3,104,1.79,116.0,3,96,0,,,,,0
07WN00020,2007053133,07,H3133,05,2,88,30,09,9,3,3,3.0,3,3,1,89,213,124,6,8.7,50,64,0.446,62,1,1,,,0,M,.,p35,HAIRY,H1914,05,H0990,05,82,1,,0,9,8,96,2.03,109.7,1,76,0,,,LIFE,sy3,0
07WN00021,2007053134,07,H3134,05,2,88,30,09,9,3,3,3.0,3,3,1,89,213,124,1,8.8,29,41,0.26,40,1,1,,,0,M,.,,"HAIRY,NUFLOR",H1914,05,H0990,05,82,3,93,264,9,8,83,2.03,109.7,3,55,0,,,,,0
07WN00022,2007053135,07,H3135,05,2,88,30,09,9,3,3,3.0,3,3,1,89,213,124,3,7.4,45,58,0.408,56,1,1,,,0,M,.,,X BRITCHY,H1914,05,H0990,05,82,3,93,264,9,8,93,2.03,109.7,3,69,0,,,,,0
07WN00023,2007053136,07,H3136,05,3,88,30,e31,5,1,1,1.0,1,1,1,89,213,124,8,9.2,59,78,0.555,76,1,3,,,0,M,.,,.,H2022,05,H2902,05,88,V,,0,1,1,103,1.98,110.6,V,92,0,,,VACC,,0
07WN00024,2007053132,07,H3132,05,3,88,30,e33,8,2,2,1.0,1,1,1,89,213,124,14,7.9,46,59,0.412,57,1,1,,,7,L,.,,.,H0596,05,H2399,05,88,3,93,264,5,5,97,2.08,119.4,3,79,0,,,,,0
07WN00025,2007053138,07,H3138,05,3,88,30,03,5,1,1,2.0,2,2,1,89,213,124,7,10.2,68,80,0.563,78,1,1,,,0,L,RED,,.,H1159,05,H1956,05,83,V,,0,1,1,103,1.87,107.6,V,98,0,,,VACC,,0
07WN00026,2007053139,07,H3139,05,3,88,30,e34,5,1,1,1.0,1,1,1,89,213,124,7,11.0,58,76,0.524,74,1,1,,,7,L,.,,4TEATS,H1063,05,H2192,05,88,V,,0,1,1,102,1.98,110.2,V,95,0,,,VACC,,0
07WN00027,2007053137,07,H3137,05,2,88,30,03,5,1,1,3.0,3,3,1,89,213,124,5,10.6,75,89,0.632,86,1,1,,,0,M,.,p17,4TEATS,H1159,05,H1180,05,82,1,,0,1,1,110,1.89,108.0,1,104,0,,,LIFE,sy1,0
07WN00028,2007053141,07,H3141,05,1,88,30,04,9,3,2,3.0,3,3,1,89,213,124,5,9.2,46,60,0.41,58,1,5,,,0,M,RED,,"HAIRY,JAW5",H1823,05,H0747,05,83,3,93,250,8,5,83,2.31,99.6,3,72,0,,,,,0
07WN00029,2007053143,07,H3143,05,2,88,30,01,9,3,2,5.0,5,4,1,89,213,124,8,10.0,63,78,0.548,76,1,1,,,0,M,RED,p23,.,H0471,05,A9761,04,83,1,,0,8,5,115,2.45,128.9,1,89,0,,,LIFE,sy2,0
07WN00030,2007053144,07,H3144,05,1,88,30,01,9,3,2,5.0,5,4,1,89,213,124,8,9.1,62,79,0.564,77,1,1,,,0,M,RED,,.,H0471,05,A9761,04,83,1,,0,8,5,108,2.45,128.9,1,93,0,,,,CTL,0
07WN00031,2007053145,07,H3145,05,3,88,30,03,9,3,3,2.0,2,2,1,89,213,124,8,7.9,54,72,0.517,70,1,1,,,0,L,RED,,HAIRY,H1159,05,H2093,05,88,V,,0,9,8,99,2.04,110.2,V,86,0,,,VACC,,0
07WN00032,2007053146,07,H3146,05,2,88,30,03,9,3,3,2.0,2,2,1,89,213,124,1,7.8,42,54,0.373,53,1,1,,,0,L,RED,p46,.,H1159,05,H2093,05,88,1,,0,9,8,91,2.04,110.2,1,71,0,,,LIFE,sy4,0
07WN00033,2007053142,07,H3142,05,2,88,30,04,9,3,2,3.0,3,3,1,89,213,124,4,8.2,62,79,0.571,77,1,5,,,0,M,RED,p28,"HAIRY,JAW5",H1823,05,H0747,05,83,1,,0,8,5,100,2.31,99.6,1,89,0,,,LIFE,sy2,0
07WN00034,2007053149,07,H3149,05,3,88,30,e34,8,2,1,1.0,1,1,1,89,213,124,14,9.4,65,82,0.585,80,1,1,,,7,L,.,,NUFLOR,H1063,05,H2462,05,88,V,,0,3,2,106,2.08,111.4,V,100,0,,,VACC,,0
07WN00035,2007053147,07,H3147,05,3,88,30,03,9,3,3,2.0,2,2,1,89,213,124,9,8.0,29,43,0.282,42,1,1,,,0,L,RED,,.,H1159,05,H2093,05,88,3,93,264,9,8,83,2.04,110.2,3,57,0,,,,,0
07WN00036,2007053151,07,H3151,05,2,00,33,45,6,2,1,5.0,5,4,1,90,213,123,15,10.6,79,97,0.702,95,1,1,,,7,X,TMP,BF,.,K3500,64,A9641,04,84,1,,0,3,2,115,1.57,97.9,1,113,0,,,NUTR,,0
07WN00037,2007053150,07,H3150,05,3,88,30,04,5,1,1,2.0,2,2,1,89,213,124,14,12.7,83,99,0.696,96,1,1,,,0,L,.,,.,H1823,05,H1855,05,83,3,93,264,1,1,114,1.87,108.6,3,119,0,,,,,0
07WN00038,2007053153,07,H3153,05,2,88,30,06,8,2,2,3.0,3,3,1,90,213,123,1,11.0,61,83,0.585,81,1,1,,,0,M,RED,p16,4TEATS,H1797,05,H1160,05,82,1,,0,5,5,111,1.74,114.2,1,95,0,,,LIFE,sy1,0
07WN00039,2007053154,07,H3154,05,3,88,30,e34,8,2,1,1.0,1,1,1,90,213,123,15,6.2,53,69,0.511,67,1,1,,,7,L,.,,.,H1063,05,H2258,05,88,V,,0,3,2,97,2.08,108.8,V,87,0,,,VACC,,0
07WN00040,2007053156,07,H3156,05,3,88,30,04,8,2,2,2.0,2,2,1,90,213,123,4,11.1,46,59,0.389,58,1,1,,,0,L,.,,HAIRY,H1823,05,H1957,05,83,3,93,264,5,5,99,2.04,122.6,3,67,0,,,,,0
07WN00041,2007053152,07,H3152,05,2,88,30,06,8,2,2,3.0,3,3,1,90,213,123,16,11.7,62,78,0.539,76,1,1,,,0,M,RED,p17,.,H1797,05,H1160,05,82,1,,0,5,5,108,1.74,114.2,1,95,0,,,LIFE,sy1,0
07WN00042,2007053158,07,H3158,05,3,88,30,09,5,1,1,2.0,2,2,1,90,213,123,10,13.6,80,94,0.654,92,1,1,,,0,M,RED,,.,H1914,05,H1808,05,82,3,93,264,1,1,103,1.71,93.3,3,109,0,,,,,0
07WN00043,2007053159,07,H3159,05,3,88,30,05,8,2,2,2.0,2,2,1,90,213,123,9,8.5,57,81,0.589,79,1,1,,,0,M,RED,,.,H1852,05,H1764,05,88,V,,0,5,5,101,1.87,103.9,V,100,0,,,VACC,,0
07WN00044,2007053157,07,H3157,05,3,88,30,04,8,2,2,2.0,2,2,1,90,213,123,8,11.7,57,81,0.563,79,1,1,,,0,L,.,,.,H1823,05,H1957,05,83,V,,0,5,5,111,2.04,122.6,V,101,0,,,VACC,,0
07WN00045,2007053161,07,H3161,05,1,88,30,04,5,1,1,2.0,2,2,1,90,213,123,3,11.6,71,95,0.678,93,1,1,,,0,L,.,,TB=1,H1823,05,H1547,05,83,3,93,250,1,1,114,2.04,122.9,3,105,0,,,,,0
07WN00046,2007053160,07,H3160,05,2,88,30,05,8,2,2,2.0,2,2,1,90,213,123,7,9.1,46,60,0.414,59,1,1,,,0,M,RED,p42,.,H1852,05,H1764,05,88,1,,0,5,5,92,1.87,103.9,1,74,0,,,LIFE,sy4,0
07WN00047,2007053163,07,H3163,05,3,88,30,e34,8,2,1,1.0,1,1,1,90,213,123,4,10.0,63,76,0.537,74,1,1,,,0,M,.,,.,H1063,05,H2687,05,88,V,,0,3,2,102,2.08,110.2,V,89,0,,,VACC,,0
07WN00048,2007053165,07,H3165,05,1,88,30,01,8,2,2,3.0,3,3,1,90,213,123,16,8.4,63,85,0.623,83,1,1,,,0,M,.,,.,H0471,05,H1123,05,82,1,,0,5,6,110,1.89,125.1,1,105,0,,,,EXP,0
07WN00049,2007053166,07,H3166,05,1,88,30,01,8,2,2,3.0,3,3,1,90,213,123,8,10.0,69,87,0.626,85,1,1,,,0,M,.,,.,H0471,05,H1123,05,82,1,,0,5,4,111,1.89,125.1,1,101,0,,,,CTL,0
07WN00050,2007053162,07,H3162,05,3,88,30,e33,5,1,1,1.0,1,1,1,90,213,123,10,9.0,60,70,0.496,69,1,1,,,7,L,.,,HAIRY,H0596,05,H2276,05,88,V,,0,1,1,98,1.98,109.2,V,88,0,,,VACC,,0
07WN00051,2007053169,07,H3169,05,2,88,30,08,9,3,3,6.0,6,4,1,90,215,125,2,8.3,22,30,0.174,29,1,1,,,0,M,RED,,POOR 7/9/07 X,H1311,05,A8770,04,84,3,97,250,9,8,73,2.09,103.5,7,0,0,,,,,0
07WN00052,2007053167,07,H3167,05,3,88,30,e32,8,2,1,1.0,1,1,1,90,213,123,8,8.4,57,77,0.558,75,1,1,,,0,M,.,,.,H1611,05,H2454,05,88,V,,0,3,2,102,2.08,110.4,V,91,0,,,VACC,,0
07WN00053,2007053121,07,H3121,05,3,00,33,45,8,2,2,6.0,6,4,1,89,213,124,11,14.0,70,88,0.597,86,1,1,,,7,X,TMP,,.,K3500,64,A8443,04,84,3,93,264,5,5,0,2.19,131.9,3,108,0,,,,,0
07WN00054,2007053120,07,H3120,05,3,00,33,45,8,2,2,6.0,6,4,1,89,213,124,10,15.1,73,90,0.604,88,1,1,,,7,X,TMP,,.,K3500,64,A8443,04,84,3,93,264,5,5,0,2.19,131.9,3,109,0,,,,,0
07WN00055,2007053123,07,H3123,05,2,88,30,02,8,2,2,2.0,2,2,1,89,213,124,2,8.2,51,64,0.45,62,1,1,,,0,L,.,p35,.,H0773,05,H1920,05,88,1,,0,5,5,100,2.21,117.1,1,79,0,,,LIFE,sy3,0
07WN00056,2007053124,07,H3124,05,3,88,30,e33,5,1,1,1.0,1,1,1,89,213,124,6,10.1,51,71,0.491,69,1,1,,,7,L,.,,.,H0596,05,H2210,05,88,V,,0,1,1,98,1.98,109.2,V,82,0,,,VACC,,0
07WN00057,2007053126,07,H3126,05,1,88,30,04,9,3,2,3.0,3,3,1,89,213,124,2,8.4,70,84,0.61,82,1,1,,,0,M,.,,4TEATS,H1823,05,H0951,05,82,1,,0,8,5,110,2.17,127.0,1,99,0,,,,EXP,0
07WN00058,2007053122,07,H3122,05,2,88,30,02,8,2,2,2.0,2,2,1,89,213,124,10,9.2,50,66,0.458,64,1,1,,,0,L,.,p37,.,H0773,05,H1920,05,88,1,,0,5,5,102,2.21,117.1,1,76,0,,,LIFE,sy3,0
07WN00059,2007053128,07,H3128,05,3,88,30,e33,5,1,1,1.0,1,1,1,89,213,124,3,10.9,60,76,0.525,74,1,5,,,7,L,.,,JAW5,H0596,05,H2579,05,88,V,10,261,1,1,102,1.98,110.2,V,92,0,,,VACC,,0
07WN00060,2007053129,07,H3129,05,2,88,30,05,8,2,2,6.0,6,4,1,89,213,124,3,6.4,50,62,0.448,60,1,1,,,0,M,RED,p37,.,H1852,05,A8274,04,84,1,,0,5,7,99,1.79,116.0,1,76,0,,,LIFE,sy3,0
07WN00061,2007053127,07,H3127,05,1,88,30,04,9,3,2,3.0,3,3,1,89,213,124,10,8.0,59,77,0.556,75,1,1,,,0,M,.,,.,H1823,05,H0951,05,82,1,,0,8,5,106,2.17,127.0,1,91,0,,,,CTL,0
07WN00062,2007053181,07,H3181,05,2,88,30,01,8,2,2,2.0,2,2,2,91,220,129,12,9.8,61,74,0.498,70,1,1,,,0,M,RED,p13,.,H0471,05,H1579,05,83,1,,0,5,6,101,2.21,109.0,1,93,0,,,LIFE,sy1,0
07WN00063,2007053184,07,H3184,05,2,88,30,04,9,3,2,3.0,3,3,2,91,220,129,11,9.4,48,64,0.423,60,1,1,,,0,M,RED,p34,.,H1823,05,H1342,05,83,1,,0,8,5,95,2.46,109.3,1,81,0,,,LIFE,sy3,0
07WN00064,2007053185,07,H3185,05,1,88,30,04,9,3,2,3.0,3,3,2,91,220,129,11,8.6,54,74,0.507,69,1,1,,,0,M,RED,,.,H1823,05,H1342,05,83,3,93,250,8,5,94,2.46,109.3,3,80,0,,,,,0
07WN00065,2007053186,07,H3186,05,2,00,33,41,8,2,2,8.0,8,5,2,91,220,129,7,12.0,66,87,0.581,82,1,3,,,7,X,TMP,BF,.,K3071,64,A6723,04,81,1,,0,5,5,109,2.13,121.9,1,105,0,,,NUTR,,0
07WN00066,2007053182,07,H3182,05,1,88,30,01,8,2,2,2.0,2,2,2,91,220,129,12,12.7,77,96,0.646,90,1,1,,,0,M,RED,,NICE LAMB,H0471,05,H1579,05,83,1,10,282,5,4,105,2.21,109.0,1,110,0,,,,CTL,0
07WN00067,2007053188,07,H3188,05,2,88,30,01,8,2,1,2.0,2,2,2,91,220,129,1,9.8,75,90,0.622,84,1,1,,,0,L,.,p17,.,H0471,05,H1684,05,88,1,,0,3,2,100,2.21,91.5,1,103,0,,,LIFE,sy1,0
07WN00068,2007053187,07,H3187,05,2,00,33,41,8,2,2,8.0,8,5,2,91,220,129,13,10.6,45,51,0.313,48,1,1,,,7,X,TMP,,.,K3071,64,A6723,04,81,3,93,264,5,5,77,2.13,121.9,3,63,0,,,,,0
07WN00069,2007053191,07,H3191,05,2,88,30,05,8,2,2,2.0,2,2,2,91,220,129,9,9.3,40,55,0.354,52,1,1,,,0,L,.,p43,"NUFLOR, SMZ",H1852,05,H2063,05,88,1,,0,5,5,84,1.87,98.6,1,68,0,,,LIFE,sy4,0
07WN00070,2007053190,07,H3190,05,2,88,30,05,8,2,2,2.0,2,2,2,91,220,129,7,9.8,49,67,0.443,63,1,1,,,0,L,.,p21,.,H1852,05,H2063,05,88,1,,0,5,5,91,1.87,98.6,1,82,0,,,LIFE,sy2,0
07WN00071,2007053193,07,H3193,05,3,88,30,09,9,3,2,2.0,2,2,2,91,220,129,13,10.7,55,70,0.46,66,1,1,,,0,L,RED,,.,H1914,05,H1546,05,82,V,,0,8,5,105,2.21,125.4,V,88,0,,,VACC,,0
07WN00072,2007053194,07,H3194,05,2,88,30,01,5,1,1,3.0,3,3,1,91,213,122,4,16.6,90,111,0.774,109,1,1,,,0,M,.,p12,BIG LAMB,H0471,05,H0891,05,83,1,,0,1,1,132,1.89,122.5,1,126,0,,,LIFE,sy1,0
07WN00073,2007053195,07,H3195,05,2,88,30,03,8,2,2,5.0,5,4,2,91,220,129,10,9.4,51,67,0.447,63,1,1,,,0,M,RED,p23,.,H1159,05,A8916,04,84,1,,0,5,6,97,1.9,110.3,1,84,0,,,LIFE,sy2,0
07WN00074,2007053196,07,H3196,05,1,88,30,03,8,2,2,5.0,5,4,2,91,220,129,7,11.2,68,89,0.603,84,1,1,,,0,M,RED,,.,H1159,05,A8916,04,84,3,93,250,5,4,103,1.9,110.3,3,102,0,,,,,0
07WN00075,2007053192,07,H3192,05,3,88,30,09,9,3,2,2.0,2,2,2,91,220,129,5,9.9,68,80,0.543,75,1,1,,,0,L,RED,,HAIRY,H1914,05,H1546,05,82,V,,0,8,5,110,2.21,125.4,V,92,0,,,VACC,,0
07WN00076,2007053198,07,H3198,05,1,88,30,03,8,2,2,2.0,2,2,2,91,220,129,4,8.3,48,66,0.447,62,1,1,,,0,L,RED,,.,H1159,05,H1431,05,88,3,93,250,5,5,100,2.21,130.3,3,78,0,,,,,0
07WN00077,2007053199,07,H3199,05,3,88,30,02,8,2,2,2.0,2,2,2,91,220,129,2,8.6,56,76,0.522,71,1,1,,,0,L,RED,,HAIRY,H0773,05,H1421,05,88,V,,0,5,6,106,2.04,122.2,V,86,0,,,VACC,,0
07WN00078,2007053197,07,H3197,05,1,88,30,03,8,2,2,2.0,2,2,2,91,220,129,12,9.7,49,70,0.467,66,1,1,,,0,L,RED,,.,H1159,05,H1431,05,88,3,93,250,5,5,102,2.21,130.3,3,83,0,,,,,0
07WN00079,2007053171,07,H3171,05,2,88,30,08,9,3,3,6.0,6,4,1,90,213,123,7,7.6,34,51,0.353,50,1,1,,,0,M,RED,p41,.,H1311,05,A8770,04,84,1,,0,9,8,86,2.09,103.5,1,64,0,,,LIFE,sy4,0
07WN00080,2007053170,07,H3170,05,2,88,30,08,9,3,3,6.0,6,4,1,90,213,123,8,7.5,52,66,0.476,65,1,1,,,0,M,RED,p31,HAIRY,H1311,05,A8770,04,84,1,,0,9,8,95,2.09,103.5,1,76,0,,,LIFE,sy3,0
07WN00081,2007053173,07,H3173,05,3,88,30,e34,8,2,2,1.0,1,1,1,90,213,123,13,9.4,55,68,0.476,67,1,1,,,7,L,.,,.,H1063,05,H2334,05,88,V,,0,5,5,102,2.08,118.2,V,85,0,,,VACC,,0
07WN00082,2007053174,07,H3174,05,2,88,30,08,8,2,2,3.0,3,3,1,90,213,123,8,10.6,50,64,0.434,63,1,1,,,0,M,RED,p27,.,H1311,05,H0987,05,82,1,,0,5,5,93,2.03,101.3,1,81,0,,,LIFE,sy2,0
07WN00083,2007053175,07,H3175,05,2,88,30,08,8,2,2,3.0,3,3,1,90,213,123,17,10.7,49,63,0.425,62,1,1,,,0,M,RED,p32,NICE LAMB,H1311,05,H0987,05,82,1,,0,5,5,92,2.03,101.3,1,74,0,,,LIFE,sy3,0
07WN00084,2007053176,07,H3176,05,1,88,30,08,9,3,2,2.0,2,2,1,90,213,123,6,9.7,65,79,0.563,77,1,1,,,0,M,RED,,.,H1311,05,H1830,05,83,3,93,250,8,5,95,2.04,102.3,3,86,0,,,,,0
07WN00085,2007053172,07,H3172,05,2,88,30,e34,8,2,2,1.0,1,1,1,90,213,123,11,8.6,36,48,0.32,47,1,1,,,7,L,.,p41,.,H1063,05,H2334,05,88,1,,0,5,5,92,2.08,118.2,1,65,0,,,LIFE,sy4,0
07WN00086,2007053179,07,H3179,05,2,88,30,05,8,2,1,3.0,3,3,1,90,213,123,15,9.6,58,75,0.532,73,1,1,,,0,M,.,p12,.,H1852,05,H0877,05,83,1,,0,3,2,110,2.17,122.3,1,93,0,,,LIFE,sy1,0
07WN00087,2007053177,07,H3177,05,2,88,30,08,9,3,2,2.0,2,2,1,90,213,123,5,8.7,39,55,0.376,54,1,1,,,0,M,RED,p45,.,H1311,05,H1830,05,83,1,,0,8,5,88,2.04,102.3,1,71,0,,,LIFE,sy4,0
07WN00088,2007053010,07,H3010,05,2,88,30,e31,8,2,1,1.0,1,1,2,85,220,135,2,9.9,53,73,0.467,66,1,1,,,0,M,.,p25,ENTROPION,H2022,05,H2219,05,88,1,,0,3,2,98,2.08,108.6,1,87,0,,,LIFE,sy2,0
07WN00089,2007053014,07,H3014,05,2,00,33,44,8,2,2,6.0,6,4,2,85,220,135,4,13.4,76,99,0.634,89,1,1,,,7,X,TMP,BF,NICE LAMB,K3346,64,A8283,04,81,1,,0,5,4,112,1.59,106.3,1,115,0,,,NUTR,,0
07WN00090,2007053015,07,H3015,05,3,00,33,44,8,2,2,6.0,6,4,2,85,220,135,7,10.7,71,93,0.61,84,1,1,,,7,X,TMP,,.,K3346,64,A8283,04,81,3,93,264,5,6,0,1.59,106.3,3,112,0,,,,,0
07WN00091,2007053012,07,H3012,05,2,88,30,e32,8,2,1,1.0,1,1,2,85,220,135,4,7.0,55,73,0.489,66,1,1,,,7,L,.,p26,NUFLOR,H1611,05,H2380,05,88,1,,0,3,2,98,2.08,108.6,1,83,0,,,LIFE,sy2,0
07WN00092,2007053018,07,H3018,05,1,88,30,02,8,2,2,2.0,2,2,2,85,220,135,8,11.4,66,84,0.538,76,1,1,,,0,M,.,,.,H0773,05,H1473,05,83,1,,0,5,5,105,2.21,123.3,1,95,0,,,,EXP,0
07WN00093,2007053019,07,H3019,05,1,88,30,01,3,4,2,3.0,3,3,2,86,220,134,13,8.2,54,73,0.484,66,1,1,,,0,M,RED,,.,H0471,05,H1178,05,82,3,93,250,8,4,95,2.46,115.0,3,83,0,,,,,0
07WN00094,2007053017,07,H3017,05,2,88,30,02,8,2,2,2.0,2,2,2,85,220,135,8,10.4,52,67,0.419,61,1,1,,,0,M,.,p27,.,H0773,05,H1473,05,83,1,,0,5,5,103,2.21,123.3,1,81,0,,,LIFE,sy2,0
07WN00095,2007053001,07,H3001,05,2,88,30,09,8,2,2,2.0,2,2,2,84,220,136,7,9.5,55,73,0.467,66,1,1,,,0,L,.,p25,.,H1914,05,H1787,05,83,1,,0,5,5,105,2.21,121.3,1,88,0,,,LIFE,sy2,0
07WN00096,2007053003,07,H3003,05,3,00,33,45,9,3,2,5.0,5,4,2,84,220,136,7,9.6,68,88,0.576,79,1,1,,,7,X,TMP,,.,K3500,64,A9034,04,84,3,93,264,8,5,0,2.01,114.9,3,105,0,,,,,0
07WN00097,2007053004,07,H3004,05,2,00,33,45,9,3,2,5.0,5,4,2,84,220,136,7,9.8,63,88,0.575,79,1,1,,,7,X,TMP,BF,.,K3500,64,A9034,04,84,1,,0,8,5,105,2.01,114.9,1,100,0,,,NUTR,,0
07WN00098,2007053006,07,H3006,05,3,88,30,03,9,3,2,3.0,3,3,2,84,220,136,2,11.0,69,85,0.544,76,1,1,,,0,M,RED,,HAIRY,H1159,05,H1367,05,88,3,93,264,8,4,105,1.89,113.8,3,103,0,,,,,0
07WN00099,2007053002,07,H3002,05,2,88,30,09,8,2,2,2.0,2,2,2,84,220,136,2,8.6,59,74,0.481,66,1,1,,,0,L,.,p15,.,H1914,05,H1787,05,83,1,,0,5,5,105,2.21,121.3,1,90,0,,,LIFE,sy1,0
07WN00100,2007053008,07,H3008,05,1,88,30,01,8,2,2,3.0,3,3,2,85,220,135,7,11.0,72,83,0.533,75,1,1,,,0,M,.,,.,H0471,05,H1187,05,82,3,93,250,5,3,103,2.03,121.2,3,91,0,,,,,0
07WN00101,2007053009,07,H3009,05,2,88,30,01,8,2,2,3.0,3,3,2,85,220,135,7,7.7,63,74,0.491,67,1,1,,,0,M,NEB,,.,H0471,05,H1187,05,82,N,92,239,5,7,106,2.03,121.2,N,0,0,,,MARC,NEB,7313
