UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,CUDAY,SAWT,DNA,INBRL,STUDY,TRTPEN,IDZ65
13WN00026,2013057971,13,H7971,05,2,,30,e21,5,1,1,1.0,1,1,1,81,196,115,,11.3,  0,72,0.528,75,1,1,,,7,,,,"Moscow, ID",H7150,05,H7426,05,,2,92,268,1,1,,,,,93,246,,,0.035,,,11851
13WN00027,2013057972,13,H7972,05,2,,30,57,8,2,2,3.0,3,3,1,81,196,115,,10.6,  0,76,0.569,79,1,1,,,0,,,,HAIRY,H6969,05,H5693,05,,3,93,261,5,5,,,,,95,247,,,0.036,,,
13WN00028,2013057973,13,H7973,05,2,,30,57,8,2,2,3.0,3,3,1,81,196,115,,10.0,  0,74,0.557,77,1,1,,,0,,,e9,.,H6969,05,H5693,05,,1,,,5,5,,,,,91,246,,,0.036,,,
13WN00029,2013057976,13,H7976,05,1,,30,53,5,1,1,7.0,7,5,1,81,196,115,,12.5,  0,69,0.491,71,1,1,,,7,,GRN,,NICE LAMB,H7199,05,H2194,05,88,3,93,231,1,1,,,,,80,218,,,0.038,,,
13WN00030,2013057977,13,H7977,05,2,,30,56,5,1,1,2.0,2,2,1,81,196,115,,9.9,  0,86,0.662,89,1,1,,,0,,,,.,H6952,05,H7399,05,,3,93,261,1,1,,,,,95,247,,,0.036,,,
13WN00031,2013057978,13,H7978,05,1,,30,e18,5,1,1,1.0,1,1,1,81,196,115,,13.3,  0,85,0.623,88,1,1,,,0,,,,NICE.POLY.LEF,H6039,05,H7537,05,,3,93,231,1,1,,,,,95,218,,,0.028,,,
13WN00032,2013057979,13,H7979,05,3,,30,e19,5,1,1,1.0,1,1,1,81,196,115,,9.7,  0,76,0.577,79,1,1,,,0,,,,HAIRY,H7324,05,H7567,05,,3,93,261,1,1,,,,,88,246,,,0.034,,,
13WN00033,2013057980,13,H7980,05,2,,30,59,8,2,2,2.0,2,2,1,81,196,115,,7.4,  0,48,0.353,50,1,1,,,0,,,,.,H7410,00,H7200,05,,3,93,261,5,6,,,,,72,247,,,0.0,,,
13WN00034,2013057981,13,H7981,05,2,,30,59,8,2,2,2.0,2,2,1,81,196,115,,8.9,  0,57,0.418,59,1,1,,,0,,,,Pink2MuchClr,H7410,00,H7200,05,,1,93,261,5,4,,,,3,72,247,,,0.0,,,
13WN00035,2013057983,13,H7983,05,2,,30,e20,8,2,1,1.0,1,1,1,81,196,115,,7.4,  0,57,0.431,59,1,1,,,7,,,,.,H5936,05,H7843,05,,3,93,261,3,2,,,,,80,246,,,0.038,,,
13WN00036,2013057984,13,H7984,05,2,,30,e20,8,2,2,1.0,1,1,1,81,196,115,,7.7,  0,62,0.472,64,1,1,,,0,,,,HAIRY,H5936,05,H7436,05,,3,93,261,5,5,,,,,86,246,,,0.033,,,
13WN00037,2013057985,13,H7985,05,3,,30,e20,8,2,2,1.0,1,1,1,81,196,115,,7.7,  0,51,0.377,53,1,1,,,0,,,,.,H5936,05,H7436,05,,3,93,261,5,5,,,,,74,246,,,0.033,,,
13WN00038,2013057986,13,H7986,05,2,,30,53,8,2,2,6.0,6,4,2,82,197,115,,11.8,  0,73,0.532,76,1,1,,,7,,GRN,e8,.,H7199,05,H3491,05,88,1,,,5,5,,,,,94,247,,,0.034,,,
13WN00039,2013057987,13,H7987,05,1,,30,53,8,2,2,6.0,6,4,2,82,197,115,,13.3,  0,79,0.571,82,1,1,,,7,,GRN,,TIED UMBILICA,H7199,05,H3491,05,88,3,93,231,5,5,,,,,83,218,,,0.034,,,
13WN00040,2013057989,13,H7989,05,2,,30,54,8,2,1,4.0,4,4,2,82,197,115,,8.5,  0,59,0.439,61,1,1,,,,,,,.,H5934,05,H5295,05,,3,93,261,3,2,,,,,78,248,,,0.028,,,
13WN00041,2013057990,13,H7990,05,2,,30,53,5,1,1,2.0,2,2,2,82,197,115,,11.5,  0,86,0.648,89,1,1,,,0,,,e9,NICE.POLY,H7199,05,H6755,05,,2,,,1,1,,,,1,104,247,,,0.035,,,
13WN00042,2013057991,13,H7991,05,2,,30,54,5,1,1,2.0,2,2,2,82,197,115,,12.6,  0,89,0.664,92,1,1,,,0,,,e9,.,H5934,05,H7207,05,,2,,,1,1,,,,1,112,248,,,0.026,,,
13WN00043,2013057992,13,H7992,05,1,,30,59,8,2,2,3.0,3,3,2,82,197,115,,11.9,  0,85,0.636,88,1,1,,,0,,,,NICE.POLY.LEF,H7410,00,H5998,05,,3,93,231,5,5,,,,,89,218,,,0.0,,,
13WN00044,2013057993,13,H7993,05,3,,30,59,8,2,2,3.0,3,3,2,82,197,115,,11.5,  0,79,0.587,82,2,1,,,0,,,,PINK.BRLEYE,H7410,00,H5998,05,,3,93,261,5,5,,,,,102,248,,,0.0,,,
13WN00045,2013057994,13,H7994,05,2,,30,54,8,2,1,2.0,2,2,2,82,197,115,,8.5,  0,83,0.648,86,1,1,,,0,,,,"Moscow, ID",H5934,05,H7182,05,,2,92,268,3,2,,,,,94,247,,,0.027,,,11842
13WN00046,2013057996,13,H7996,05,3,,30,59,5,1,1,7.0,7,5,2,82,197,115,,13.8,  0,90,0.663,93,1,1,,,0,,GRN,,VHAIRY.SCURS,H7410,00,H2855,05,88,3,93,261,1,1,,,,,107,247,,,0.0,,,
13WN00047,2013057999,13,H7999,05,2,,30,e20,8,2,1,1.0,1,1,2,82,197,115,,10.6,  0,67,0.49,69,1,1,,,0,,,,FUZZY,H5936,05,H7848,05,,3,93,261,3,2,,,,,83,248,,,0.023,,,
13WN00048,2013058001,13,H8001,05,1,,30,56,8,2,2,2.0,2,2,2,82,197,115,,11.6,  0,70,0.508,73,1,1,,,0,,,,.,H6952,05,H7011,05,,3,93,231,5,5,,,,,80,218,,,0.033,,,
13WN00049,2013058002,13,H8002,05,1,,30,56,8,2,2,2.0,2,2,2,82,197,115,,12.8,  0,88,0.654,91,1,1,,,0,,,,.,H6952,05,H7011,05,,3,,,5,5,,,,1,98,218,,,0.033,,,
13WN00050,2013058003,13,H8003,05,2,,30,56,8,2,2,2.0,2,2,2,82,197,115,,6.8,  0,66,0.515,69,1,1,,,0,,,,1ST.HAIRY,H6952,05,H6608,05,,3,93,261,5,6,,,,,82,248,,,0.035,,,
13WN00051,2013058004,13,H8004,05,2,,30,56,8,2,2,2.0,2,2,2,82,197,115,,7.7,  0,61,0.463,63,1,1,,,0,,,,BRITCHY,H6952,05,H6608,05,,3,93,261,5,5,,,,,74,247,,,0.035,,,
13WN00052,2013058005,13,H8005,05,2,,30,54,8,2,2,4.0,4,4,2,82,197,115,,10.5,  0,85,0.648,88,1,1,,,,,,e9,.,H5934,05,H5213,05,,1,,,5,5,,,,,107,248,,,0.029,,,
13WN00053,2013058006,13,H8006,05,2,,30,54,8,2,2,4.0,4,4,2,82,197,115,,10.9,  0,75,0.557,78,1,1,,,,,,,"Moscow, ID",H5934,05,H5213,05,,2,92,268,5,5,,,,,99,248,,,0.029,,,11843
13WN00054,2013058007,13,H8007,05,1,,30,54,5,1,1,7.0,7,5,2,82,197,115,,15.9,  0,111,0.827,115,1,1,,,0,,GRN,,NICE LAMB,H5934,05,H2853,05,88,3,93,231,1,1,,,,,116,218,,,0.027,,,
13WN00055,2013058011,13,H8011,05,1,,30,53,9,3,2,8.0,8,5,2,83,197,114,,8.9,  0,66,0.501,69,1,1,,,7,,GRN,,.,H7199,05,H1898,05,88,3,93,231,8,5,,,,,77,218,,,0.033,,,
13WN00056,2013058012,13,H8012,05,3,,30,53,9,3,2,8.0,8,5,2,83,197,114,,9.4,  0,76,0.584,79,1,1,,,7,,GRN,,LEAST.FULL,H7199,05,H1898,05,88,3,93,261,8,5,,,,,99,247,,,0.033,,,
13WN00057,2013058013,13,H8013,05,3,,30,e19,8,2,2,1.0,1,1,2,83,197,114,,7.4,  0,55,0.418,58,1,1,,,7,,,,.,H7324,05,H7531,05,,3,93,261,5,5,,,,,74,247,,,0.027,,,
13WN00058,2013058014,13,H8014,05,3,,30,e19,8,2,2,1.0,1,1,2,83,197,114,,6.6,  0,56,0.433,59,1,1,,,7,,,,PINK.HAIRY,H7324,05,H7531,05,,3,93,261,5,5,,,,,74,248,,,0.027,,,
13WN00059,2013058015,13,H8015,05,2,,30,59,8,2,2,4.0,4,4,2,83,197,114,,11.7,  0,58,0.406,60,1,1,,,,,,,.,H7410,00,H5232,05,,3,93,261,5,5,,,,,70,248,,,0.0,,,
13WN00060,2013058016,13,H8016,05,2,,30,59,8,2,2,4.0,4,4,2,83,197,114,,12.4,  0,88,0.663,92,1,1,,,,,,,Rambouillet?,H7410,00,H5232,05,,2,93,261,5,5,,,,3,109,248,,,0.0,,,
13WN00061,2013058017,13,H8017,05,2,,30,59,8,2,2,3.0,3,3,2,83,197,114,,8.9,  0,51,0.369,53,1,1,,,0,,,,.,H7410,00,H5866,05,,3,93,261,5,3,,,,,69,248,,,0.0,,,
13WN00062,2013058018,13,H8018,05,2,,30,59,8,2,2,3.0,3,3,2,83,197,114,,6.4,  0,51,0.391,53,1,1,,,0,,,,HAIRY.POS,H7410,00,H5866,05,,3,93,261,5,7,,,,,59,248,,,0.0,,,
13WN00063,2013058021,13,H8021,05,2,,30,54,8,2,2,4.0,4,4,2,83,197,114,,9.7,  0,61,0.45,64,2,1,,,,,,,BL.R.EYE,H5934,05,H5055,05,,3,93,261,5,5,,,,,79,247,,,0.025,,,
13WN00064,2013058022,13,H8022,05,3,,30,54,8,2,2,4.0,4,4,2,83,197,114,,11.0,  0,72,0.535,75,1,1,,,,,,,.,H5934,05,H5055,05,,3,93,261,5,5,,,,,84,247,,,0.025,,,
13WN00065,2013058023,13,H8023,05,3,,30,58,8,2,2,2.0,2,2,2,83,197,114,,8.0,  0,58,0.439,61,1,1,,,0,,,,.,H7260,05,H6886,05,,3,93,261,5,7,,,,,73,247,,,0.035,,,
13WN00066,2013058024,13,H8024,05,2,,30,58,8,2,2,2.0,2,2,2,83,197,114,,11.0,  0,65,0.474,68,1,1,,,0,,,,HAIRY,H7260,05,H6886,05,,3,93,261,5,3,,,,,89,248,,,0.035,,,
13WN00067,2013058025,13,H8025,05,2,,30,59,8,2,2,2.0,2,2,2,83,197,114,,6.0,  0,64,0.509,67,1,1,,,0,,,,POS,H7410,00,H7064,05,,3,93,261,5,4,,,,,77,248,,,0.0,,,
13WN00068,2013058026,13,H8026,05,2,,30,59,8,2,2,2.0,2,2,2,83,197,114,,5.2,  0,57,0.454,60,1,1,,,0,,,,POS PNEU,H7410,00,H7064,05,,3,93,261,5,5,,,,,80,248,,,0.0,,,
13WN00069,2013058027,13,H8027,05,1,,30,59,8,2,2,8.0,8,5,2,83,197,114,,8.8,  0,56,0.414,58,1,1,,,7,,GRN,,.,H7410,00,H1822,05,82,3,93,231,5,5,,,,,63,218,,,0.0,,,
13WN00070,2013058028,13,H8028,05,2,,30,59,8,2,2,8.0,8,5,2,83,197,114,,7.9,  0,47,0.343,49,1,1,,,7,,GRN,,.,H7410,00,H1822,05,82,3,93,261,5,5,,,,,57,248,,,0.0,,,
13WN00071,2013058029,13,H8029,05,2,,30,58,8,2,2,4.0,4,4,2,83,197,114,,11.5,  0,80,0.601,84,1,1,,,,,,,HAIRY,H7260,05,H5332,05,,3,93,261,5,5,,,,,95,248,,,0.03,,,
13WN00072,2013058030,13,H8030,05,2,,30,58,8,2,2,4.0,4,4,2,83,197,114,,10.9,  0,86,0.659,90,1,1,,,,,,,"Moscow, ID",H7260,05,H5332,05,,2,92,268,5,5,,,,,104,247,,,0.03,,,11832
13WN00073,2013058031,13,H8031,05,1,,30,56,5,1,1,2.0,2,2,2,83,197,114,,13.7,  0,101,0.766,106,1,1,,,0,,,,.,H6952,05,H6819,05,,3,93,231,1,1,,,,,107,218,,,0.033,,,
13WN00074,2013058032,13,H8032,05,2,,30,53,5,1,1,3.0,3,3,2,83,197,114,,11.9,  0,91,0.694,95,1,1,,,0,,,BRT,.,H7199,05,H6150,05,,3,,,1,1,,,,1,114,248,,,0.038,,,
13WN00075,2013058034,13,H8034,05,2,,30,57,9,3,1,5.0,5,4,2,83,197,114,,7.4,  0,84,0.672,88,1,1,,,,,,,.,H6969,05,H4257,05,82,3,93,261,7,2,,,,,99,247,,,0.032,,,
13WN00076,2013058036,13,H8036,05,2,,30,55,8,2,2,5.0,5,4,2,83,197,114,,10.0,  0,70,0.526,73,1,1,,,,,,e8,.,H6777,05,H4333,05,88,1,,,5,6,,,,,84,247,,,0.033,,,
13WN00077,2013058037,13,H8037,05,2,,30,55,8,2,2,5.0,5,4,2,83,197,114,,12.6,  0,71,0.512,74,1,1,,,,,,,HAIRY,H6777,05,H4333,05,88,3,93,261,5,4,,,,,87,248,,,0.033,,,
13WN00078,2013058038,13,H8038,05,2,,30,56,8,2,2,2.0,2,2,2,83,197,114,,10.0,  0,71,0.535,74,1,1,,,0,,,,Sick,H6952,05,H6830,05,,3,42,214,5,5,,,,6,0,0,,,0.032,,,
13WN00079,2013058039,13,H8039,05,1,,30,56,8,2,2,2.0,2,2,2,83,197,114,,8.5,  0,75,0.583,78,1,1,,,0,,,,HAIRY,H6952,05,H6830,05,,3,93,231,5,6,,,,,86,218,,,0.032,,,
13WN00080,2013058041,13,H8041,05,1,,30,e20,5,1,1,1.0,1,1,2,83,197,114,,11.6,  0,92,0.705,96,1,1,,,0,,,,Scurs; Xed,H5936,05,H7553,05,,1,93,231,1,1,,,,3,99,218,,,0.031,,,
13WN00081,2013058043,13,H8043,05,1,,30,57,8,2,2,6.0,6,4,2,84,197,113,,11.6,  0,83,0.632,87,1,1,,,7,,GRN,,.,H6969,05,H3493,05,88,2,93,231,5,5,,,,3,88,218,,,0.034,,,
13WN00082,2013058044,13,H8044,05,1,,30,57,8,2,2,6.0,6,4,2,84,197,113,,12.0,  0,81,0.611,85,1,1,,,7,,GRN,,.,H6969,05,H3493,05,88,3,93,231,5,5,,,,,82,218,,,0.034,,,
13WN00083,2013058045,13,H8045,05,2,,30,e18,8,2,2,1.0,1,1,2,84,197,113,,7.0,  0,54,0.416,57,1,1,,,0,,,,.,H6039,05,H7439,05,,3,93,261,5,6,,,,,69,248,,,0.027,,,
13WN00084,2013058046,13,H8046,05,2,,30,e18,8,2,2,1.0,1,1,2,84,197,113,,8.6,  0,50,0.366,53,1,1,,,0,,,,.,H6039,05,H7439,05,,3,93,261,5,4,,,,,65,248,,,0.027,,,
13WN00085,2013058047,13,H8047,05,2,,30,59,5,1,1,5.0,5,4,2,84,197,113,,11.7,  0,99,0.773,104,1,1,,,,,GRN,,"Moscow, ID",H7410,00,H4341,05,88,2,92,268,1,1,,,,,112,248,,,0.0,,,11846
13WN00086,2013058048,13,H8048,05,2,,30,e20,5,1,1,1.0,1,1,2,84,197,113,,11.6,  0,102,0.8,108,1,1,,,7,,,,MisreadAs8045,H5936,05,H7500,05,,1,93,261,1,1,,,,3,114,247,,,0.035,,,
13WN00087,2013058049,13,H8049,05,3,,30,57,9,3,1,5.0,5,4,2,84,197,113,,11.6,  0,94,0.729,99,1,1,,,,,,,.,H6969,05,H4367,05,88,3,93,261,7,2,,,,,114,248,,,0.031,,,
13WN00088,2013058052,13,H8052,05,1,,30,57,5,1,1,4.0,4,4,2,84,197,113,,12.9,  0,115,0.904,121,1,1,,,,,,,Nice; saved,H6969,05,H5551,05,,3,,0,1,1,,,,1,126,218,,,0.035,,,
13WN00089,2013058054,13,H8054,05,2,,30,56,5,1,1,2.0,2,2,2,84,197,113,,12.5,  0,97,0.748,102,1,1,,,0,,,e9,TurnedOutNice,H6952,05,H7103,05,,3,,,1,1,,,,1,117,248,,,0.026,,,
13WN00090,2013058055,13,H8055,05,2,,30,59,7,2,1,7.0,7,5,2,84,197,113,,10.5,  0,58,0.42,61,1,1,,,0,,GRN,,HAIRY,H7410,00,H2354,05,88,3,93,261,3,2,,,,,67,247,,,0.0,,,
13WN00091,2013058056,13,H8056,05,3,,30,55,9,3,2,4.0,4,4,2,84,197,113,,8.9,  0,88,0.7,93,1,1,,,,,,,HAIRY,H6777,05,H4936,05,,3,93,261,8,5,,,,,108,248,,,0.034,,,
13WN00092,2013058057,13,H8057,05,2,,30,55,9,3,2,4.0,4,4,2,84,197,113,,8.6,  0,73,0.57,77,9,1,,,,,,BL,HAIRY.BLACK!,H6777,05,H4936,05,,1,,,8,5,,,,,87,248,,,0.034,,,
13WN00093,2013058059,13,H8059,05,2,,30,58,8,2,2,3.0,3,3,2,84,197,113,,10.1,  0,64,0.477,67,1,1,,,0,,,,.,H7260,05,H6184,05,,3,93,261,5,5,,,,,83,248,,,0.035,,,
13WN00094,2013058060,13,H8060,05,2,,30,58,8,2,2,3.0,3,3,2,84,197,113,,10.6,  0,62,0.455,65,1,1,,,0,,,,.,H7260,05,H6184,05,,3,93,261,5,5,,,,,85,248,,,0.035,,,
13WN00095,2013058061,13,H8061,05,1,,30,55,8,2,2,3.0,3,3,2,84,197,113,,10.6,  0,80,0.614,84,1,1,,,0,,,,.,H6777,05,H6233,05,,1,,,5,5,,,,,82,218,,,0.033,,,
13WN00096,2013058062,13,H8062,05,1,,30,55,8,2,2,3.0,3,3,2,84,197,113,,12.1,  0,89,0.681,94,2,1,,,0,,,,BL.EYELINER,H6777,05,H6233,05,,3,93,231,5,5,,,,,94,218,,,0.033,,,
13WN00097,2013058063,13,H8063,05,2,,30,54,8,2,2,8.0,8,5,2,84,197,113,,11.0,  0,79,0.602,83,1,1,,,0,,GRN,e8,.,H5934,05,H1520,05,83,1,,,5,6,,,,,100,248,,,0.027,,,
13WN00098,2013058064,13,H8064,05,1,,30,54,8,2,2,8.0,8,5,2,84,197,113,,13.0,  0,74,0.54,78,1,1,,,0,,GRN,,Scurs; Xed,H5934,05,H1520,05,83,1,93,231,5,4,,,,3,82,218,,,0.027,,,
13WN00099,2013058065,13,H8065,05,1,,30,59,8,2,2,3.0,3,3,2,84,197,113,,11.8,  0,62,0.444,65,1,1,,,0,,,,.,H7410,00,H5706,05,,3,93,231,5,4,,,,,74,218,,,0.0,,,
13WN00100,2013058066,13,H8066,05,1,,30,59,8,2,2,3.0,3,3,2,84,197,113,,10.2,  0,75,0.573,79,1,1,,,0,,,,Saved; nice,H7410,00,H5706,05,,3,,,5,6,,,,1,84,218,,,0.0,,,
13WN00101,2013058067,13,H8067,05,2,,30,57,8,2,2,7.0,7,5,2,85,197,112,,12.8,  0,77,0.573,82,1,1,,,7,,GRN,,HAIRY,H6969,05,H2828,05,88,3,93,261,5,5,,,,,94,247,,,0.033,,,
13WN00102,2013058068,13,H8068,05,3,,30,57,8,2,2,7.0,7,5,2,85,197,112,,11.5,  0,90,0.701,96,1,1,,,7,,GRN,,HAIRYGOAT.CUT,H6969,05,H2828,05,88,3,93,261,5,5,,,,,109,248,,,0.033,,,
13WN00103,2013058069,13,H8069,05,1,,30,54,8,2,2,5.0,5,4,2,85,197,112,,12.0,  0,83,0.634,88,1,1,,,,,,,.,H5934,05,H4399,05,88,3,93,231,5,5,,,,,97,218,,,0.023,,,
13WN00104,2013058070,13,H8070,05,1,,30,54,8,2,2,5.0,5,4,2,85,197,112,,11.1,  0,86,0.669,91,1,1,,,,,,,Hairy,H5934,05,H4399,05,88,1,,,5,5,,,,,92,218,,,0.023,,,
13WN00105,2013058071,13,H8071,05,3,,30,58,8,2,1,5.0,5,4,2,85,197,112,,8.9,  0,105,0.858,112,1,1,,,,,,,.,H7260,05,H4166,05,88,3,93,261,3,2,,,,,125,248,,,0.026,,,
13WN00106,2013058073,13,H8073,05,2,,30,53,8,2,2,4.0,4,4,2,85,197,112,,10.1,  0,75,0.579,80,1,1,,,,,,,TooPink,H7199,05,H5484,05,,1,93,261,5,5,,,,3,95,248,,,0.037,,,
13WN00107,2013058074,13,H8074,05,1,,30,53,8,2,2,4.0,4,4,2,85,197,112,,11.2,  0,79,0.605,84,1,1,,,,,,,.,H7199,05,H5484,05,,3,93,231,5,5,,,,,88,218,,,0.037,,,
13WN00108,2013058075,13,H8075,05,2,,30,58,8,2,1,3.0,3,3,2,85,197,112,,11.5,  0,67,0.496,71,1,1,,,0,,,,HAIRY,H7260,05,H5665,05,,3,93,261,3,2,,,,,83,248,,,0.027,,,
13WN00109,2013058077,13,H8077,05,2,,30,59,9,3,3,3.0,3,3,2,85,197,112,,6.1,  0,53,0.419,56,1,1,,,0,,,,HAIRY.POS,H7410,00,H5917,05,,3,93,261,9,8,,,,,65,248,,,0.0,,,
13WN00110,2013058078,13,H8078,05,1,,30,59,9,3,3,3.0,3,3,2,85,197,112,,10.0,  0,47,0.33,50,1,1,,,0,,,,P.RFABSCSSFEV,H7410,00,H5917,05,,3,93,231,9,8,,,,,53,218,,,0.0,,,
13WN00111,2013058079,13,H8079,05,1,,30,59,9,3,3,3.0,3,3,2,85,197,112,,8.5,  0,62,0.478,66,1,1,,,0,,,,.,H7410,00,H5917,05,,3,93,231,9,8,,,,,77,218,,,0.0,,,
