UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,CUDAY,SAWT,DNA,INBRL,STUDY,TRTPEN,IDZ65
19WN00021,2019060374,19,A0374,06,2,,30,32,8,2,1,2.0,2,2,1,71,196,125,,7.6,,90,0.659,87,1,1,,,0,,,T,.,H9641,05,H9605,05,,2,,0,3,2,,,,1,116,246,,,0.036,MARC,,
19WN00022,2019060376,19,A0376,06,2,,30,31,8,2,2,3.0,3,3,1,71,196,125,,11.2,,83,0.574,80,1,1,,,7,,,e5,.,H9421,05,H9380,05,,1,,0,5,6,,,,,105,246,,,0.038,,,
19WN00023,2019060377,19,A0377,06,2,,30,31,8,2,2,3.0,3,3,1,71,196,125,,13.5,,91,0.62,88,1,1,,,7,,,e1,.,H9421,05,H9380,05,,1,,0,5,4,,,,,110,246,,,0.038,,,
19WN00024,2019060378,19,A0378,06,2,,30,34,8,2,2,4.0,4,4,1,71,196,125,,9.4,,81,0.573,78,1,1,,,,,,e2,.,H9784,05,H9229,05,,1,,0,5,6,,,,,105,246,,,0.033,,,
19WN00025,2019060379,19,A0379,06,1,,30,34,8,2,2,4.0,4,4,1,71,196,125,,11.5,,107,0.764,103,1,1,2,4+,,,,,1 scur,H9784,05,H9229,05,,1,,0,5,4,,,,,103,219,,,0.033,,,
19WN00026,2019060380,19,A0380,06,2,,30,33,8,2,1,4.0,4,4,1,71,196,125,,8.1,,74,0.527,71,1,1,,,0,,,e3,1ST,H9684,05,H9117,05,,1,,0,3,2,,,,,84,246,,,0.036,,,
19WN00027,2019060382,19,A0382,06,3,,30,35,9,3,2,5.0,5,4,1,71,196,125,,11.0,,73,0.496,71,1,1,,,,,,,.,H9845,05,H8468,05,,3,93,263,8,3,,,,,89,246,,,0.027,,,
19WN00028,2019060384,19,A0384,06,2,,30,35,9,3,2,5.0,5,4,1,71,196,125,,7.7,,65,0.458,63,1,1,,,,,,,.,H9845,05,H8468,05,,2,92,261,8,7,,,,,79,246,,,0.027,,,1784
19WN00029,2019060388,19,A0388,06,2,,30,37,8,2,2,3.0,3,3,1,71,196,125,,12.2,,87,0.598,84,1,1,,,,,,e4,.,H9879,05,H9430,05,,1,,0,5,5,,,,,106,246,,,0.037,,,
19WN00030,2019060389,19,A0389,06,2,,30,37,8,2,2,3.0,3,3,1,71,196,125,,11.6,,86,0.595,83,1,1,,,,,,e5,.,H9879,05,H9430,05,,1,,0,5,5,,,,,101,246,,,0.037,,,
19WN00031,2019060390,19,A0390,06,1,,30,34,9,3,2,3.0,3,3,1,71,196,125,,12.5,,105,0.74,101,1,1,1,3,0,,,,NICE LAMB,H9784,05,H9512,05,,1,,0,8,4,,,,,106,219,,,0.047,,,
19WN00032,2019060392,19,A0392,06,2,,30,34,9,3,1,3.0,3,3,O,71,188,117,,6.7,,75,0.584,77,1,1,,,0,,,,.,H9784,05,H9512,05,,3,93,252,8,7,,,,,,,,,0.047,Trip,Or,
19WN00033,2019060393,19,A0393,06,2,,30,34,5,1,1,2.0,2,2,1,71,196,125,,10.9,,80,0.553,77,1,1,,,0,,,e1,.,H9784,05,H9891,05,,1,,0,1,1,,,,,95,246,,,0.039,,,
19WN00034,2019060394,19,A0394,06,2,,30,33,8,2,2,3.0,3,3,1,72,197,125,,13.0,,89,0.608,86,1,1,,,0,,,T,.,H9684,05,H9299,05,,2,,0,5,5,,,,1,99,246,,,0.034,MARC,,
19WN00035,2019060395,19,A0395,06,2,,30,33,8,2,2,3.0,3,3,1,72,196,124,,12.0,,74,0.5,72,1,1,,,0,,,e3,.,H9684,05,H9299,05,,1,,0,5,5,,,,,91,246,,,0.034,,,
19WN00036,2019060396,19,A0396,06,2,,30,32,8,2,2,4.0,4,4,1,72,196,124,,9.1,,81,0.58,79,1,1,,,0,,,T,.,H9641,05,H8958,05,,2,,0,5,6,,,,1,103,246,,,0.034,MARC,,
19WN00037,2019060397,19,A0397,06,1,,30,32,8,2,2,4.0,4,4,1,72,196,124,,11.7,,84,0.583,82,1,1,1,2,0,,,,.,H9641,05,H8958,05,,1,,0,5,4,,,,,86,219,,,0.034,,,
19WN00038,2019060398,19,A0398,06,2,,30,34,8,2,2,2.0,2,2,1,72,196,124,,9.3,,77,0.546,75,1,1,,,0,,,e5,.,H9784,05,H9781,05,,1,,0,5,5,,,,,94,246,,,0.033,,,
19WN00039,2019060399,19,A0399,06,2,,30,34,8,2,2,2.0,2,2,1,72,196,124,,8.7,,81,0.583,79,1,1,,,0,,,T,.,H9784,05,H9781,05,,2,,0,5,5,,,,1,94,246,,,0.033,MARC,,
19WN00040,2019060400,19,A0400,06,1,,30,35,8,2,2,4.0,4,4,1,72,196,124,,11.5,,86,0.601,84,1,1,2,3,0,,,,Scurs,H9845,05,H9012,05,,6,04,215,5,5,,,,,,,,,0.035,,,
19WN00041,2019060401,19,A0401,06,1,,30,35,8,2,2,4.0,4,4,1,72,196,124,,9.6,,89,0.64,86,1,1,1,3-,0,,,,.,H9845,05,H9012,05,,1,,0,5,6,,,,,97,219,,,0.035,,,
19WN00042,2019060404,19,A0404,06,2,,30,37,9,3,1,4.0,4,4,1,72,196,124,,8.6,,89,0.648,86,1,1,,,0,,,e2,3RD.BACKWARDS,H9879,05,H8981,05,,1,,0,7,2,,,,,106,246,,,0.032,,,
19WN00043,2019060406,19,A0406,06,2,,30,32,8,2,2,7.0,7,5,1,72,196,124,,15.6,,99,0.673,96,1,1,,,0,,,T,NICE LAMB,H9641,05,H7877,05,,2,,0,5,5,,,,1,109,246,,,0.033,MARC,,
19WN00044,2019060407,19,A0407,06,2,,30,32,8,2,2,7.0,7,5,1,72,196,124,,13.6,,88,0.6,86,1,1,,,0,,,e4,NICE LAMB,H9641,05,H7877,05,,1,,0,5,6,,,,,107,246,,,0.033,,,
19WN00045,2019060408,19,A0408,06,2,,30,32,8,2,2,3.0,3,3,1,73,197,124,,10.0,,84,0.597,82,1,3,,,0,,,e5,.,H9641,05,H9528,05,,1,,0,5,6,,,,,100,246,,,0.038,,,
19WN00046,2019060409,19,A0409,06,1,,30,32,8,2,2,3.0,3,3,1,73,196,123,,12.3,,86,0.599,84,1,1,2,3+,0,,,,Scurs,H9641,05,H9528,05,,3,93,233,5,4,,,,,100,219,,,0.038,,,
19WN00047,2019060410,19,A0410,06,3,,30,37,5,1,1,6.0,6,4,1,73,196,123,,12.0,,83,0.578,81,1,1,,,7,,,,Wnwt missed,H9879,05,H8452,05,,3,93,263,1,1,,,,,112,246,,,0.036,,,
19WN00048,2019060411,19,A0411,06,3,,30,38,5,1,1,5.0,5,4,1,73,196,123,,17.3,,59,0.339,58,1,1,,,,,,,CUT SINGLE,H9917,05,H8822,05,,3,93,263,1,1,,,,,70,246,,,0.037,,,
19WN00049,2019060412,19,A0412,06,2,,30,37,5,1,1,3.0,3,3,1,73,196,123,,11.5,,90,0.638,88,1,1,,,0,,,e1,.,H9879,05,H9322,05,,1,,0,1,1,,,,,110,246,,,0.034,,,
19WN00050,2019060413,19,A0413,06,1,,30,31,8,2,2,2.0,2,2,1,73,196,123,,10.8,,88,0.628,86,1,1,1,3+,0,,,,.,H9421,05,H9846,05,,1,,0,5,4,,,,,88,219,,,0.034,,,
19WN00051,2019060414,19,A0414,06,1,,30,31,8,2,2,2.0,2,2,1,73,196,123,,8.8,,63,0.441,62,1,1,2,3-,0,,,,Scurs,H9421,05,H9846,05,,3,93,233,5,6,,,,,72,219,,,0.034,,,
19WN00052,2019060415,19,A0415,06,2,,30,31,8,2,2,2.0,2,2,1,73,196,123,,9.6,,67,0.467,66,1,1,,,0,,,,.,H9421,05,H9754,05,,2,92,261,5,6,,,,,83,246,,,0.037,,,1790
19WN00053,2019060416,19,A0416,06,1,,30,31,8,2,2,2.0,2,2,1,73,196,123,,12.7,,98,0.693,96,1,2,2,3,0,,,,Scurs,H9421,05,H9754,05,,1,,0,5,4,,,,,103,219,,,0.037,,,
19WN00054,2019060417,19,A0417,06,2,,30,38,9,3,2,4.0,4,4,1,73,196,123,,7.7,,77,0.563,75,1,1,,,0,,,e2,.,H9917,05,H9231,05,,1,,0,8,5,,,,,89,246,,,0.032,,,
19WN00055,2019060418,19,A0418,06,2,,30,38,9,3,2,4.0,4,4,1,73,196,123,,8.3,,79,0.575,77,1,1,,,0,,,,.,H9917,05,H9231,05,,6,04,239,8,5,,,,,,,,,0.032,,,
19WN00056,2019060419,19,A0419,06,1,,30,38,9,3,2,4.0,4,4,1,73,196,123,,12.3,,84,0.583,82,1,1,1,2+,0,,,,.,H9917,05,H9231,05,,1,,0,8,5,,,,,92,219,,,0.032,Trip,Gr,
19WN00057,2019060420,19,A0420,06,3,,30,35,9,3,3,4.0,4,4,W,73,188,115,,10.5,,90,0.691,93,1,1,,,0,,,,.,H9845,05,H9237,05,,3,93,252,9,8,,,,,,,,,0.035,Trip,Wn,
19WN00058,2019060421,19,A0421,06,2,,30,35,9,3,3,4.0,4,4,1,73,197,124,,9.9,,67,0.46,65,1,1,,,0,,,,.,H9845,05,H9237,05,,2,93,316,9,8,,,,3,83,246,,,0.035,Trip,Gr,
19WN00059,2019060422,19,A0422,06,2,,30,35,9,3,3,4.0,4,4,1,73,196,123,,10.0,,74,0.52,72,1,1,,,0,,,,.,H9845,05,H9237,05,,2,93,316,9,8,,,,3,86,246,,,0.035,Trip,Gr,
19WN00060,2019060423,19,A0423,06,2,,30,34,5,1,1,2.0,2,2,1,74,196,122,,10.9,,94,0.681,93,1,1,,,0,,,,.,H9784,05,H9708,05,,2,92,261,1,1,,,,,102,246,,,0.037,,,1787
19WN00061,2019060424,19,A0424,06,1,,30,31,9,3,2,4.0,4,4,1,74,196,122,,10.1,,85,0.614,84,1,1,2,3-,0,,,,Scurs,H9421,05,H9232,05,,1,,0,8,5,,,,,95,219,,,0.029,,,
19WN00062,2019060425,19,A0425,06,1,,30,31,9,3,2,4.0,4,4,1,74,196,122,,9.4,,65,0.456,64,1,1,2,2,0,,,,1 nut,H9421,05,H9232,05,,3,93,233,8,5,,,,,77,219,,,0.029,,,
19WN00063,2019060427,19,A0427,06,1,,30,38,9,3,1,7.0,7,5,H,74,197,123,,11.6,,109,0.792,107,1,3,1,3+,7,,,,3RD,H9917,05,H7496,05,,1,,0,7,2,,,,,108,219,,,0.043,,,
19WN00064,2019060428,19,A0428,06,2,,30,32,3,4,1,6.0,6,4,1,74,196,122,,8.4,,101,0.759,99,1,1,,,,,,e3,.,H9641,05,H8209,05,,1,,0,7,2,,,,,120,246,,,0.021,,,
19WN00065,2019060432,19,A0432,06,2,,30,38,5,1,1,2.0,2,2,1,74,196,122,,12.1,,94,0.671,93,1,3,,,0,,,e4,.,H9917,05,H9882,05,,1,,0,1,1,,,,,109,246,,,0.033,,,
19WN00066,2019060433,19,A0433,06,2,,30,32,9,3,1,4.0,4,4,1,74,196,122,,7.8,,88,0.657,87,1,1,,,0,,,e5,3RD,H9641,05,H9170,05,,1,,0,7,2,,,,,105,246,,,0.037,,,
19WN00067,2019060434,19,A0434,06,2,,30,33,9,3,3,5.0,5,4,1,74,197,123,,7.4,,67,0.485,66,1,1,,,0,,,e1,.,H9684,05,H8786,05,,1,,0,9,8,,,,,87,246,,,0.028,,,
19WN00068,2019060435,19,A0435,06,2,,30,33,9,3,3,5.0,5,4,1,74,197,123,,8.6,,72,0.515,70,1,1,,,0,,,e2,.,H9684,05,H8786,05,,1,,0,9,8,,,,,84,246,,,0.028,,,
19WN00069,2019060436,19,A0436,06,3,,30,33,9,3,3,5.0,5,4,W,74,188,114,,7.5,,91,0.732,95,1,1,,,0,,,,.,H9684,05,H8786,05,,3,93,252,9,8,,,,,,,,,0.028,Trip,Wn,
19WN00070,2019060437,19,A0437,06,2,,30,33,9,3,1,2.0,2,2,1,74,196,122,,8.5,,85,0.627,84,1,1,,,7,,,e3,.,H9684,05,H9591,05,,1,,0,7,2,,,,,102,246,,,0.035,,,
19WN00071,2019060440,19,A0440,06,1,,30,35,8,2,2,2.0,2,2,1,74,196,122,,9.5,,57,0.389,56,1,1,1,4-,7,,,,.,H9845,05,H9878,05,,3,93,233,5,5,,,,,62,219,,,0.035,,,
19WN00072,2019060441,19,A0441,06,1,,30,35,8,2,2,2.0,2,2,1,74,197,123,,10.6,,87,0.621,85,1,1,2,4-,7,,,,Scurs,H9845,05,H9878,05,,3,93,233,5,5,,,,,95,219,,,0.035,,,
19WN00073,2019060442,19,A0442,06,1,,30,37,9,3,2,3.0,3,3,1,74,197,123,,9.9,,85,0.611,83,1,1,1,2+,0,,,,Broken Leg,H9879,05,H9455,05,,1,66,359,8,4,,,,6,80,219,,,0.035,,,
19WN00074,2019060443,19,A0443,06,2,,30,37,9,3,2,3.0,3,3,1,74,196,122,,8.0,,81,0.598,80,1,1,,,0,,,e4,.,H9879,05,H9455,05,,1,,0,8,6,,,,,103,246,,,0.035,,,
19WN00075,2019060444,19,A0444,06,2,,30,37,9,3,1,3.0,3,3,1,74,197,123,,6.8,,87,0.652,85,1,1,,,0,,,e5,.,H9879,05,H9455,05,,1,,0,7,2,,,,,102,246,,,0.035,Trip,Gr,
19WN00076,2019060445,19,A0445,06,1,,30,33,8,2,2,3.0,3,3,1,74,197,123,,12.1,,79,0.544,77,1,1,3,2-,0,,,,"1"" horns",H9684,05,H9327,05,,3,93,233,5,4,,,,,79,219,,,0.038,,,
19WN00077,2019060446,19,A0446,06,2,,30,33,8,2,2,3.0,3,3,1,74,196,122,,9.7,,74,0.527,73,1,1,,,0,,,e1,.,H9684,05,H9327,05,,1,,0,5,6,,,,,87,246,,,0.038,,,
19WN00078,2019060447,19,A0447,06,2,,30,38,8,2,2,5.0,5,4,1,75,196,121,,12.4,,72,0.493,72,1,3,,,7,,,,.,H9917,05,H8524,05,,2,92,261,5,6,,,,,86,246,,,0.031,,,1778
19WN00079,2019060448,19,A0448,06,2,,30,38,8,2,2,5.0,5,4,1,75,196,121,,14.6,,81,0.549,80,1,3,,,7,,,T,.,H9917,05,H8524,05,,2,,0,5,4,,,,1,101,246,,,0.031,MARC,,
19WN00080,2019060453,19,A0453,06,1,,30,34,9,3,1,4.0,4,4,1,75,196,121,,10.9,,62,0.422,62,1,1,1,2-,0,,,,NICE LAMB,H9784,05,H9066,05,,3,93,233,7,2,,,,,67,219,,,0.035,,,
19WN00081,2019060454,19,A0454,06,1,,30,37,8,2,2,2.0,2,2,1,75,197,122,,10.9,,75,0.525,74,1,1,1,3+,,,,,.,H9879,05,H9767,05,,3,93,233,5,5,,,,,78,219,,,0.037,,,
19WN00082,2019060455,19,A0455,06,1,,30,37,8,2,2,2.0,2,2,1,75,196,121,,10.6,,78,0.557,77,1,1,1,2,,,,,.,H9879,05,H9767,05,,1,,0,5,5,,,,,88,219,,,0.037,,,
19WN00083,2019060456,19,A0456,06,2,,30,38,9,3,1,4.0,4,4,1,75,196,121,,8.6,,79,0.582,78,1,1,,,7,,,e3,.,H9917,05,H9095,05,,1,,0,7,2,,,,,94,246,,,0.026,,,
19WN00084,2019060459,19,A0459,06,1,,30,38,8,2,2,2.0,2,2,1,75,196,121,,13.0,,94,0.669,93,1,3,1,3,,,,,.,H9917,05,H9833,05,,1,,0,5,4,,,,,97,219,,,0.035,,,
19WN00085,2019060460,19,A0460,06,2,,30,38,8,2,2,2.0,2,2,1,75,196,121,,11.4,,81,0.575,80,1,1,,,,,,e4,.,H9917,05,H9833,05,,1,,0,5,5,,,,,97,246,,,0.035,,,
19WN00086,2019060463,19,A0463,06,2,,30,37,9,3,1,2.0,2,2,1,75,197,122,,8.8,,79,0.575,78,1,3,,,0,,,e5,.,H9879,05,H9916,05,,1,,0,7,2,,,,,90,246,,,0.036,,,
19WN00087,2019060465,19,A0465,06,1,,30,33,8,2,2,6.0,6,4,1,75,196,121,,11.5,,70,0.483,69,1,2,1,4+,,,,,.,H9684,05,H8036,05,,3,93,233,5,4,,,,,90,219,,,0.031,,,
19WN00088,2019060466,19,A0466,06,2,,30,33,8,2,2,6.0,6,4,1,75,196,121,,9.4,,61,0.426,61,1,1,,,,,,,.,H9684,05,H8036,05,,2,92,261,5,6,,,,,77,246,,,0.031,,,1774
19WN00089,2019060467,19,A0467,06,3,,30,33,9,3,3,5.0,5,4,1,76,196,120,,8.2,,62,0.448,62,1,1,,,0,,,,.,H9684,05,H8829,05,,3,93,316,9,8,,,,,74,246,,,0.029,Trip,Gr,
19WN00090,2019060468,19,A0468,06,2,,30,33,9,3,3,5.0,5,4,W,76,188,112,,7.5,,77,0.621,82,1,1,,,0,,,,.,H9684,05,H8829,05,,3,93,252,9,8,,,,,,,,,0.029,Trip,Wn,
19WN00091,2019060469,19,A0469,06,2,,30,33,9,3,3,5.0,5,4,1,76,196,120,,8.8,,57,0.402,57,1,1,,,0,,,,.,H9684,05,H8829,05,,2,93,316,9,8,,,,3,77,246,,,0.029,Trip,Gr,
19WN00092,2019060470,19,A0470,06,1,,30,32,8,2,2,4.0,4,4,1,76,197,121,,15.8,,103,0.721,102,1,1,2,2-,0,,,,Scurs,H9641,05,H8927,05,,1,,0,5,4,,,,,118,219,,,0.038,,,
19WN00093,2019060471,19,A0471,06,2,,30,32,8,2,2,4.0,4,4,1,76,196,120,,11.9,,77,0.543,77,1,1,,,0,,,e1,.,H9641,05,H8927,05,,1,,0,5,6,,,,,101,246,,,0.038,,,
19WN00094,2019060472,19,A0472,06,1,,30,34,8,2,2,5.0,5,4,1,76,196,120,,11.9,,85,0.609,85,1,1,2,2,0,,,,Scurs,H9784,05,H8540,05,,3,93,233,5,5,,,,,90,219,,,0.039,,,
19WN00095,2019060473,19,A0473,06,2,,30,34,8,2,2,5.0,5,4,1,76,196,120,,10.9,,79,0.568,79,1,1,,,0,,,e2,PINK,H9784,05,H8540,05,,1,,0,5,5,,,,,96,246,,,0.039,,,
19WN00096,2019060474,19,A0474,06,3,,30,34,9,3,1,4.0,4,4,O,76,188,112,,9.0,,92,0.741,98,1,1,,,0,,,,.,H9784,05,H9007,05,,3,93,252,7,2,,,,,,,,,0.039,Trip,Or,
19WN00097,2019060475,19,A0475,06,3,,30,34,9,3,1,4.0,4,4,1,76,196,120,,11.6,,84,0.603,84,1,1,,,0,,,,.,H9784,05,H9007,05,,3,01,263,7,2,,,,6,108,246,,,0.039,Trip,Gr,
19WN00098,2019060477,19,A0477,06,1,,30,31,8,2,2,4.0,4,4,1,76,196,120,,12.9,,87,0.618,87,1,1,1,3-,0,,,,.,H9421,05,H9129,05,,3,93,233,5,5,,,,,94,219,,,0.032,,,
19WN00099,2019060478,19,A0478,06,2,,30,31,8,2,2,4.0,4,4,1,76,196,120,,10.5,,70,0.496,70,1,1,,,0,,,,.,H9421,05,H9129,05,,2,92,261,5,6,,,,,83,246,,,0.032,,,1782
19WN00100,2019060479,19,A0479,06,2,,30,36,8,2,2,2.0,2,2,1,76,196,120,,10.2,,63,0.44,63,1,1,,,0,,,e3,.,H9866,05,H9694,05,,1,,0,5,5,,,,,91,246,,,0.037,,,
19WN00101,2019060480,19,A0480,06,1,,30,36,8,2,2,2.0,2,2,1,76,196,120,,9.7,,72,0.519,72,1,1,2,2-,0,,,,VSmSc?,H9866,05,H9694,05,,3,93,233,5,5,,,,,78,219,,,0.037,,,
19WN00102,2019060482,19,A0482,06,2,,30,35,8,2,1,2.0,2,2,1,77,197,120,,4.8,,57,0.435,57,1,1,,,0,,,,.,H9845,05,H9648,05,,3,93,263,3,2,,,,,73,246,,,0.04,,,
19WN00103,2019060484,19,A0484,06,2,,30,38,9,3,1,6.0,6,4,1,77,197,120,,9.9,,97,0.726,97,1,3,,,0,,,e4,.,H9917,05,H8450,05,,1,,0,7,2,,,,,112,246,,,0.031,,,
19WN00104,2019060488,19,A0488,06,2,,30,31,9,3,1,7.0,7,5,1,77,197,120,,10.3,,57,0.389,57,1,1,,,0,,,,.,H9421,05,H7439,05,,3,93,263,7,2,,,,,66,246,,,0.021,,,
19WN00105,2019060489,19,A0489,06,3,,30,31,9,3,1,5.0,5,4,O,77,188,111,,8.9,,92,0.749,99,1,1,,,,,,,THIN,H9421,05,H8687,05,,3,93,252,7,2,,,,,,,,,0.032,Trip,Or,
19WN00106,2019060490,19,A0490,06,2,,30,31,9,3,2,5.0,5,4,1,77,196,119,,7.5,,52,0.374,52,1,3,,,,,,,.,H9421,05,H8687,05,,3,93,316,8,5,,,,,73,246,,,0.032,Trip,Gr,
19WN00107,2019060491,19,A0491,06,3,,30,31,9,3,2,5.0,5,4,1,77,196,119,,8.7,,69,0.507,70,1,1,,,,,,,.,H9421,05,H8687,05,,3,93,316,8,5,,,,,83,246,,,0.032,Trip,Gr,
19WN00108,2019060495,19,A0495,06,1,,30,34,9,3,1,5.0,5,4,1,77,196,119,,9.9,,95,0.715,96,1,1,2,2+,,,,,Scurs,H9784,05,H8640,05,,1,,0,7,2,,,,,105,219,,,0.025,,,
19WN00109,2019060496,19,A0496,06,3,,30,35,9,3,3,4.0,4,4,1,77,196,119,,12.0,,81,0.58,82,1,1,,,,,,,Eye problem,H9845,05,H8933,05,,6,42,214,9,8,,,,,,,,,0.035,,,
19WN00110,2019060497,19,A0497,06,2,,30,35,9,3,3,4.0,4,4,W,77,188,111,,8.9,,87,0.704,93,1,1,,,,,,,.,H9845,05,H8933,05,,3,93,252,9,8,,,,,,,,,0.035,Trip,Wn,
19WN00111,2019060498,19,A0498,06,2,,30,35,9,3,3,4.0,4,4,1,77,196,119,,10.1,,75,0.545,76,1,1,,,,,,e5,.,H9845,05,H8933,05,,1,,0,9,8,,,,,96,246,,,0.035,,,
19WN00112,2019060499,19,A0499,06,2,,30,38,9,3,3,4.0,4,4,1,77,196,119,,9.9,,76,0.555,77,1,1,,,0,,,e1,.,H9917,05,H9270,05,,1,,0,9,8,,,,,97,246,,,0.031,,,
19WN00113,2019060500,19,A0500,06,2,,30,38,9,3,3,4.0,4,4,W,77,188,111,,9.5,,57,0.428,61,1,1,,,0,,,,.,H9917,05,H9270,05,,3,93,252,9,8,,,,,,,,,0.031,Trip,Wn,
