raw_id,source_files,roles
102817999,PEDI2002.csv,lamb
102818000,PEDI2002.csv|PEDI2003.csv,dam|lamb
102818001,PEDI2002.csv,lamb
102818002,PEDI2002.csv,lamb
102818003,PEDI2002.csv,lamb
102818004,PEDI2002.csv,lamb
102818005,PEDI2002.csv,lamb
102818006,PEDI2002.csv,lamb
102818007,PEDI2002.csv,lamb
102818008,PEDI2002.csv,lamb
102818009,PEDI2002.csv,lamb
102818010,PEDI2002.csv,lamb
102818011,PEDI2002.csv,lamb
102818012,PEDI2002.csv,lamb
102818013,PEDI2002.csv,lamb
102818014,PEDI2002.csv,lamb
102818015,PEDI2002.csv,lamb
102818016,PEDI2002.csv,lamb
102818017,PEDI2002.csv,lamb
102818018,PEDI2002.csv,lamb
102818019,PEDI2002.csv,lamb
102818020,PEDI2002.csv,lamb
102818021,PEDI2002.csv,lamb
102818022,PEDI2002.csv,lamb
102818023,PEDI2002.csv,lamb
102818024,PEDI2002.csv,lamb
102818025,PEDI2002.csv,lamb
102818026,PEDI2002.csv,lamb
102818027,PEDI2002.csv,lamb
102818028,PEDI2002.csv,lamb
102818029,PEDI2002.csv,lamb
102818030,PEDI2002.csv,lamb
102818031,PEDI2002.csv,lamb
102818032,PEDI2002.csv,lamb
102818033,PEDI2002.csv,lamb
102818034,PEDI2002.csv,lamb
102818035,PEDI2002.csv,lamb
102818036,PEDI2002.csv,lamb
102818037,PEDI2002.csv,lamb
102818038,PEDI2002.csv,lamb
102818039,PEDI2002.csv,lamb
102818040,PEDI2002.csv,lamb
102818041,PEDI2002.csv,lamb
102818042,PEDI2002.csv,lamb
102818043,PEDI2002.csv,lamb
102818044,PEDI2002.csv,lamb
102818045,PEDI2002.csv,lamb
102818046,PEDI2002.csv,lamb
102818047,PEDI2002.csv,lamb
102818048,PEDI2002.csv,lamb
102818049,PEDI2002.csv,lamb
102818050,PEDI2002.csv,lamb
102818051,PEDI2002.csv,lamb
102818052,PEDI2002.csv,lamb
102818053,PEDI2002.csv,lamb
102818054,PEDI2002.csv,lamb
102818055,PEDI2002.csv,lamb
102818056,PEDI2002.csv,lamb
102818057,PEDI2002.csv,lamb
102818058,PEDI2002.csv,lamb
102818059,PEDI2002.csv,lamb
102818060,PEDI2002.csv,lamb
102818061,PEDI2002.csv,lamb
102818062,PEDI2002.csv,lamb
102818063,PEDI2002.csv,lamb
102818064,PEDI2002.csv,lamb
102818065,PEDI2002.csv|PEDI2003.csv,dam|lamb
102818066,PEDI2002.csv,lamb
102818067,PEDI2002.csv,lamb
102818068,PEDI2002.csv,lamb
102818069,PEDI2002.csv,lamb
102818070,PEDI2002.csv,lamb
102818071,PEDI2002.csv,lamb
102818072,PEDI2002.csv,lamb
102818073,PEDI2002.csv,lamb
102818074,PEDI2002.csv,lamb
102818075,PEDI2002.csv,lamb
102818076,PEDI2002.csv,lamb
102818077,PEDI2002.csv,lamb
102818078,PEDI2002.csv,lamb
102818079,PEDI2002.csv,lamb
102818080,PEDI2002.csv,lamb
102818081,PEDI2002.csv,lamb
102818082,PEDI2002.csv,lamb
102818083,PEDI2002.csv,lamb
102818084,PEDI2002.csv,lamb
102818085,PEDI2002.csv,lamb
102818086,PEDI2002.csv,lamb
102818087,PEDI2002.csv,lamb
102818088,PEDI2002.csv,lamb
102818089,PEDI2002.csv,lamb
102818090,PEDI2002.csv,lamb
102818091,PEDI2002.csv,lamb
102818092,PEDI2002.csv,lamb
102818093,PEDI2002.csv,lamb
102818094,PEDI2002.csv,lamb
102818095,PEDI2002.csv,lamb
102818096,PEDI2002.csv,lamb
102818097,PEDI2002.csv,lamb
102818098,PEDI2002.csv,lamb
102818099,PEDI2002.csv,lamb
102818100,PEDI2002.csv,lamb
102818101,PEDI2002.csv,lamb
102818102,PEDI2002.csv,lamb
102818103,PEDI2002.csv,lamb
102818104,PEDI2002.csv|PEDI2003.csv|PEDI2004.csv,dam|lamb
102818105,PEDI2002.csv|PEDI2003.csv|PEDI2004.csv|PEDI2005.csv|PEDI2006.csv,dam|lamb
102818106,PEDI2002.csv,lamb
102818107,PEDI2002.csv,lamb
102818108,PEDI2002.csv,lamb
102818109,PEDI2002.csv,lamb
102818110,PEDI2002.csv,lamb
102818111,PEDI2002.csv,lamb
102818112,PEDI2002.csv,lamb
102818113,PEDI2002.csv,lamb
102818114,PEDI2002.csv,lamb
102818115,PEDI2002.csv,lamb
102818116,PEDI2002.csv,lamb
102818117,PEDI2002.csv,lamb
102818118,PEDI2002.csv,lamb
102818119,PEDI2002.csv,lamb
102818120,PEDI2002.csv,lamb
102818121,PEDI2002.csv,lamb
102818122,PEDI2002.csv,lamb
102818123,PEDI2002.csv,lamb
102818124,PEDI2002.csv,lamb
102818125,PEDI2002.csv,lamb
102818126,PEDI2002.csv,lamb
102818127,PEDI2002.csv,lamb
102818128,PEDI2002.csv,lamb
102818129,PEDI2002.csv,lamb
102818130,PEDI2002.csv,lamb
102818131,PEDI2002.csv,lamb
102818132,PEDI2002.csv,lamb
102818133,PEDI2002.csv,lamb
102818134,PEDI2002.csv,lamb
102818135,PEDI2002.csv,lamb
102818136,PEDI2002.csv,lamb
102818137,PEDI2002.csv,lamb
102818138,PEDI2002.csv,lamb
102818139,PEDI2002.csv,lamb
102818140,PEDI2002.csv|PEDI2003.csv|PEDI2004.csv,dam|lamb
102818141,PEDI2002.csv,lamb
102818142,PEDI2002.csv|PEDI2005.csv,lamb|sire
102818143,PEDI2002.csv,lamb
102818144,PEDI2002.csv,lamb
102818145,PEDI2002.csv,lamb
102818146,PEDI2002.csv,lamb
102818147,PEDI2002.csv,lamb
102818148,PEDI2002.csv,lamb
102818149,PEDI2002.csv,lamb
102818150,PEDI2002.csv,lamb
102818151,PEDI2002.csv,lamb
102818152,PEDI2002.csv,lamb
102818153,PEDI2002.csv,lamb
102818154,PEDI2002.csv,lamb
102818155,PEDI2002.csv,lamb
102818156,PEDI2002.csv,lamb
102818157,PEDI2002.csv,lamb
102818158,PEDI2002.csv,lamb
102818159,PEDI2002.csv,lamb
102818160,PEDI2002.csv,lamb
102818161,PEDI2002.csv,lamb
102818162,PEDI2002.csv,lamb
102818163,PEDI2002.csv,lamb
102818164,PEDI2002.csv,lamb
102818165,PEDI2002.csv,lamb
102818166,PEDI2002.csv,lamb
102818167,PEDI2002.csv,lamb
102818168,PEDI2002.csv,lamb
102818169,PEDI2002.csv,lamb
102818170,PEDI2002.csv,lamb
102818171,PEDI2002.csv,lamb
102818172,PEDI2002.csv,lamb
102818173,PEDI2002.csv,lamb
102818174,PEDI2002.csv,lamb
102818175,PEDI2002.csv,lamb
102818176,PEDI2002.csv,lamb
102818177,PEDI2002.csv,lamb
102818178,PEDI2002.csv,lamb
102818179,PEDI2002.csv,lamb
102818180,PEDI2002.csv|PEDI2003.csv,dam|lamb
102818181,PEDI2002.csv,lamb
102818182,PEDI2002.csv,lamb
102818183,PEDI2002.csv,lamb
102818184,PEDI2002.csv,lamb
102818185,PEDI2002.csv,lamb
102818186,PEDI2002.csv,lamb
102818187,PEDI2002.csv,lamb
102818188,PEDI2002.csv,lamb
102818189,PEDI2002.csv,lamb
102818190,PEDI2002.csv,lamb
102818191,PEDI2002.csv,lamb
102818192,PEDI2002.csv,lamb
102818193,PEDI2002.csv,lamb
102818194,PEDI2002.csv,lamb
102818195,PEDI2002.csv,lamb
102818196,PEDI2002.csv,lamb
102818197,PEDI2002.csv,lamb
102818198,PEDI2002.csv,lamb
102818199,PEDI2002.csv,lamb
102818200,PEDI2002.csv,lamb
102818201,PEDI2002.csv,lamb
102818202,PEDI2002.csv,lamb
102818203,PEDI2002.csv,lamb
102818204,PEDI2002.csv,lamb
102818205,PEDI2002.csv,lamb
102818206,PEDI2002.csv,lamb
102818207,PEDI2002.csv,lamb
102818208,PEDI2002.csv,lamb
102818209,PEDI2002.csv,lamb
102818210,PEDI2002.csv,lamb
102818211,PEDI2002.csv,lamb
102818212,PEDI2002.csv,lamb
102818213,PEDI2002.csv,lamb
102818214,PEDI2002.csv,lamb
102818215,PEDI2002.csv,lamb
102818216,PEDI2002.csv,lamb
102818217,PEDI2002.csv,lamb
102818218,PEDI2002.csv,lamb
102818219,PEDI2002.csv,lamb
102818220,PEDI2002.csv,lamb
102818221,PEDI2002.csv,lamb
102818222,PEDI2002.csv,lamb
102818223,PEDI2002.csv,lamb
102818224,PEDI2002.csv,lamb
102818225,PEDI2002.csv,lamb
102818226,PEDI2002.csv,lamb
102818227,PEDI2002.csv,lamb
102818228,PEDI2002.csv,lamb
102818229,PEDI2002.csv,lamb
102818230,PEDI2002.csv,lamb
102818231,PEDI2002.csv,lamb
102818232,PEDI2002.csv,lamb
102818233,PEDI2002.csv,lamb
102818234,PEDI2002.csv,lamb
102818235,PEDI2002.csv,lamb
102818236,PEDI2002.csv,lamb
102818237,PEDI2002.csv,lamb
102818238,PEDI2002.csv,lamb
102818239,PEDI2002.csv,lamb
102818240,PEDI2002.csv,lamb
102818241,PEDI2002.csv,lamb
102818242,PEDI2002.csv,lamb
102818243,PEDI2002.csv,lamb
102818244,PEDI2002.csv,lamb
102818245,PEDI2002.csv,lamb
102818246,PEDI2002.csv|PEDI2003.csv,dam|lamb
102818247,PEDI2002.csv,lamb
102818248,PEDI2002.csv,lamb
102818249,PEDI2002.csv,lamb
102818250,PEDI2002.csv,lamb
102818251,PEDI2002.csv,lamb
102818252,PEDI2002.csv,lamb
102818253,PEDI2002.csv,lamb
102818254,PEDI2002.csv,lamb
102818255,PEDI2002.csv,lamb
102818256,PEDI2002.csv,lamb
102818257,PEDI2002.csv,lamb
102818258,PEDI2002.csv,lamb
102818259,PEDI2002.csv,lamb
102818260,PEDI2002.csv,lamb
102818261,PEDI2002.csv,lamb
102818262,PEDI2002.csv,lamb
102818263,PEDI2002.csv,lamb
102818264,PEDI2002.csv,lamb
102818265,PEDI2002.csv,lamb
102818266,PEDI2002.csv,lamb
102818267,PEDI2002.csv,lamb
102818268,PEDI2002.csv,lamb
102818269,PEDI2002.csv,lamb
102818270,PEDI2002.csv,lamb
102818271,PEDI2002.csv,lamb
102818272,PEDI2002.csv,lamb
102818273,PEDI2002.csv,lamb
102818274,PEDI2002.csv,lamb
102818275,PEDI2002.csv,lamb
102818276,PEDI2002.csv,lamb
102818277,PEDI2002.csv,lamb
102818278,PEDI2002.csv,lamb
102818279,PEDI2002.csv,lamb
102818280,PEDI2002.csv,lamb
102818281,PEDI2002.csv,lamb
102818282,PEDI2002.csv,lamb
102818283,PEDI2002.csv,lamb
102818284,PEDI2002.csv,lamb
102818285,PEDI2002.csv,lamb
102818286,PEDI2002.csv,lamb
102818287,PEDI2002.csv,lamb
102818288,PEDI2002.csv,lamb
102818289,PEDI2002.csv,lamb
102818290,PEDI2002.csv,lamb
102818291,PEDI2002.csv,lamb
102818292,PEDI2002.csv,lamb
102818293,PEDI2002.csv,lamb
102818294,PEDI2002.csv,lamb
102818295,PEDI2002.csv,lamb
102818296,PEDI2002.csv,lamb
102818297,PEDI2002.csv,lamb
102818298,PEDI2002.csv,lamb
102818299,PEDI2002.csv,lamb
102818300,PEDI2002.csv,lamb
102818301,PEDI2002.csv,lamb
102818302,PEDI2002.csv,lamb
102818303,PEDI2002.csv,lamb
102818304,PEDI2002.csv,lamb
102818305,PEDI2002.csv,lamb
102818306,PEDI2002.csv,lamb
102818307,PEDI2002.csv|PEDI2003.csv,dam|lamb
102818308,PEDI2002.csv,lamb
102818309,PEDI2002.csv,lamb
102818310,PEDI2002.csv,lamb
102818311,PEDI2002.csv,lamb
102818312,PEDI2002.csv,lamb
102818313,PEDI2002.csv,lamb
102818314,PEDI2002.csv,lamb
102818315,PEDI2002.csv,lamb
102818316,PEDI2002.csv,lamb
102818317,PEDI2002.csv,lamb
102818318,PEDI2002.csv,lamb
102818319,PEDI2002.csv,lamb
102818320,PEDI2002.csv,lamb
102818321,PEDI2002.csv,lamb
102818322,PEDI2002.csv,lamb
102818323,PEDI2002.csv,lamb
102818324,PEDI2002.csv,lamb
102818325,PEDI2002.csv,lamb
102818326,PEDI2002.csv,lamb
102818327,PEDI2002.csv,lamb
102818328,PEDI2002.csv,lamb
102818329,PEDI2002.csv,lamb
102818330,PEDI2002.csv,lamb
102818331,PEDI2002.csv,lamb
102818332,PEDI2002.csv,lamb
102818333,PEDI2002.csv,lamb
102818334,PEDI2002.csv,lamb
102818335,PEDI2002.csv,lamb
102818336,PEDI2002.csv,lamb
102818337,PEDI2002.csv,lamb
102818338,PEDI2002.csv,lamb
102818339,PEDI2002.csv,lamb
102818340,PEDI2002.csv,lamb
102818341,PEDI2002.csv,lamb
102818342,PEDI2002.csv|PEDI2003.csv,dam|lamb
102818343,PEDI2002.csv,lamb
102818344,PEDI2002.csv,lamb
102818345,PEDI2002.csv,lamb
102818346,PEDI2002.csv,lamb
102818347,PEDI2002.csv,lamb
102818348,PEDI2002.csv,lamb
102818349,PEDI2002.csv,lamb
102818350,PEDI2002.csv,lamb
102818351,PEDI2002.csv,lamb
102818352,PEDI2002.csv,lamb
102818353,PEDI2002.csv,lamb
102818354,PEDI2002.csv,lamb
102818355,PEDI2002.csv,lamb
102818356,PEDI2002.csv,lamb
102818357,PEDI2002.csv,lamb
102818358,PEDI2002.csv,lamb
102818359,PEDI2002.csv,lamb
102818360,PEDI2002.csv,lamb
102818361,PEDI2002.csv,lamb
102818362,PEDI2002.csv,lamb
102818363,PEDI2002.csv,lamb
102818364,PEDI2002.csv,lamb
102818365,PEDI2002.csv,lamb
102818366,PEDI2002.csv,lamb
102818367,PEDI2002.csv,lamb
102818368,PEDI2002.csv,lamb
102818369,PEDI2002.csv,lamb
102818370,PEDI2002.csv,lamb
102818371,PEDI2002.csv,lamb
102818372,PEDI2002.csv,lamb
102818373,PEDI2002.csv,lamb
102818374,PEDI2002.csv,lamb
102818375,PEDI2002.csv,lamb
102818376,PEDI2002.csv,lamb
102818377,PEDI2002.csv,lamb
102818378,PEDI2002.csv,lamb
102818379,PEDI2002.csv,lamb
102818380,PEDI2002.csv,lamb
102818381,PEDI2002.csv,lamb
102818382,PEDI2002.csv,lamb
102818383,PEDI2002.csv,lamb
102818384,PEDI2002.csv,lamb
102818385,PEDI2002.csv,lamb
102818386,PEDI2002.csv,lamb
102818387,PEDI2002.csv,lamb
102818388,PEDI2002.csv,lamb
102818389,PEDI2002.csv,lamb
102818390,PEDI2002.csv,lamb
102818391,PEDI2002.csv,lamb
102818392,PEDI2002.csv,lamb
102818393,PEDI2002.csv,lamb
102818394,PEDI2002.csv,lamb
102818395,PEDI2002.csv,lamb
102818396,PEDI2002.csv,lamb
102818397,PEDI2002.csv,lamb
102818398,PEDI2002.csv,lamb
102818399,PEDI2002.csv,lamb
102818400,PEDI2002.csv,lamb
102818401,PEDI2002.csv,lamb
102818402,PEDI2002.csv,lamb
102818403,PEDI2002.csv,lamb
102818404,PEDI2002.csv,lamb
102818405,PEDI2002.csv,lamb
102818406,PEDI2002.csv,lamb
102818407,PEDI2002.csv,lamb
102818408,PEDI2002.csv,lamb
102818409,PEDI2002.csv,lamb
102818410,PEDI2002.csv,lamb
102818411,PEDI2002.csv,lamb
102818412,PEDI2002.csv,lamb
102818413,PEDI2002.csv,lamb
102818414,PEDI2002.csv,lamb
102818415,PEDI2002.csv,lamb
102818416,PEDI2002.csv,lamb
102818417,PEDI2002.csv,lamb
102818418,PEDI2002.csv,lamb
102818419,PEDI2002.csv,lamb
102818420,PEDI2002.csv,lamb
102818421,PEDI2002.csv,lamb
102818422,PEDI2002.csv,lamb
102818423,PEDI2002.csv,lamb
102818424,PEDI2002.csv,lamb
102818425,PEDI2002.csv,lamb
102818426,PEDI2002.csv,lamb
102818427,PEDI2002.csv,lamb
102818428,PEDI2002.csv,lamb
102818429,PEDI2002.csv,lamb
