UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
09LA00001,09,A8662,04,82,AI,X0000,82,8.0,,30,00,1,0,y,X,030909,68,8,0,3,7.5,1,2,X7198,82,,00,6,70,93,,8,DIED,4TEATS,1,1,..,AI,J,1,,1,1,2,1,0,0.0,0,2009-03-09,0.0,,,,,
09LA00002,09,A8662,04,82,AI,X0000,82,8.0,,30,00,1,0,y,X,030909,68,8,0,3,7.4,5,1,X7199,82,,00,6,70,93,,8,.,BORN AT MLAKE,1,1,..,AI,J,2,,0,0,0,1,0,0.0,0,2009-03-09,0.0,,,,,
09LA00003,09,H3954,05,88,e22,H3126,05,1.0,,30,30,4,0,y,.,030609,65,2,0,2,0.0,1,1,,,,30,0,65,27,,,.,.,.,.,..,.,J,1,,1,1,2,0,0,0.0,0,2009-03-06,0.068,,,,,
09LA00004,09,H3954,05,88,e22,H3126,05,1.0,,30,30,4,0,y,.,030609,65,2,0,2,0.0,1,1,,,,30,0,65,27,,,.,.,.,.,..,.,J,2,,0,0,0,0,0,0.0,0,2009-03-06,0.068,,,,,
09LA00005,09,R6517,11,18,57,R6538,11,3.0,,07,07,2,0,N,.,030909,68,2,0,2,0.0,1,1,,,,07,0,68,27,,,.,.,.,.,..,PTH,J,1,,1,1,2,0,0,0.0,0,2009-03-09,0.037,,,,,
09LA00006,09,R6517,11,18,57,R6538,11,3.0,,07,07,2,0,N,.,030909,68,2,0,1,0.0,1,1,,,,07,0,68,27,,,.,.,.,.,..,PTH,J,2,,0,0,0,0,0,0.0,0,2009-03-09,0.037,,,,,
09LA00007,09,H3111,05,88,62,H3669,05,2.0,,30,30,2,0,N,L,030509,64,2,0,2,0.0,1,1,,,,30,0,64,27,,,.,.,.,.,..,BLD,J,1,,1,1,2,0,0,0.0,0,2009-03-05,0.053,,,,,
09LA00008,09,H3111,05,88,62,H3669,05,2.0,,30,30,2,0,N,L,030509,64,2,0,1,0.0,1,1,,,,30,0,64,27,,,.,.,.,.,..,BLD,J,2,,0,0,0,0,0,0.0,0,2009-03-05,0.053,,,,,
09LA00009,09,Z9747,81,00,br1,X0000,82,6.0,,33,00,1,0,y,X,011809,18,5,4,2,16.0,2,1,X7197,82,,00,,,,,,MARC3 LOOKING,HAIRY,.,.,..,BR1,J,1,,1,1,1,1,1,1.0,82,2009-01-18,0.0,59,113,1,108,182
09LA00010,09,K4143,64,6M,17,00625,00,2.0,,06,97,1,0,N,M,031109,70,9,0,1,6.2,5,1,,,,SC,1,70,44,,,DOWN,DEAD,7,5,..,Mat,J,1,,1,1,3,0,0,0.0,0,2009-03-11,0.0,,,,,
09LA00011,09,K4143,64,6M,17,00625,00,2.0,,06,97,1,0,N,M,031109,70,9,0,1,5.8,5,1,,,,SC,1,70,44,,,.,DEAD,7,5,..,Mat,J,2,,0,0,0,0,0,0.0,0,2009-03-11,0.0,,,,,
09LA00012,09,K4143,64,6M,17,00625,00,2.0,,06,97,1,0,N,M,031109,70,9,0,1,6.4,5,1,,,,SC,1,70,44,,,.,DEAD,7,5,..,Mat,J,3,,0,0,0,0,0,0.0,0,2009-03-11,0.0,,,,,
09LA00013,09,X5276,82,97,18,07027,00,2.0,,97,Tx,1,0,N,.,031109,70,7,2,2,8.4,5,2,X7200,82,,TS,7,179,97,,,.,.,1,1,..,.,J,1,,1,1,2,1,0,0.0,0,2009-03-11,0.0,30,113,H,,
09LA00014,09,X5276,82,97,18,07027,00,2.0,,97,Tx,1,0,N,.,031109,70,7,2,1,8.0,5,2,,,,TS,1,71,44,,,.,DEAD,1,1,..,.,J,2,,0,0,0,0,0,0.0,0,2009-03-11,0.0,,,,,
09LA00015,09,T0602,45,48,24,T1319,45,4.0,,02,02,1,0,N,.,031209,71,0,0,.,0.0,1,1,,,,02,0,71,27,,,LAMBCUTOUTDEAD,DYS 8&4 FROZE,7,5,..,SPG,J,1,,1,1,1,0,0,0.0,0,2009-03-12,0.03,,,,,
09LA00016,09,X4598,82,97,11,00057,00,2.0,,97,06,1,0,N,.,030909,68,0,0,2,0.0,1,1,,,,CS,0,68,27,,,.,.,.,.,..,.,J,1,,1,1,1,0,0,0.0,0,2009-03-09,0.0,,,,,
09LA00017,09,R2825,11,11,AI,X0000,82,8.0,,07,00,1,0,y,X,031309,72,4,0,1,11.0,1,1,,,,00,1,72,44,,,DEAD,DAB,.,.,..,AI,J,1,,1,1,2,0,0,0.0,0,2009-03-13,0.0,,,,,
09LA00018,09,R2825,11,11,AI,X0000,82,8.0,,07,00,1,0,y,X,031309,72,4,0,1,13.0,1,1,,,,00,1,72,44,,,.,DAB,.,.,..,AI,J,2,,0,0,0,0,0,0.0,0,2009-03-13,0.0,,,,,
09LA00019,09,X3244,82,97,16,X4987,82,3.0,,97,97,1,0,N,.,031309,72,0,0,2,0.0,1,1,,,,97,0,72,27,,,ABORT.PEN30,.,.,.,..,.,J,1,,1,1,1,0,0,0.0,0,2009-03-13,0.099,,,,,
09LA00020,09,R5263,11,00,AI,X0000,82,4.0,,01,00,1,0,y,X,031309,72,5,2,2,15.2,5,1,X7201,82,,00,7,179,97,,,.,E 4T,1,1,..,AI,J,1,,1,1,1,1,0,0.0,0,2009-03-13,0.0,,,,,
09LA00021,09,T1604,45,48,AI,X0000,82,2.0,,02,00,1,0,y,X,031409,73,5,1,3,13.2,2,2,X7202,82,,00,,,,,,.,.,1,1,..,AI,J,1,,1,1,1,1,1,1.0,69,2009-03-14,0.0,22,113,1,60,182
09LA00022,09,X5446,82,00,e1,X5137,82,2.0,,C3,S3,4,0,N,.,031409,73,7,3,2,7.5,5,1,L0001,70,,PC,,,,,,THIN,WEAK. WAS X7203,1,.,..,CTS,J,1,,1,1,2,1,1,1.0,80,2009-03-14,0.0,21,113,1,73,182
09LA00023,09,X5446,82,00,e1,X5137,82,2.0,,C3,S3,4,0,N,.,031409,73,7,3,2,9.0,5,1,,,,PC,1,74,44,,,.,.,1,.,..,CTS,J,2,,0,0,0,0,0,0.0,0,2009-03-14,0.0,,,,,
09LA00024,09,Z7959,81,97,20,08110,00,7.0,,97,97,1,0,N,.,031409,73,8,1,1,10.5,9,1,X7204,82,,BL,,,,,,.,NICE LAMB,1,.,..,.,J,1,,1,1,2,1,1,1.0,88,2009-03-14,0.0,31,113,H,,
09LA00025,09,Z7959,81,97,20,08110,00,7.0,,97,97,1,0,N,.,031409,73,8,1,2,8.9,9,1,X7205,82,,BL,7,179,97,,,ENTROPION,NICE LAMB,2,2,..,.,J,2,,0,0,0,1,0,0.0,0,2009-03-14,0.0,15,113,H,,
09LA00026,09,T1391,45,48,AI,X0000,82,2.0,,02,00,1,0,y,X,031509,74,5,2,2,12.5,1,1,X7206,82,,00,,,,,,1,NICE LAMB,1,1,..,AI,J,1,,1,1,1,1,1,1.0,81,2009-03-15,0.0,25,113,1,74,182
09LA00027,09,R2864,11,10,AI,X0000,82,8.0,,07,00,1,0,y,X,031509,74,7,2,3,8.1,1,1,X7209,82,,00,6,82,93,,,THIN RMASTITIS,NICE LAMB,1,1,..,AI,J,1,,1,1,2,1,0,0.0,0,2009-03-15,0.0,,,,,
09LA00028,09,R2864,11,10,AI,X0000,82,8.0,,07,00,1,0,y,X,031509,74,7,2,3,7.0,1,1,,,,00,1,74,44,,,LOW MILK,HAIRY,1,1,..,AI,J,2,,0,0,0,0,0,0.0,0,2009-03-15,0.0,,,,,
09LA00029,09,X3090,82,00,20,08110,00,3.0,,TC,97,1,0,N,.,031509,74,8,2,2,10.5,3,2,X7207,82,,S3,,,,,,THIN,NICE LAMB,1,1,..,TxC,J,1,,1,1,2,1,1,1.0,81,2009-03-15,0.0,24,113,1,75,182
09LA00030,09,X3090,82,00,20,08110,00,3.0,,TC,97,1,0,N,.,031509,74,8,2,2,8.5,5,1,X7208,82,,S3,6,99,23,,,.,.,2,1,..,TxC,J,2,,0,0,0,1,0,0.0,0,2009-03-15,0.0,,,,,
09LA00031,09,X5080,82,00,13,00001,00,2.0,,SC,Tx,1,0,N,.,031509,74,7,2,1,11.5,5,1,X7210,82,,T3,7,179,97,,,.,ENTROPION,1,1,..,SxC,J,1,,1,1,2,1,0,0.0,0,2009-03-15,0.0,,,,,
09LA00032,09,X5080,82,00,13,00001,00,2.0,,SC,Tx,1,0,N,.,031509,74,7,2,1,9.5,1,1,,,,T3,1,74,44,,,.,DAB,1,1,..,SxC,J,2,,0,0,0,0,0,0.0,0,2009-03-15,0.0,,,,,
09LA00033,09,H4135,05,83,e22,H3126,05,1.0,,30,30,4,0,y,.,031509,74,7,1,3,8.0,1,3,H4562,05,,30,6,124,23,,,THIN,WEAK LAMB,.,.,..,.,J,2,,1,1,2,1,0,0.0,0,2009-03-15,0.064,18,113,1,,0
09LA00034,09,H4135,05,83,e22,H3126,05,1.0,,30,30,4,0,y,.,031509,74,7,1,1,8.0,1,3,,,,30,1,74,44,,,.,DAB,8,2,..,.,J,1,,0,0,0,0,0,0.0,0,2009-03-15,0.064,,,,,
09LA00035,09,T1158,45,48,AI,X0000,82,3.0,,02,00,1,0,y,X,031509,74,9,1,2,8.5,1,3,X7211,82,,00,6,75,93,,,LT,WEAK,1,1,..,AI,J,1,,1,1,3,1,0,0.0,0,2009-03-15,0.0,,,,,
09LA00036,09,T1158,45,48,AI,X0000,82,3.0,,02,00,1,0,y,X,031509,74,9,1,3,11.8,1,1,X7214,82,,00,,,,,,RUPTURE TENDON,.,1,1,..,AI,J,2,,0,0,0,1,1,1.0,64,2009-03-15,0.0,29,127,1,54,182
09LA00037,09,T1158,45,48,AI,X0000,82,3.0,,02,00,1,0,y,X,031509,74,9,1,3,9.5,1,1,X7215,82,,00,,,,,,IN H HERD,.,3,2,..,AI,J,3,,0,0,0,1,1,1.0,64,2009-03-15,0.0,30,127,1,57,182
09LA00038,09,R1259,11,12,AI,X0000,82,9.0,,07,00,1,0,y,X,031409,73,8,1,2,10.1,1,1,X7212,82,,00,6,89,14,,,.,.,1,,..,AI,J,1,,1,1,2,1,0,0.0,0,2009-03-14,0.0,,,,,
09LA00039,09,R1259,11,12,AI,X0000,82,9.0,,07,00,1,0,y,X,031409,73,8,1,3,8.6,1,1,X7213,82,,00,6,89,14,,,.,.,1,,..,AI,J,2,,0,0,0,1,0,0.0,0,2009-03-14,0.0,,,,,
09LA00040,09,K2837,64,6M,8,K4046,64,6.0,,06,06,1,0,N,M,031609,75,9,1,1,7.0,1,2,K4416,64,,06,6,77,66,,,FIBBAG,WEAK EUTHENIZED,1,1,..,Mat,J,1,,1,1,3,1,0,0.0,0,2009-03-16,0.038,,,,,
09LA00041,09,K2837,64,6M,8,K4046,64,6.0,,06,06,1,0,N,M,031609,75,9,1,3,6.1,1,1,K4417,64,,06,,0,,T1593,-,V PROLAPSE,4T LAME LR,1,1,..,Mat,J,2,,0,0,0,1,1,0.5,71,2009-03-16,0.038,20,113,1,62,182
09LA00042,09,K2837,64,6M,8,K4046,64,6.0,,06,06,1,0,N,M,031609,75,9,1,3,7.5,1,1,K4418,64,,06,6,75,93,,8,POOR MOM,4TEATS,1,1,..,Mat,J,3,,0,0,0,1,0,0.0,0,2009-03-16,0.038,,,,,
09LA00043,09,T1593,45,48,22,T0931,45,2.0,,02,02,1,0,N,L,031609,75,2,2,1,5.0,1,1,,,,02,0,75,27,K4417,+,.,.,.,.,..,.,J,1,,1,1,2,0,0,0.5,0,2009-03-16,0.029,,,,,
09LA00044,09,T1593,45,48,22,T0931,45,2.0,,02,02,1,0,N,L,031609,75,2,2,1,6.5,1,1,,,,02,0,75,27,,,.,.,5,5,..,.,J,2,,0,0,0,0,0,0.0,0,2009-03-16,0.029,,,,,
09LA00045,09,H3071,05,00,AI,X0000,82,2.0,,33,00,1,0,y,X,031609,75,8,3,3,10.8,9,1,X7216,82,,BL,6,183,93,,,DOUBLETEATS,SMOKEY  PP,2,2,..,AI,J,1,,1,1,2,1,0,0.0,0,2009-03-16,0.0,39,127,H,76,181
09LA00046,09,H3071,05,00,AI,X0000,82,2.0,,33,00,1,0,y,X,031609,75,8,3,2,11.6,1,1,X7217,82,,00,,,,,,TO HUMPHREY,4TEATS,2,2,..,AI,J,2,,0,0,0,1,1,1.0,89,2009-03-16,0.0,38,127,H,75,181
09LA00047,09,X2568,82,97,17,00625,00,4.0,,97,97,1,0,N,.,031609,75,8,2,1,11.0,6,1,X7218,82,,97,,,,,,FIBBAG,.,1,1,..,.,J,1,,1,1,2,1,1,1.0,112,2009-03-16,0.0,41,113,H,,
09LA00048,09,X2568,82,97,17,00625,00,4.0,,97,97,1,0,N,.,031609,75,8,2,3,11.1,6,1,X7219,82,,97,6,75,93,,8,.,ENTROPION,1,1,..,.,J,2,,0,0,0,1,0,0.0,0,2009-03-16,0.0,,,,,
09LA00049,09,X6435,82,97,e9,X5140,82,1.0,,97,97,4,0,y,.,031609,75,4,0,1,9.5,9,1,,,,BL,1,75,44,,,.,.,.,.,..,.,J,1,,1,1,2,0,0,0.0,0,2009-03-16,0.035,,,,,
09LA00050,09,X6435,82,97,e9,X5140,82,1.0,,97,97,4,0,y,.,031609,75,4,0,1,8.5,9,1,,,,BL,1,75,44,,,.,.,.,.,..,.,J,2,,0,0,0,0,0,0.0,0,2009-03-16,0.035,,,,,
09LA00051,09,R5436,11,00,AI,X0000,82,4.0,,01,00,1,0,y,X,031409,73,2,0,2,0.0,1,1,,,,00,0,73,27,,,.,.,.,.,..,AI,J,1,,1,1,2,0,0,0.0,0,2009-03-14,0.0,,,,,
09LA00052,09,R5436,11,00,AI,X0000,82,4.0,,01,00,1,0,y,X,031409,73,2,0,2,0.0,1,1,,,,00,0,73,27,,,.,.,.,.,..,AI,J,2,,0,0,0,0,0,0.0,0,2009-03-14,0.0,,,,,
09LA00053,09,K3714,64,6T,2,07622,00,3.0,,06,TS,1,0,N,T,031409,73,2,0,2,0.0,1,1,,,,C3,0,73,27,,,.,.,.,.,..,Ter,J,1,,1,1,2,0,0,0.0,0,2009-03-14,0.0,,,,,
09LA00054,09,K3714,64,6T,2,07622,00,3.0,,06,TS,1,0,N,T,031409,73,2,0,1,0.0,1,1,,,,C3,0,73,27,,,.,.,.,.,..,Ter,J,2,,0,0,0,0,0,0.0,0,2009-03-14,0.0,,,,,
09LA00055,09,K3392,64,6T,12,00029,00,4.0,,06,06,1,0,N,T,031409,73,2,0,2,0.0,1,1,,,,06,0,73,27,,,.,.,.,.,..,Ter,J,1,,1,1,2,0,0,0.0,0,2009-03-14,0.0,,,,,
09LA00056,09,K3392,64,6T,12,00029,00,4.0,,06,06,1,0,N,T,031409,73,2,0,1,0.0,1,1,,,,06,0,73,27,,,.,.,.,.,..,Ter,J,2,,0,0,0,0,0,0.0,0,2009-03-14,0.0,,,,,
09LA00057,09,K3009,64,6T,4,K3673,64,5.0,,06,06,1,0,N,T,031609,75,5,3,1,11.5,1,1,K4419,64,,06,,,,,,.,.,3,3,..,Ter,J,1,,1,1,1,1,1,1.0,76,2009-03-16,0.025,26,113,1,68,182
09LA00058,09,X2621,82,97,20,08110,00,4.0,,97,97,1,0,N,.,031609,75,8,3,2,13.2,6,1,X7220,82,,97,,,,,,.,.,.,.,..,.,J,1,,1,1,2,1,1,1.0,86,2009-03-16,0.0,35,113,H,,
09LA00059,09,X2621,82,97,20,08110,00,4.0,,97,97,1,0,N,.,031609,75,8,3,1,14.2,6,1,X7221,82,,97,,,,,,.,.,.,.,..,.,J,2,,0,0,0,1,1,1.0,86,2009-03-16,0.0,32,113,H,,
09LA00060,09,K3651,64,6T,3,X5177,82,3.0,,06,TS,1,0,N,T,031609,75,5,3,1,7.2,5,1,X7222,82,,C3,6,85,85,,,.,4TEATS,.,.,..,Ter,J,1,,1,1,1,1,0,0.0,0,2009-03-16,0.0,,,,,
09LA00061,09,X4992,82,97,19,X3137,82,2.0,,97,97,1,0,N,.,031609,75,5,2,2,10.5,6,1,X7223,82,,97,,,,,,.,4TEATS,.,.,..,.,J,1,,1,1,1,1,1,1.0,85,2009-03-16,0.048,33,113,H,,
09LA00062,09,X3481,82,00,20,08110,00,3.0,,TC,97,1,0,N,.,031609,75,8,2,1,11.0,5,1,X7224,82,,S3,,,,,,.,.,1,1,..,TxC,J,1,,1,1,2,1,1,1.0,78,2009-03-16,0.0,22,113,1,64,182
09LA00063,09,X3481,82,00,20,08110,00,3.0,,TC,97,1,0,N,.,031609,75,8,2,2,11.0,5,1,X7225,82,,S3,,,,,,.,ENTROPION,1,1,..,TxC,J,2,,0,0,0,1,1,1.0,70,2009-03-16,0.0,22,113,1,59,182
09LA00064,09,K4087,64,6M,20,08110,00,2.0,,06,97,1,0,N,M,031709,76,5,3,2,13.5,5,1,X7226,82,,SC,,,,,,.,NICE LAMB,1,1,..,Mat,J,1,,1,1,1,1,1,1.0,91,2009-03-17,0.0,36,113,1,91,182
09LA00065,09,X3011,82,00,13,00001,00,3.0,,SC,Tx,1,0,N,.,031709,76,8,2,1,10.8,1,1,X7227,82,,T3,,,,,,.,.,.,.,..,SxC,J,1,,1,1,2,1,1,1.0,91,2009-03-17,0.0,28,113,1,77,182
09LA00066,09,X3011,82,00,13,00001,00,3.0,,SC,Tx,1,0,N,.,031709,76,8,2,2,10.0,5,1,X7228,82,,T3,,,,,,.,.,2,2,..,SxC,J,2,,0,0,0,1,1,1.0,68,2009-03-17,0.0,24,113,1,56,182
09LA00067,09,H3085,05,88,62,H3669,05,2.0,,30,30,2,0,y,L,031709,76,2,0,1,7.0,1,1,,,,30,0,76,27,,,.,.,.,.,..,BLD,J,1,,1,1,2,0,0,0.0,0,2009-03-17,0.059,,,,,
09LA00068,09,H3085,05,88,62,H3669,05,2.0,,30,30,2,0,y,L,031709,76,2,0,1,4.0,1,1,,,,30,0,76,27,,,.,.,.,.,..,BLD,J,2,,0,0,0,0,0,0.0,0,2009-03-17,0.059,,,,,
09LA00069,09,K3839,64,6T,2,07622,00,2.0,,06,TS,1,0,N,T,031709,76,5,3,2,14.2,8,1,X7229,82,,C3,,,,,,.,SMOKEY,2,2,..,Ter,J,1,,1,1,1,1,1,1.0,89,2009-03-17,0.0,34,113,1,86,182
09LA00070,09,K3035,64,6T,11,00057,00,5.0,,06,06,1,0,N,T,031709,76,5,2,1,14.5,1,1,K4420,64,,06,,,,,,.,4TEATS,.,.,..,Ter,J,1,,1,1,1,1,1,1.0,88,2009-03-17,0.0,33,113,1,86,182
09LA00071,09,H3883,05,88,e22,H3126,05,1.0,,30,30,4,0,y,.,031709,76,6,1,1,4.5,1,1,H4563,05,,30,6,77,06,,,SMALL,CAMPYLOBACTER,3,2,..,.,J,2,,0,0,0,1,0,0.0,0,2009-03-17,0.066,,,,,
09LA00072,09,H3883,05,88,e22,H3126,05,1.0,,30,30,4,0,y,.,031709,76,6,1,1,4.5,1,1,,,,30,0,76,27,,,.,IMM    DYS 3+4,4,3,..,.,J,1,,1,1,2,0,0,0.0,0,2009-03-17,0.066,,,,,
09LA00073,09,X5292,82,00,16,X4987,82,2.0,,TC,97,1,0,N,.,031709,76,8,2,1,11.0,5,1,X7230,82,,S3,7,179,97,,,DIED,.,1,1,..,TxC,J,1,,1,1,2,1,0,0.0,0,2009-03-17,0.0,18,113,H,,
09LA00074,09,X5292,82,00,16,X4987,82,2.0,,TC,97,1,0,N,.,031709,76,8,2,2,13.0,5,1,X7231,82,,S3,,,,,,.,NICE LAMB,1,1,..,TxC,J,2,,0,0,0,1,1,1.0,51,2009-03-17,0.0,25,113,1,39,182
09LA00075,09,X3201,82,00,21,X5886,82,3.0,,00,C3,1,0,y,X,031709,76,8,3,2,10.0,9,1,X7232,82,,BL,,,,,,3 HR AFTER H2O,.,7,2,..,BLK,J,1,,1,1,2,1,1,1.0,70,2009-03-17,0.0,25,113,1,61,182
09LA00076,09,X3201,82,00,21,X5886,82,3.0,,00,C3,1,0,y,X,031709,76,8,3,2,10.5,9,1,X7233,82,,BL,,,,,,BROKE,.,7,2,..,BLK,J,2,,0,0,0,1,1,1.0,74,2009-03-17,0.0,27,113,1,64,182
09LA00077,09,K3937,64,6T,20,08110,00,2.0,,06,97,1,0,N,T,031709,76,8,2,1,9.0,5,1,X7234,82,,SC,,,,,,.,.,.,.,..,Ter,J,1,,1,1,2,1,1,1.0,57,2009-03-17,0.0,13,113,1,42,182
09LA00078,09,K3937,64,6T,20,08110,00,2.0,,06,97,1,0,N,T,031709,76,8,2,2,11.0,5,1,X7235,82,,SC,,,,,,.,4TEATS,.,.,..,Ter,J,2,,0,0,0,1,1,1.0,67,2009-03-17,0.0,25,113,1,58,182
09LA00079,09,K2480,64,6T,12,00029,00,7.0,,06,06,1,0,N,T,031709,76,8,2,2,10.5,1,1,K4421,64,,06,6,86,14,,,.,4TEATS,3,2,..,Ter,J,1,,1,1,2,1,0,0.0,0,2009-03-17,0.0,,,,,
09LA00080,09,K2480,64,6T,12,00029,00,7.0,,06,06,1,0,N,T,031709,76,8,2,2,10.8,1,1,K4422,64,,06,,,,,,.,4.E,3,2,..,Ter,J,2,,0,0,0,1,1,1.0,86,2009-03-17,0.0,27,113,1,71,182
09LA00081,09,K3849,64,6T,1,07621,00,2.0,,06,TS,1,0,N,T,031809,77,5,2,2,15.8,2,1,X7236,82,,C3,,,,,,R.SPOIL.CHUNKY,NICE LAMB,.,.,..,Ter,J,1,,1,1,1,1,1,1.0,92,2009-03-18,0.0,38,113,1,87,182
09LA00082,09,X3725,82,00,18,07027,00,3.0,,SC,Tx,1,0,N,.,031809,77,5,2,1,10.0,1,1,X7237,82,,T3,,,,,,.,.,.,.,..,SxC,J,1,,1,1,1,1,1,1.0,100,2009-03-18,0.0,36,113,1,94,182
09LA00083,09,X5079,82,00,18,07027,00,2.0,,SC,Tx,1,0,N,.,031809,77,8,3,1,11.5,1,1,X7238,82,,T3,,,,,,.,ENTROPION,2,2,..,SxC,J,1,,1,1,2,1,1,1.0,68,2009-03-18,0.0,28,113,1,55,182
09LA00084,09,X5079,82,00,18,07027,00,2.0,,SC,Tx,1,0,N,.,031809,77,8,3,2,12.2,8,1,X7239,82,,T3,,,,,,.,.,2,2,..,SxC,J,2,,0,0,0,1,1,1.0,92,2009-03-18,0.0,35,113,1,88,182
09LA00085,09,K3840,64,6T,6,00091,00,2.0,,06,Tx,1,0,N,T,031809,77,8,2,2,10.8,1,1,X7240,82,,TC,,,,,,.,.,8,3,..,Ter,J,1,,1,1,2,1,1,1.0,76,2009-03-18,0.0,23,113,1,69,182
09LA00086,09,K3840,64,6T,6,00091,00,2.0,,06,Tx,1,0,N,T,031809,77,8,2,2,11.0,1,1,X7241,82,,TC,6,109,19,,,.,.,8,3,..,Ter,J,2,,0,0,0,1,0,0.0,0,2009-03-18,0.0,,,,,
09LA00087,09,X5017,82,97,6,00091,00,2.0,,97,Tx,1,0,N,.,031809,77,5,3,3,16.2,5,1,X7242,82,,TS,,,,,,.,E2E.Ram->wether,.,.,..,.,J,1,,1,1,1,1,1,1.0,78,2009-03-18,0.0,26,127,H,,
09LA00088,09,K3463,64,6T,6,00091,00,4.0,,06,Tx,1,0,N,T,031809,77,5,3,1,15.8,1,1,X7243,82,,TC,7,179,97,,,S1SD,.,.,.,..,Ter,J,1,,1,1,1,1,0,0.0,0,2009-03-18,0.0,,,,,
09LA00089,09,X5094,82,00,e20,00027,00,2.0,,TR,Tx,4,0,y,.,031809,77,0,2,2,4.0,1,1,,,,MY,0,77,27,X7244,+,IMM,IMM,.,.,..,MYO,J,1,,1,1,1,0,0,0.5,0,2009-03-18,0.0,,,,,
09LA00090,09,X2684,82,97,20,08110,00,4.0,,97,97,1,0,N,.,031809,77,9,3,2,10.8,6,1,X7245,82,,97,,,,,,3RD.LAMB,.,5,2,..,.,J,3,,0,0,0,1,1,1.0,72,2009-03-18,0.0,28,113,H,,
09LA00091,09,X2684,82,97,20,08110,00,4.0,,97,97,1,0,N,.,031809,77,9,3,2,10.0,6,1,X7246,82,,97,,,,,,.,1ST.BORN,.,.,..,.,J,1,,1,1,3,1,1,1.0,82,2009-03-18,0.0,28,113,H,,
09LA00092,09,X2684,82,97,20,08110,00,4.0,,97,97,1,0,N,.,031809,77,9,3,2,8.5,6,1,X7244,82,,97,,,,X5094,-,.,.,.,.,..,.,J,2,,0,0,0,1,1,0.5,83,2009-03-18,0.0,28,113,1,75,182
09LA00093,09,X3217,82,00,21,X5886,82,3.0,,BL,BL,1,0,y,X,031809,77,8,3,2,9.2,1,1,X7247,82,,00,,,,,,BLACK,.,.,.,..,BLK,J,1,,1,1,2,1,1,1.0,83,2009-03-18,0.0,28,113,1,69,182
09LA00094,09,X3217,82,00,21,X5886,82,3.0,,BL,BL,1,0,y,X,031809,77,8,3,2,9.5,5,1,X7248,82,,00,,,,,,.,.,.,.,..,BLK,J,2,,0,0,0,1,1,1.0,84,2009-03-18,0.0,26,113,1,73,182
09LA00095,09,K4036,64,6T,1,07621,00,2.0,,06,TS,1,0,N,T,031809,77,5,2,1,12.0,5,1,X7249,82,,C3,,,,,,.,ENTROPION,.,.,..,Ter,J,1,,1,1,1,1,1,1.0,85,2009-03-18,0.0,25,113,1,69,182
09LA00096,09,X4930,82,00,18,07027,00,2.0,,SC,Tx,1,0,N,.,031809,77,8,2,2,10.5,2,1,X7250,82,,T3,,,,,,.,.,.,.,..,SxC,J,1,,1,1,2,1,1,1.0,67,2009-03-18,0.0,23,113,1,62,182
09LA00097,09,X4930,82,00,18,07027,00,2.0,,SC,Tx,1,0,N,.,031809,77,8,2,2,10.2,5,1,X7251,82,,T3,,,,,,.,.,.,.,..,SxC,J,2,,0,0,0,1,1,1.0,71,2009-03-18,0.0,24,113,1,66,182
09LA00098,09,T0957,45,48,23,T1203,45,3.0,,02,02,1,0,N,.,031809,77,8,2,2,10.0,1,1,T2345,45,,02,,,,,,.,.,.,.,..,.,J,1,,1,1,2,1,1,1.0,73,2009-03-18,0.036,24,113,1,74,182
09LA00099,09,T0957,45,48,23,T1203,45,3.0,,02,02,1,0,N,.,031809,77,8,2,1,11.5,1,1,T2346,45,,02,6,96,83,,,.,1/2 OF LIVER,.,.,..,.,J,2,,0,0,0,1,0,0.0,0,2009-03-18,0.036,,,,,
09LA00100,09,K3289,64,6T,3,X5177,82,4.0,,06,TS,1,0,N,T,031809,77,8,3,2,9.5,1,1,X7252,82,,C3,,,,,,.,E2E,.,.,..,Ter,J,1,,1,1,2,1,1,1.0,73,2009-03-18,0.0,24,113,1,65,182
09LA00101,09,K3289,64,6T,3,X5177,82,4.0,,06,TS,1,0,N,T,031809,77,8,3,2,9.5,3,1,X7253,82,,C3,,,,,,.,4.E2E,.,.,..,Ter,J,2,,0,0,0,1,1,1.0,58,2009-03-18,0.0,18,113,1,50,182
09LA00102,09,T1659,45,ID,22,T0931,45,2.0,,02,02,1,0,N,L,031809,77,5,3,2,11.5,1,1,T2347,45,,02,,,,,,.,.,.,.,..,.,J,1,,1,1,1,1,1,1.0,84,2009-03-18,0.039,29,113,1,74,182
09LA00103,09,X6641,82,99,e8,X6623,82,1.0,,S3,C3,4,0,y,.,031809,77,1,3,1,4.8,1,1,,,,PC,1,77,44,,,.,DAB   DYS3+4,7,4,..,STx,J,1,,1,1,1,0,0,0.0,0,2009-03-18,,,,,,
