ID10,UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
D16LA00017,16LA00017,16,H8872,05,,e6,H8210,05,1.0,1,30,30,4,0,Y,,030916,69,0,1,2,.,.,6.3,1,1,.,,,,0,69,27,,,.,IMM,1,1,..,,J,1,,1,1,1,0,0,0.0,0,2016-03-09,0.0,,,,,
2016120744,16LA00018,16,R9236,11,,34,S0732,00,4.0,4,07,07,1,0,N,,030916,69,8,0,1,R,2,10.8,1,1,S0744,12,,07,6,69,66,,,DOWN.NO.PUSH,1ST.FX.RIBS,4,5,..,BLD,J,1,,1,1,2,1,0,0.0,0,2016-03-09,0.0,,,,,
2016120745,16LA00019,16,R9236,11,,34,S0732,00,4.0,4,07,07,1,0,N,,030916,69,8,0,1,0,4,10.6,2,1,S0745,12,,07,6,69,66,,,.,2ND.FX.RIBS,8,5,..,BLD,J,2,,0,0,0,1,0,0.0,0,2016-03-09,0.0,,,,,
2016833219,16LA00020,16,H6052,05,,16,Z3208,00,6.0,6,30,97,1,0,Y,,030916,69,9,2,2,0,2,9.0,5,1,Z3219,83,,80,,,,,,HD BREATHING,,1,1,..,BLD,J,1,,1,1,3,1,1,1.0,90,2016-03-09,0.0,40,118,1,,
2016833220,16LA00021,16,H6052,05,,16,Z3208,00,6.0,6,30,97,1,0,Y,,030916,69,9,2,3,0,3,6.6,5,1,Z3220,83,,80,3,72,93,,,FL.LAME,.,1,1,..,BLD,J,2,,0,0,0,1,0,0.0,0,2016-03-09,0.0,,,,,
D16LA00022,16LA00022,16,H6052,05,,16,Z3208,00,6.0,6,30,97,1,0,Y,,030916,69,9,2,2,.,.,7.8,5,1,.,,,,1,69,44,,,,DAB,1,1,..,BLD,J,3,,0,0,0,0,0,0.0,0,2016-03-09,0.0,,,,,
D16LA00023,16LA00023,16,H8802,05,,24,Z3209,00,2.0,2,30,SM,1,0,Y,,022516,56,0,0,.,.,.,0.0,.,.,.,,,,0,56,27,,,IMM.NO.DATA,IMM,1,1,..,,J,1,,1,1,1,0,0,0.0,0,2016-02-25,0.0,,,,,
2016833221,16LA00024,16,H8828,05,,16,Z3208,00,2.0,2,30,97,1,,Y,,030916,69,8,2,2,0,2,10.3,5,1,Z3221,83,,80,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,89,2016-03-09,0.0,39,118,1,,
2016833222,16LA00025,16,H8828,05,,16,Z3208,00,2.0,2,30,97,1,,Y,,030916,69,8,2,2,0,2,8.6,5,1,Z3222,83,,80,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,80,2016-03-09,0.0,34,118,1,,
2016833223,16LA00026,16,Z1688,83,,BR1,Z0000,83,3.0,3,T3,97,5,0,Y,,030916,69,5,3,2,0,2,16.3,5,2,Z3223,83,,00,,,,,,SRS.SL.MORE,NICE LAMB,1,1,..,GRN,J,1,,1,1,1,1,1,1.0,130,2016-03-09,0.0,67,118,H,,
2016059274,16LA00027,16,H8709,05,,31,H8485,05,2.0,2,30,30,1,,N,,031016,70,8,2,3,0,2,6.6,1,1,H9274,05,,30,,,,,,.,1ST.HAIRY,1,1,..,,J,1,,1,1,2,1,1,1.0,70,2016-03-10,0.03,32,118,1,,
2016059275,16LA00028,16,H8709,05,,31,H8485,05,2.0,2,30,30,1,,N,,031016,70,8,2,1,0,2,7.1,1,1,H9275,05,,30,,,,,,.,2ND,1,1,..,,J,2,,0,0,0,1,1,1.0,63,2016-03-10,0.03,30,118,1,,
2016120746,16LA00029,16,S0127,12,,43,R9922,11,2.0,2,07,07,1,0,N,,031016,70,8,3,2,0,2,7.2,1,1,S0746,12,,07,,,,,,.,1ST.RASPY,1,1,..,,J,1,,1,1,2,1,1,1.0,61,2016-03-10,0.035,23,118,1,,
2016120747,16LA00030,16,S0127,12,,43,R9922,11,2.0,2,07,07,1,0,N,,031016,70,8,3,3,0,2,6.4,2,1,S0747,12,,07,,,,,,.,2ND.UGLY.RASPY,1,1,..,,J,2,,0,0,0,1,1,1.0,62,2016-03-10,0.035,28,118,1,,
2016833224,16LA00031,16,H6094,05,,25,Z3212,00,6.0,6,30,SM,1,0,Y,,031016,70,9,3,2,0,2,5.9,1,1,Z3224,83,,XP,3,70,93,,8,.,1ST,1,1,..,BLD,J,1,,1,1,3,1,0,0.0,0,2016-03-10,0.0,,,,,
2016833225,16LA00032,16,H6094,05,,25,Z3212,00,6.0,6,30,SM,1,0,Y,,031016,70,9,3,3,L,2,7.6,1,1,Z3225,83,,XP,,,,,,.,.,1,1,..,BLD,J,2,,0,0,0,1,1,1.0,75,2016-03-10,0.0,35,118,1,,
2016833226,16LA00033,16,H6094,05,,25,Z3212,00,6.0,6,30,SM,1,0,Y,,031016,70,9,3,2,0,2,5.8,1,1,Z3226,83,,XP,,0,,,,.,.,1,1,..,BLD,J,3,,0,0,0,1,1,1.0,72,2016-03-10,0.0,31,118,1,,
2016833227,16LA00034,16,H7612,05,,25,Z3212,00,4.0,4,30,SM,1,0,Y,,031016,70,5,3,2,0,2,11.2,1,1,Z3227,83,,XP,,,,,,.,NICE LAMB,1,1,..,BLD,J,1,,1,1,1,1,1,1.0,83,2016-03-10,0.0,45,118,1,,
2016701742,16LA00035,16,L1010,70,,1,L1151,70,3.0,3,PC,PC,1,0,N,,031016,70,5,2,2,0,2,12.6,5,1,L1742,70,,PC,,,,,,.,NICE.20BLK,1,1,..,OR,J,1,,1,1,1,1,1,1.0,84,2016-03-10,0.011,34,118,H,,
D16LA00036,16LA00036,16,Z2933,83,,BL,K4942,64,1.0,1,BL,06,4,0,Y,,031016,70,1,3,1,.,.,10.6,2,1,.,,,,1,70,44,,,FEBRILE,DAB,1,1,..,,J,1,,1,1,1,0,0,0.0,0,2016-03-10,0.0,,,,,
2016833228,16LA00037,16,Z1042,83,,11,Z1583,83,4.0,4,97,97,1,0,N,,031116,71,8,2,2,0,2,11.6,6,1,Z3228,83,,97,,,,,,.,.,1,1,..,BLD,J,1,,1,1,2,1,1,1.0,88,2016-03-11,0.02,30,118,H,,
2016833229,16LA00038,16,Z1042,83,,11,Z1583,83,4.0,4,97,97,1,0,N,,031116,71,8,2,1,0,2,11.9,6,1,Z3229,83,,97,,,,,,.,.,1,1,..,BLD,J,2,,0,0,0,1,1,1.0,73,2016-03-11,0.02,30,118,H,,
2016833230,16LA00039,16,H8693,05,,23,Z3207,00,2.0,2,30,SM,1,0,Y,,031116,71,9,1,2,0,2,7.9,1,1,Z3230,83,,XP,,,,,,.,.,1,1,..,,J,1,,1,1,3,1,1,1.0,89,2016-03-11,0.0,40,118,1,,
2016833231,16LA00040,16,H8693,05,,23,Z3207,00,2.0,2,30,SM,1,0,Y,,031116,71,9,1,3,0,3,8.5,1,1,Z3231,83,,XP,3,71,93,,8,.,REJECTED,1,1,..,,J,2,,0,0,0,1,0,0.0,0,2016-03-11,0.0,,,,,
2016833232,16LA00041,16,H8693,05,,23,Z3207,00,2.0,2,30,SM,1,0,Y,,031116,71,9,1,2,0,2,8.5,1,1,Z3232,83,,XP,,,,H9158,-,.,.,1,1,..,,J,3,,0,0,0,1,1,0.5,82,2016-03-11,0.0,37,118,1,,
D16LA00042,16LA00042,16,H9158,05,,e5,H8061,05,1.0,1,30,30,4,7,Y,,031116,71,9,2,2,.,.,6.9,1,1,.,,,,0,71,27,Z3232,+,.,IMM,1,1,..,BLD,J,1,,1,1,3,0,0,0.5,0,2016-03-11,0.0,,,,,
D16LA00043,16LA00043,16,H9158,05,,e5,H8061,05,1.0,1,30,30,4,7,Y,,031116,71,9,2,1,.,.,6.5,1,1,.,,,,0,71,27,,,.,IMM,1,1,..,BLD,J,2,,0,0,0,0,0,0.0,0,2016-03-11,0.0,,,,,
D16LA00044,16LA00044,16,H9158,05,,e5,H8061,05,1.0,1,30,30,4,7,Y,,031116,71,9,2,1,.,.,5.1,1,1,.,,,,0,71,27,,,.,IMM,1,1,..,BLD,J,3,,0,0,0,0,0,0.0,0,2016-03-11,0.0,,,,,
2016059276,16LA00045,16,H8285,05,,32,H8507,05,3.0,3,30,30,1,0,N,,031116,71,8,2,1,0,4,8.5,1,1,H9276,05,,30,,,,,,RTITBLIND,.,1,1,..,,J,1,,1,1,2,1,1,1.0,95,2016-03-11,0.047,45,118,1,,
2016059277,16LA00046,16,H8285,05,,32,H8507,05,3.0,3,30,30,1,0,N,,031116,71,8,2,2,0,4,8.4,1,1,H9277,05,,30,3,71,93,,8,.,LESS.FULL,1,1,..,,J,2,,0,0,0,1,0,0.0,0,2016-03-11,0.047,,,,,
2016701743,16LA00047,16,Z1742,83,,10,Z1259,83,3.0,3,T3,SC,1,0,N,,031116,71,8,3,2,0,3,11.6,5,1,L1743,70,,PC,,,,,,.,15BLK,1,1,..,OR,J,1,,1,1,2,1,1,1.0,99,2016-03-11,0.011,41,118,H,,
2016701744,16LA00048,16,Z1742,83,,10,Z1259,83,3.0,3,T3,SC,1,0,N,,031116,71,8,3,2,0,2,12.4,5,1,L1744,70,,PC,,,,,,.,25BLK,1,1,..,OR,J,2,,0,0,0,1,1,1.0,91,2016-03-11,0.011,42,118,H,,
2016059278,16LA00049,16,H8664,05,,31,H8485,05,2.0,2,30,30,1,,N,,031116,71,5,3,2,0,2,10.1,1,1,H9278,05,,30,,,,,,.,PINK.UGLY,1,1,..,,J,1,,1,1,1,1,1,1.0,71,2016-03-11,0.021,35,118,1,,
2016059279,16LA00050,16,H7973,05,,30,H8376,05,3.0,3,30,30,1,0,N,,031116,71,5,3,2,0,4,12.3,1,1,H9279,05,,30,,,,,,.,.,1,1,..,BLD,J,1,,1,1,1,1,1,1.0,91,2016-03-11,0.035,40,118,1,,
2016120748,16LA00051,16,S0015,12,,37,S0738,00,2.0,2,07,07,1,0,N,,031116,71,5,3,2,0,3,9.2,1,1,S0748,12,,07,,,,,,SLSMORE.WARTSRS,.,1,1,..,,J,1,,1,1,1,1,1,1.0,86,2016-03-11,0.0,40,118,1,,
2016833233,16LA00052,16,Z1622,83,,16,Z3208,00,3.0,3,CM,97,1,0,N,,031116,71,8,2,1,0,3,13.7,5,1,Z3233,83,,SY,,,,,,.,1ST,1,1,..,OR,J,1,,1,1,2,1,1,1.0,92,2016-03-11,0.0,37,118,H,,
2016833234,16LA00053,16,Z1622,83,,16,Z3208,00,3.0,3,CM,97,1,0,N,,031116,71,8,2,2,0,4,12.0,5,1,Z3234,83,,SY,,,,,,.,2ND.LAME,1,1,..,OR,J,2,,0,0,0,1,1,1.0,85,2016-03-11,0.0,34,118,H,,
2016701745,16LA00054,16,L1622,70,,8,L1614,70,2.0,2,PC,PC,1,,N,,031116,71,8,3,2,0,4,10.3,5,1,L1745,70,,PC,,,,,,.,1ST.30BLK,1,1,..,OR,J,1,,1,1,2,1,1,1.0,70,2016-03-11,0.007,26,118,H,,
2016701746,16LA00055,16,L1622,70,,8,L1614,70,2.0,2,PC,PC,1,,N,,031116,71,8,3,1,0,4,11.9,5,1,L1746,70,,PC,,,,,,.,2ND.90BLK,1,1,..,OR,J,2,,0,0,0,1,1,1.0,71,2016-03-11,0.007,20,118,H,,
D16LA00056,16LA00056,16,S0400,12,,e10,R9999,11,1.0,1,07,07,4,0,N,,031116,71,0,0,.,.,.,1.6,1,1,.,,,,0,71,27,,,NO.BAG,IMM.BLOB,1,1,..,,J,1,,1,1,1,0,0,0.0,0,2016-03-11,0.0,,,,,
D16LA00057,16LA00057,16,H7935,05,,32,H8507,05,4.0,4,30,30,1,0,N,,031116,71,9,0,2,.,.,4.7,1,1,.,,,,0,71,27,,,.,1ST.2@ONCE,3,4,..,BLD,J,1,,1,1,3,0,0,0.0,0,2016-03-11,0.0,,,,,
D16LA00058,16LA00058,16,H7935,05,,32,H8507,05,4.0,4,30,30,1,0,N,,031116,71,9,0,1,.,.,7.0,1,1,.,,,,0,71,27,,,.,2ND.ROTTEN,7,4,..,BLD,J,2,,0,0,0,0,0,0.0,0,2016-03-11,0.0,,,,,
D16LA00059,16LA00059,16,H7935,05,,32,H8507,05,4.0,4,30,30,1,0,N,,031116,71,9,0,1,.,.,7.8,1,1,.,,,,0,71,27,,,.,3RD,5,4,..,BLD,J,3,,0,0,0,0,0,0.0,0,2016-03-11,0.0,,,,,
2016701747,16LA00060,16,L1532,70,,1,L1151,70,2.0,2,PC,PC,1,,N,,031116,71,8,3,2,0,4,12.4,5,1,L1747,70,,PC,,,,,,.,1ST25BR/GR,1,1,..,OR,J,1,,1,1,2,1,1,1.0,91,2016-03-11,0.021,33,118,H,,
2016701748,16LA00061,16,L1532,70,,1,L1151,70,2.0,2,PC,PC,1,,N,,031116,71,8,3,1,0,2,10.7,2,1,L1748,70,,PC,,,,,,.,2ND.05BR/GR,1,1,..,OR,J,2,,0,0,0,1,1,1.0,63,2016-03-11,0.021,25,118,H,,
2016059280,16LA00062,16,H8785,05,,29,H7479,05,2.0,2,30,30,1,0,N,,031116,71,8,2,2,0,2,9.5,1,1,H9280,05,,30,,,,,,.,1ST,1,1,..,,J,1,,1,1,2,1,1,1.0,61,2016-03-11,0.04,32,118,1,,
2016059281,16LA00063,16,H8785,05,,29,H7479,05,2.0,2,30,30,1,0,N,,031116,71,8,2,2,0,3,9.0,1,1,H9281,05,,30,,,,,,.,2ND,1,1,..,,J,2,,0,0,0,1,1,1.0,63,2016-03-11,0.04,31,118,1,,
2016833235,16LA00064,16,Z1078,83,,13,Z3202,00,4.0,4,97,97,1,0,N,,031116,71,5,3,2,0,2,13.6,6,1,Z3235,83,,97,,,,,,.,NICE LAMB,1,1,..,BLD,J,1,,1,1,1,1,1,1.0,102,2016-03-11,0.0,48,118,H,,
2016059282,16LA00065,16,H7103,05,,29,H7479,05,5.0,5,30,30,1,0,N,,031216,72,9,3,2,0,4,10.0,1,1,H9282,05,,30,3,91,93,,,MASTITIS RSD,1ST,1,1,..,BLD,J,1,,1,1,3,1,0,,,2016-03-12,0.024,,,,,
2016059283,16LA00066,16,H7103,05,,29,H7479,05,5.0,5,30,30,1,0,N,,031216,72,9,3,1,0,2,11.1,1,1,H9283,05,,30,3,91,93,,,.,2ND,1,1,..,BLD,J,2,,0,0,0,1,0,,,2016-03-12,0.024,,,,,
2016059284,16LA00067,16,H7103,05,,29,H7479,05,5.0,5,30,30,1,0,N,,031216,72,9,3,3,0,3,11.1,1,1,H9284,05,,30,3,72,93,,8,.,3RD.LEASTFULL,1,1,..,BLD,J,3,,0,0,0,1,0,0.0,0,2016-03-12,0.024,,,,,
2016833236,16LA00068,16,Z1630,83,,9,Z2695,83,3.0,3,TS,CM,1,0,N,,031216,72,5,3,1,0,4,9.1,2,1,Z3236,83,,CT,,,,,,.,.,1,1,..,OR,J,1,,1,1,1,1,1,1.0,119,2016-03-12,0.0,55,118,H,,
2016701749,16LA00069,16,L0087,70,,3,L0762,70,6.0,6,PC,PC,1,0,N,,031216,72,8,3,2,0,4,12.3,5,1,L1749,70,,PC,,,,,,.,1ST,1,1,..,OR,J,1,,1,1,2,1,1,1.0,89,2016-03-12,0.013,29,118,H,,
2016701750,16LA00070,16,L0087,70,,3,L0762,70,6.0,6,PC,PC,1,0,N,,031216,72,8,3,1,0,2,12.4,5,1,L1750,70,,PC,6,90,23,,,.,2ND,1,1,..,OR,J,2,,0,0,0,1,0,0.0,0,2016-03-12,0.013,,,,,
2016833237,16LA00071,16,Z1016,83,,BR1,Z0000,83,4.0,4,S3,97,5,0,Y,,031216,72,8,3,2,0,2,16.1,5,1,Z3237,83,,00,,,,,,.,1ST.RF.INFLAM,1,1,..,GRN,J,1,,1,1,2,1,1,1.0,101,2016-03-12,0.0,44,118,H,,
2016833238,16LA00072,16,Z1016,83,,BR1,Z0000,83,4.0,4,S3,97,5,0,Y,,031216,72,8,3,2,0,2,15.2,5,1,Z3238,83,,00,,,,,,.,2ND,1,1,..,GRN,J,2,,0,0,0,1,1,1.0,111,2016-03-12,0.0,51,118,H,,
2016833239,16LA00073,16,H8722,05,,6,L1549,70,2.0,2,30,PC,1,7,Y,,031216,72,5,3,3,0,2,13.5,2,1,Z3239,83,,LP,,,,,,.,NICE LAMB,1,1,..,,J,1,,1,1,1,1,1,1.0,99,2016-03-12,0.0,47,118,1,,
2016833240,16LA00074,16,T4215,45,,7,L1564,70,4.0,4,02,PC,1,0,Y,,031216,72,8,3,2,0,3,10.7,5,1,Z3240,83,,LT,,,,,,LUMP.ON.JAW,1ST,1,1,..,,J,1,,1,1,2,1,1,1.0,49,2016-03-12,0.0,28,118,1,,
2016833241,16LA00075,16,T4215,45,,7,L1564,70,4.0,4,02,PC,1,0,Y,,031216,72,8,3,3,0,4,11.1,1,1,Z3241,83,,LT,7,199,97,,,.,2ND,1,1,..,,J,2,,0,0,0,1,0,,,2016-03-12,0.0,37,118,1,,
2016059285,16LA00076,16,H8935,05,,e5,H8061,05,1.0,1,30,30,4,0,Y,,031216,72,8,3,3,0,2,5.5,1,1,H9285,05,,30,3,73,93,,,.,1ST.WEAK,1,1,..,,J,1,,1,1,2,1,0,0.0,0,2016-03-12,0.036,,,,,
2016059286,16LA00077,16,H8935,05,,e5,H8061,05,1.0,1,30,30,4,0,Y,,031216,72,8,3,3,0,2,7.7,1,1,H9286,05,,30,6,72,66,,,.,2ND.VWEAK,1,1,..,,J,2,,0,0,0,1,0,0.0,0,2016-03-12,0.036,,,,,
2016059287,16LA00078,16,H9221,05,,e6,H8210,05,1.0,1,30,30,4,0,Y,,031216,72,5,1,2,0,2,4.6,1,1,H9287,05,,30,6,72,66,,,.,VWEAK,3,4,..,,J,1,,1,1,1,1,0,0.0,0,2016-03-12,0.028,,,,,
2016833242,16LA00079,16,Z1183,83,,12,Z1765,83,4.0,4,97,97,1,0,N,,031216,72,9,2,2,0,2,7.6,6,1,Z3242,83,,97,3,72,93,,8,.,1ST,1,1,..,BLD,J,1,,1,1,3,1,0,0.0,0,2016-03-12,0.026,,,,,
2016833243,16LA00080,16,Z1183,83,,12,Z1765,83,4.0,4,97,97,1,0,N,,031216,72,9,2,1,0,4,10.4,6,1,Z3243,83,,97,,,,,,.,2ND,1,1,..,BLD,J,2,,0,0,0,1,1,1.0,78,2016-03-12,0.026,33,118,H,,
2016833244,16LA00081,16,Z1183,83,,12,Z1765,83,4.0,4,97,97,1,0,N,,031216,72,9,2,3,0,2,8.6,6,1,Z3244,83,,97,,,,,,.,3RD.CRYPT,1,1,..,BLD,J,3,,0,0,0,1,1,1.0,71,2016-03-12,0.026,35,118,H,,
2016701751,16LA00082,16,L0558,70,,1,L1151,70,4.0,4,PC,PC,1,0,N,,031216,72,5,3,2,R,2,11.6,5,1,L1751,70,,PC,,,,,,CHEWS.TAIL,25BRN,1,1,..,OR,J,1,,1,1,1,1,1,1.0,103,2016-03-12,0.007,45,118,H,,
2016059288,16LA00083,16,H5213,05,,32,H8507,05,7.0,7,30,30,1,,N,,031216,72,5,3,2,0,2,10.5,3,1,H9288,05,,30,,,,,,.,LFLEGBROWN,1,1,..,BLD,J,1,,1,1,1,1,1,1.0,96,2016-03-12,0.046,41,118,1,,
2016833245,16LA00084,16,H7162,05,,18,Z3211,00,5.0,5,30,97,1,0,Y,,031216,72,8,3,2,0,5,11.6,5,1,Z3245,83,,80,,,,,,.,1ST,1,1,..,BLD,J,1,,1,1,2,1,1,1.0,85,2016-03-12,0.0,28,118,1,,
2016833246,16LA00085,16,H7162,05,,18,Z3211,00,5.0,5,30,97,1,0,Y,,031216,72,8,3,2,0,4,11.1,5,1,Z3246,83,,80,,,,,,.,2ND.SCOURS,1,1,..,BLD,J,2,,0,0,0,1,1,1.0,74,2016-03-12,0.0,31,118,1,,
2016120749,16LA00086,16,S0170,12,,44,S0052,12,2.0,2,07,07,1,,N,,031216,72,5,2,2,0,2,10.7,1,1,S0749,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,87,2016-03-12,0.043,40,118,1,,
2016833247,16LA00087,16,H7496,05,,2,L1339,70,4.0,4,30,PC,1,7,Y,,031216,72,9,3,3,R,4,9.3,2,1,Z3247,83,,LP,3,72,93,,8,.,1ST.LEAST.FULL,1,1,..,BLD,J,1,,1,1,3,1,0,0.0,0,2016-03-12,0.0,,,,,
2016833248,16LA00088,16,H7496,05,,2,L1339,70,4.0,4,30,PC,1,7,Y,,031216,72,9,3,2,0,3,9.9,1,1,Z3248,83,,LP,,,,,,.,2ND.PINK,1,1,..,BLD,J,2,,0,0,0,1,1,1.0,72,2016-03-12,0.0,23,118,1,,
2016833249,16LA00089,16,H7496,05,,2,L1339,70,4.0,4,30,PC,1,7,Y,,031216,72,9,3,3,0,2,8.6,1,1,Z3249,83,,LP,,,,,,.,3RD,1,1,..,BLD,J,3,,0,0,0,1,1,1.0,72,2016-03-12,0.0,33,118,1,,
2016059289,16LA00090,16,H5970,05,,30,H8376,05,6.0,6,30,30,1,0,N,,031216,72,8,3,2,0,2,11.4,3,1,H9289,05,,30,,,,,,.,1ST.BLSPOT.SCRS,1,1,..,BLD,J,1,,1,1,2,1,1,1.0,89,2016-03-12,0.019,37,118,1,,
2016059290,16LA00091,16,H5970,05,,30,H8376,05,6.0,6,30,30,1,0,N,,031216,72,8,3,2,0,2,7.4,1,1,H9290,05,,30,,,,,,.,2ND,1,1,..,BLD,J,2,,0,0,0,1,1,1.0,79,2016-03-12,0.019,40,118,1,,
2016833250,16LA00092,16,Z0115,83,,13,Z3202,00,5.0,5,CM,97,1,0,N,,031216,72,8,2,1,0,3,15.1,5,1,Z3250,83,,SY,,,,,,.,1ST,1,1,..,OR,J,1,,1,1,2,1,1,1.0,110,2016-03-12,0.0,44,118,H,,
2016833251,16LA00093,16,Z0115,83,,13,Z3202,00,5.0,5,CM,97,1,0,N,,031216,72,8,2,1,0,4,13.8,5,1,Z3251,83,,SY,,,,,,.,2ND,1,1,..,OR,J,2,,0,0,0,1,1,1.0,62,2016-03-12,0.0,22,118,H,,
2016701752,16LA00094,16,L1616,70,,5,L1441,70,2.0,2,PC,PC,1,0,N,,031216,72,5,3,1,2,2,15.9,5,1,L1752,70,,PC,,,,,,.,15-20BR,1,1,..,OR,J,1,,1,1,1,1,1,1.0,132,2016-03-12,0.017,66,118,H,,
2016833252,16LA00095,16,T4226,45,,16,Z3208,00,4.0,4,02,97,1,0,Y,,031216,72,8,3,2,0,2,12.4,5,1,Z3252,83,,20,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,82,2016-03-12,0.0,43,118,1,,
