UID,YR,SEX,LAMB,LB1,LINE,BPEN,DAM,DBRD,DB1,INBRL,BAG,ADAM,TRT,CLR,STM,SPEC,JAW,DAYBN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,INBRD,FONO,FOPU,TRT2,DB2,LBRD,SIRE,SBRD,Y1,WNWT,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT3,CDNO,DATEBN,STMD
75LA00001,75,,,0,75,751,4381,62,6,,,20,,,06,,,0,,,0,,,,,,,,2,62,4382,62,0,0,75,6,0,,0,0,0.0,0,,,1,,06
75LA00002,75,,,0,76,762,3197,62,6,,4,30,,,06,,,0,,8,0,,,,,,,,2,62,4640,62,0,0,76,6,0,,0,0,0.0,0,,,1,,06
75LA00003,75,,,0,77,770,3223,62,6,,2,30,,,06,,,0,,,0,,,,,,,,2,62,5441,62,0,0,77,6,0,,0,0,0.0,0,,,1,,06
75LA00004,75,,,0,77,770,3543,62,6,,1,30,,,06,,,0,,,0,,,,,,,,2,62,5441,62,0,0,77,6,0,,0,0,0.0,0,,,1,,06
75LA00005,75,,,0,75,750,3906,62,6,,3,30,,,06,,,0,,8,0,,,,,,,,2,62,4905,62,0,0,75,6,0,,0,0,0.0,0,,,1,,06
75LA00006,75,,,0,76,762,4047,62,6,,2,30,,,06,,,0,,8,0,,,,,,,,2,62,4640,62,0,0,76,6,0,,0,0,0.0,0,,,1,,06
75LA00007,75,,,0,76,762,2439,62,6,,2,40,,,06,,,0,,,0,,,,,,,,2,62,4640,62,0,0,76,6,0,,0,0,0.0,0,,,1,,06
75LA00008,75,,,0,76,761,2491,62,6,,2,40,,,06,,,0,,8,0,,,,,,,,2,62,4725,62,0,0,76,6,0,,0,0,0.0,0,,,1,,06
75LA00009,75,,,0,75,751,2719,62,6,,1,40,,,06,,,0,,,0,,,,,,,,2,62,4382,62,0,0,75,6,0,,0,0,0.0,0,,,1,,06
75LA00010,75,,,0,75,751,2964,62,6,,6,40,,,06,,,0,,8,0,,,,,,,,2,62,4382,62,0,0,75,6,0,,0,0,0.0,0,,,1,,06
75LA00011,75,,,0,78,780,1063,62,6,,2,50,,,06,,,0,,8,0,,,,,,,,2,62,4492,62,0,0,78,6,0,,0,0,0.0,0,,,1,,06
75LA00012,75,,,0,76,762,1965,62,6,,3,50,,,06,,,0,,8,0,,,,,,,,2,62,4640,62,0,0,76,6,0,,0,0,0.0,0,,,1,,06
75LA00013,75,,,0,75,751,0242,62,6,,3,60,,,06,,,0,,,0,,,,,,,,2,62,4382,62,0,0,75,6,0,,0,0,0.0,0,,,1,,06
75LA00014,75,,,0,77,772,0327,62,6,,3,60,,,06,,,0,,,0,,,,,,,,2,62,5261,62,0,0,77,6,0,,0,0,0.0,0,,,1,,06
75LA00015,75,,,0,77,770,0580,62,6,,5,60,,,06,,,0,,,0,,,,,,,,2,62,5441,62,0,0,77,6,0,,0,0,0.0,0,,,1,,06
75LA00016,75,,,0,77,770,0718,62,6,,1,60,,,06,,,0,,,0,,,,,,,,2,62,5441,62,0,0,77,6,0,,0,0,0.0,0,,,1,,06
75LA00017,75,,,0,76,761,0720,62,6,,6,60,,,06,,,0,,,0,,,,,,,,2,62,4725,62,0,0,76,6,0,,0,0,0.0,0,,,1,,06
75LA00018,75,,,0,76,762,0932,62,6,,2,60,,,06,,,0,,,0,,,,,,,,2,62,4640,62,0,0,76,6,0,,0,0,0.0,0,,,1,,06
75LA00019,75,,,0,77,772,9306,61,6,,5,70,,,06,,,0,,4,0,,,,,,,,1,62,5261,62,0,0,77,6,0,,0,0,0.0,0,,,1,,06
75LA00020,75,,,0,78,782,9601,61,6,,2,70,,,06,,,0,,4,0,,,,,,,,1,62,5002,62,0,0,78,6,0,,0,0,0.0,0,,,1,,06
75LA00021,75,,,0,77,771,8705,61,6,,2,80,,,06,,,0,,3,0,,,,,,,,1,62,5119,62,0,0,77,6,0,,0,0,0.0,0,,,1,,06
75LA00022,75,,,0,76,762,8804,61,6,,2,80,,,06,,,0,,2,0,,,,,,,,1,62,4640,62,0,0,76,6,0,,0,0,0.0,0,,,1,,06
75LA00023,75,,,0,76,762,9165,61,6,,1,80,,,06,,,0,,4,0,,,,,,,,1,62,4640,62,0,0,76,6,0,,0,0,0.0,0,,,1,,06
75LA00024,75,,,0,77,771,4278,62,6,,,20,,,06,,,0,,,0,,,,,,,,2,62,5119,62,1,0,77,6,0,,0,0,0.0,0,,,1,,06
75LA00025,75,,,0,76,760,4359,62,6,,,20,,,06,,,0,,8,0,,,,,,,,2,62,4941,62,1,0,76,6,0,,0,0,0.0,0,,,1,,06
75LA00026,75,,,0,78,781,4613,62,6,,,20,,,06,,,0,,8,0,,,,,,,,2,62,4788,62,1,0,78,6,0,,0,0,0.0,0,,,1,,06
75LA00027,75,,,0,75,750,4625,62,6,,,20,,,06,,,0,,8,0,,,,,,,,2,62,4905,62,1,0,75,6,0,,0,0,0.0,0,,,1,,06
75LA00028,75,,,0,76,762,4643,62,6,,,20,,,06,,,0,,,0,,,,,,,,2,62,4640,62,1,0,76,6,0,,0,0,0.0,0,,,1,,06
