UID,YR,SEX,LAMB,LB1,LINE,PEN,DAM,DBRD,DB,INBL,DB1,ADAM,ABEWE,CLR,STM,SPEC,JAW,DATE,DAYBN,TB,TRT,DAYDIS,MILK,ABNE,DEAD,INBD,FONO,FOBR,FOPU,X1,DB2,LBRD,SIRE,SB1,SBRD,WNWT,LNDAM,TM,TBRQ,X2,BRWT,ABNL,DISP,X3,ABLMB,CDNO,Y1,Y2,Y3,Y4,Y5,DATEBN
56LA00001,56,,,,65,621,1624,10,0,,1,0,,,07,,,305,65,-,,0,,,,,,,,,0,10,4083,1,11,,68,5,,,0.0,,,,,1,1,0,0,0,0,1956-03-05
56LA00002,56,2,1895,0,69,399,1625,10,0,,1,0,,1,07,,1,401,92,5,,0,2,,,,,,,,0,10,1714,2,14,78,68,4,,,7.0,,,,,1,1,1,1,1,10,1956-04-01
56LA00003,56,1,1961,0,69,691,1632,10,0,,1,9,,1,07,,1,412,103,5,,0,5,,,,,,,,0,10,1854,2,14,77,68,5,,,12.0,,,,,1,1,1,1,1,10,1956-04-12
56LA00004,56,1,1932,0,69,479,1638,10,0,,1,8,,1,07,,1,408,99,5,,0,5,,,,,,,,0,10,1939,2,14,99,68,4,,,13.0,,,,,1,1,1,1,1,10,1956-04-08
56LA00005,56,2,1908,0,69,728,1639,10,0,,1,7,,1,07,,1,404,95,5,,0,4,,,,,,,,0,10,7166,3,17,80,68,4,,,11.0,,,,,1,1,1,1,1,10,1956-04-04
56LA00006,56,2,1987,0,69,611,1642,10,0,,1,6,,4,07,,4,419,110,8,,0,4,,,,,,,,0,10,4213,1,11,44,68,5,,,10.0,,,,,1,1,1,2,1,10,1956-04-19
56LA00007,56,1,1988,0,69,611,1642,10,0,,1,6,,1,07,,4,419,110,8,,230,4,,,,,,,,0,10,4213,1,11,,68,5,,,9.0,,7,,,2,1,1,2,1,0,1956-04-19
56LA00008,56,1,1982,0,69,408,1643,10,0,,1,6,,1,07,,1,417,108,5,,0,4,,,,,,,,0,10,0935,2,14,88,68,4,,,12.0,2,,,16,1,1,1,1,1,10,1956-04-17
56LA00009,56,1,1981,0,69,398,1644,10,0,,1,5,,1,07,,1,415,106,5,,0,3,,,,,,,,0,10,0396,2,14,83,68,4,,,12.2,,,,,1,1,1,1,1,10,1956-04-15
56LA00010,56,2,1911,0,69,328,1645,10,0,,1,5,,1,07,,1,405,96,8,,0,3,,,,,,,,0,10,4164,1,11,75,68,4,,,11.0,,,,,1,1,1,2,1,10,1956-04-05
56LA00011,56,1,1912,0,69,328,1645,10,0,,1,5,,1,07,,1,405,96,8,,0,3,,,,,,,,0,10,4164,1,11,73,68,4,,,10.8,,,,,2,1,1,2,1,10,1956-04-05
56LA00012,56,1,1927,0,69,701,1646,10,0,,1,5,,1,07,,1,407,98,5,,0,5,,,,,,,,0,10,1621,2,14,96,68,5,,,12.8,,,,,1,1,1,1,1,10,1956-04-07
56LA00013,56,2,1890,0,69,728,1647,10,0,,1,5,09,1,07,,1,330,90,5,,0,4,98,,,,,,,0,10,7166,3,17,95,68,4,,,11.4,,,,,1,1,1,1,1,10,1956-03-30
56LA00014,56,1,1894,0,69,408,1648,10,0,,1,5,,1,07,,1,401,92,5,,0,3,,,,,,,,0,10,0935,2,14,98,68,4,,,13.8,,,,,1,1,1,1,1,10,1956-04-01
56LA00015,56,2,1905,0,69,681,1650,10,0,,1,4,,1,07,,1,404,95,5,,0,4,,,,,,,,0,10,1876,2,14,73,68,5,,,12.0,,,,,1,1,1,1,1,10,1956-04-04
56LA00016,56,2,2082,5,00,469,1651,10,0,,1,4,,1,04,2,3,516,137,5,,0,4,,,,,,,,0,48,0000,,61,79,68,0,,,10.8,,,,,1,1,1,1,1,10,1956-05-16
56LA00017,56,,,,69,469,1651,10,0,,1,4,,,07,1,,0,,-,,0,,,,,,,,,0,10,1700,2,14,,68,5,,,0.0,,,,,1,1,0,0,0,0,
56LA00018,56,1,1909,0,69,398,1652,10,0,,1,4,,1,07,,1,404,95,5,,0,4,,,,,,,,0,10,0396,2,14,82,68,4,,,12.2,,,,,1,1,1,1,1,10,1956-04-04
56LA00019,56,1,1985,0,69,478,1653,10,0,,1,4,,1,07,,1,419,110,5,,0,4,,,,,,,,0,10,0603,2,14,99,68,4,,,12.0,,,,,1,1,1,1,1,10,1956-04-19
56LA00020,56,1,1943,0,69,671,1654,10,0,,1,4,,1,07,,1,410,101,8,,101,3,,,,,,,,0,10,1857,2,14,,68,5,,,8.0,,2,,,1,1,1,2,1,0,1956-04-10
56LA00021,56,2,1944,0,69,671,1654,10,0,,1,4,,1,07,,1,410,101,8,,0,3,,,,,,,,0,10,1857,2,14,76,68,5,,,10.0,,,,,2,1,1,2,1,10,1956-04-10
56LA00022,56,2,1970,0,69,348,1655,10,0,,1,4,,1,07,,1,414,105,8,,0,4,,,,,,,,0,10,4079,1,11,65,68,4,,,10.4,2,,,16,1,1,1,2,1,10,1956-04-14
56LA00023,56,2,1971,0,69,348,1655,10,0,,1,4,,1,07,,1,414,105,8,,0,4,,,,,,,,0,10,4079,1,11,72,68,4,,,11.4,2,,,16,2,1,1,2,1,10,1956-04-14
56LA00024,56,1,1930,0,69,681,1656,10,0,,1,4,,1,07,,1,408,99,8,,0,4,,,,,,,,0,10,1876,2,14,68,68,5,,,10.8,,,,,1,1,1,2,1,10,1956-04-08
56LA00025,56,2,1931,0,69,681,1656,10,0,,1,4,,1,07,,1,408,99,8,,0,4,,,,,,,,0,10,1876,2,14,80,68,5,,,10.8,,,,,2,1,1,2,1,10,1956-04-08
56LA00026,56,1,1934,0,69,718,1657,10,0,,1,4,23,1,07,,1,408,99,5,,230,3,,,,,,,,0,10,7657,3,17,,68,4,,,13.0,,7,,,1,1,1,1,1,0,1956-04-08
56LA00027,56,1,1954,0,69,409,1658,10,0,,1,4,,1,07,,1,411,102,5,,0,4,,,,,,,,0,10,1596,2,14,101,68,4,,,14.6,,,,,1,1,1,1,1,10,1956-04-11
56LA00028,56,2,1972,0,69,329,1659,10,0,,1,4,,1,07,,2,414,105,8,,0,4,,,,,,,,0,10,0107,,91,66,68,4,,,11.4,,,,,1,1,1,2,1,10,1956-04-14
56LA00029,56,2,1973,0,69,329,1659,10,0,,1,4,,1,07,,2,414,105,8,,0,4,,,,,,,,0,10,0107,,91,64,68,4,,,9.6,,,,,2,1,1,2,1,10,1956-04-14
56LA00030,56,2,1963,0,69,349,1661,10,0,,1,4,,1,07,,1,413,104,8,,0,5,,,,,,,,0,10,4218,1,11,58,68,4,,,9.8,,,,,1,1,1,2,1,10,1956-04-13
56LA00031,56,2,1964,0,69,349,1661,10,0,,1,4,,1,07,,1,413,104,8,,0,5,,,,,,,,0,10,4218,1,11,44,68,4,,,10.4,,,,,2,1,1,2,1,10,1956-04-13
56LA00032,56,2,1928,0,69,671,1663,10,0,,1,4,,1,07,,1,408,99,8,,0,4,,,,,,,,0,10,1857,2,14,72,68,5,,,11.4,,,,04,1,1,1,2,1,10,1956-04-08
56LA00033,56,1,1929,0,69,671,1663,10,0,,1,4,,1,07,,1,408,99,8,,0,4,,,,,,,,0,10,1857,2,14,77,68,5,,,10.6,,,,,2,1,1,2,1,10,1956-04-08
56LA00034,56,2,1975,0,69,348,1664,10,0,,1,4,,1,07,,1,415,106,8,,0,4,,,,,,,,0,10,4079,1,11,61,68,4,,,9.8,,,,,1,1,1,2,1,10,1956-04-15
56LA00035,56,2,1976,0,69,348,1664,10,0,,1,4,,1,07,,1,415,106,8,,0,4,,,,,,,,0,10,4079,1,11,77,68,4,,,11.2,,,,,2,1,1,2,1,10,1956-04-15
56LA00036,56,1,1925,0,69,681,1665,10,0,,1,4,,1,07,,1,407,98,8,,0,4,,,,,,,,0,10,1876,2,14,66,68,5,,,10.4,,,,,1,1,1,2,1,10,1956-04-07
56LA00037,56,2,1926,0,69,681,1665,10,0,,1,4,,1,07,,1,407,98,8,,0,4,,,,,,,,0,10,1876,2,14,60,68,5,,,10.8,,,,,2,1,1,2,1,10,1956-04-07
56LA00038,56,1,1958,0,69,468,1666,10,0,,1,4,,1,07,,1,412,103,5,,0,3,,,,,,,,0,10,1994,2,14,90,68,4,,,12.2,,,,,1,1,1,1,1,10,1956-04-12
56LA00039,56,1,1948,0,69,399,1667,10,0,,1,4,,1,07,,1,410,101,5,,119,5,,,,,,,,0,10,1714,2,14,,68,4,,,14.0,,6,,,1,1,1,1,1,0,1956-04-10
56LA00040,56,2,1951,0,69,409,1668,10,0,,1,4,,1,07,,1,410,101,5,,0,5,,,,,,,,0,10,1596,2,14,81,68,4,,,11.0,2,,,16,1,1,1,1,1,10,1956-04-10
56LA00041,56,2,1937,0,69,329,1670,10,0,,1,4,,1,07,,1,409,100,8,,0,4,,,,,,,,0,10,0107,,91,74,68,4,,,11.2,,,,,1,1,1,2,1,10,1956-04-09
56LA00042,56,1,1938,0,69,329,1670,10,0,,1,4,,1,07,,1,409,100,8,,0,4,,,,,,,,0,10,0107,,91,71,68,4,,,11.6,,,,,2,1,1,2,1,10,1956-04-09
56LA00043,56,2,1897,0,69,349,1671,10,0,,1,4,,1,07,,1,402,93,8,,0,3,,,,,,,,0,10,4218,1,11,73,68,4,,,10.0,,,,,1,1,1,2,1,10,1956-04-02
56LA00044,56,2,1898,0,69,349,1671,10,0,,1,4,,2,07,,1,402,93,8,,0,3,,,,,,,,0,10,4218,1,11,69,68,4,,,9.6,,,,,2,1,1,2,1,10,1956-04-02
56LA00045,56,2,1919,0,69,469,1672,10,0,,1,4,,1,07,,1,406,97,8,,0,4,,,,,,,,0,10,1700,2,14,70,68,4,,,12.0,,,,,1,1,1,2,1,10,1956-04-06
56LA00046,56,1,1920,0,69,469,1672,10,0,,1,4,,1,07,,1,406,97,8,,0,4,,,,,,,,0,10,1700,2,14,87,68,4,,,10.8,,,,,2,1,1,2,1,10,1956-04-06
56LA00047,56,2,1979,0,69,701,1673,10,0,,1,4,,1,07,,1,415,106,8,,0,4,,,,,,,,0,10,1621,2,14,60,68,5,,,10.0,,,,,1,1,1,2,1,10,1956-04-15
56LA00048,56,1,1980,0,69,701,1673,10,0,,1,4,,1,07,,1,415,106,8,,0,4,,,,,,,,0,10,1621,2,14,74,68,5,,,9.6,,,,,2,1,1,2,1,10,1956-04-15
56LA00049,56,1,1939,0,69,498,1676,10,0,,1,4,09,1,07,,3,410,101,5,,0,4,98,,,,,,,0,10,1825,2,14,104,68,4,,,15.0,,,,,1,1,1,1,1,10,1956-04-10
56LA00050,56,,,,69,478,1677,10,0,,1,4,,,07,,,429,120,-,,0,,,,,,,,,0,10,0603,2,14,,68,4,,,0.0,,,,,1,1,0,0,0,0,1956-04-29
56LA00051,56,,,,69,671,1678,10,0,,1,4,,,07,,,305,65,-,,0,,,,,,,,,0,10,1857,2,14,,68,5,,,0.0,,,,,1,1,0,0,0,0,1956-03-05
56LA00052,56,2,1953,0,69,348,1679,10,0,,1,4,,1,07,,1,411,102,5,,0,5,,,,,,,,0,10,4079,1,11,76,68,4,,,11.8,,,,,1,1,1,1,1,10,1956-04-11
56LA00053,56,1,1959,0,69,701,1682,10,0,,1,4,,1,07,,1,412,103,8,,0,4,,,,,,,,0,10,1621,2,14,71,68,5,,,9.4,,,,,1,1,1,2,1,10,1956-04-12
56LA00054,56,2,1960,0,69,701,1682,10,0,,1,4,,1,07,,1,412,103,8,,0,4,,,,,,,,0,10,1621,2,14,65,68,5,,,9.4,,,,,2,1,1,2,1,10,1956-04-12
56LA00055,56,2,1917,0,69,328,1683,10,0,,1,4,,9,07,,1,405,96,8,,0,4,,,,,,,,0,10,4164,1,11,66,68,4,,,11.2,,,,,1,1,1,2,1,10,1956-04-05
56LA00056,56,2,1918,0,69,328,1683,10,0,,1,4,,1,07,,1,405,96,8,,0,4,,,,,,,,0,10,4164,1,11,61,68,4,,,9.8,,,,,2,1,1,2,1,10,1956-04-05
56LA00057,56,2,1966,0,69,728,1685,10,0,,1,4,,1,07,,1,413,104,8,,0,4,,,,,,,,0,10,7166,3,17,65,68,4,,,11.6,,,,,1,1,1,2,1,10,1956-04-13
56LA00058,56,2,1967,0,69,728,1685,10,0,,1,4,,1,07,,1,413,104,8,,0,4,,,,,,,,0,10,7166,3,17,74,68,4,,,11.8,,,,,2,1,1,2,1,10,1956-04-13
56LA00059,56,1,1946,0,69,718,1686,10,0,,1,4,,1,07,,1,410,101,5,,230,5,,,,,,,,0,10,7657,3,17,,68,4,,,11.0,,7,,,1,1,1,1,1,0,1956-04-10
56LA00060,56,1,1922,0,69,498,1687,10,0,,1,4,,1,07,,2,405,96,5,,0,4,,,,,,,,0,10,1825,2,14,100,68,4,,,13.0,,,,,1,1,1,1,1,10,1956-04-05
56LA00061,56,2,1983,0,69,478,1688,10,0,,1,4,,1,07,,1,418,109,8,,0,2,,,,,,,,0,10,0603,2,14,50,68,4,,,6.6,2,,,16,1,1,1,2,1,10,1956-04-18
56LA00062,56,1,1984,0,69,478,1688,10,0,,1,4,,1,07,,1,418,109,8,,0,2,,,,,,,,0,10,0603,2,14,79,68,4,,,9.8,1,,,01,2,1,1,2,1,10,1956-04-18
56LA00063,56,1,1910,0,69,691,1689,10,0,,1,4,,1,07,,1,404,95,5,,0,4,,,,,,,,0,10,1854,2,14,100,68,5,,,12.8,,,,,1,1,1,1,1,10,1956-04-04
56LA00064,56,2,1974,0,69,479,1690,10,0,,1,4,,1,07,,1,414,105,5,,0,4,,,,,,,,0,10,1939,2,14,92,68,4,,,11.6,,,,,1,1,1,1,1,10,1956-04-14
56LA00065,56,2,1913,0,69,499,1691,10,0,,1,4,,1,07,,1,405,96,5,,0,5,,,,,,,,0,10,2103,2,14,88,68,4,,,10.6,,,,,1,1,1,1,1,10,1956-04-05
56LA00066,56,2,1952,0,69,601,1692,10,0,,1,4,,1,07,,1,410,101,5,,0,4,,,,,,,,0,10,4150,1,11,86,68,5,,,12.6,,,,,1,1,1,1,1,10,1956-04-10
56LA00067,56,2,1914,0,69,408,1694,10,0,,1,4,09,1,07,,1,405,96,5,,0,5,98,,,,,,,0,10,0935,2,14,91,68,4,,,12.8,,,,,1,1,1,1,1,10,1956-04-05
56LA00068,56,2,1923,0,69,718,1695,10,0,,1,4,,1,07,,1,406,97,5,,0,5,,,,,,,,0,10,7657,3,17,81,68,4,,,11.0,,,,,1,1,1,1,1,10,1956-04-06
56LA00069,56,1,1940,0,69,498,1696,10,0,,1,4,,1,07,,1,410,101,8,,0,4,,,,,,,,0,10,1825,2,14,64,68,4,,,9.2,,,,,1,1,1,2,1,10,1956-04-10
56LA00070,56,1,1941,0,69,498,1696,10,0,,1,4,,1,07,,1,410,101,8,,0,4,,,,,,,,0,10,1825,2,14,80,68,4,,,9.4,,,,,2,1,1,2,1,10,1956-04-10
56LA00071,56,2,1962,0,69,591,1697,10,0,,1,4,,1,07,,1,412,103,5,,0,5,,,,,,,,0,10,3868,1,11,89,68,5,,,12.0,,,,,1,1,1,1,1,10,1956-04-12
56LA00072,56,2,1915,0,69,469,1699,10,0,,1,4,,1,07,,1,405,96,8,,0,3,,,,3750,11,-,,0,10,1700,2,14,75,68,4,,,8.8,,,,,1,1,1,2,1,10,1956-04-05
56LA00073,56,1,1916,0,69,469,1699,10,0,,1,4,,1,07,,1,405,96,8,,0,3,,,,,,,,0,10,1700,2,14,91,68,4,,,10.6,,,,,2,1,1,2,1,10,1956-04-05
56LA00074,56,2,1977,0,69,468,1700,10,0,,1,4,,1,07,,1,415,106,8,,230,3,,,,,,,,0,10,1994,2,14,,68,4,,,11.0,,7,,,1,1,1,2,1,0,1956-04-15
56LA00075,56,1,1978,0,69,468,1700,10,0,,1,4,,1,07,,1,415,106,8,,0,3,,,,,,,,0,10,1994,2,14,81,68,4,,,9.8,,,,,2,1,1,2,1,10,1956-04-15
56LA00076,56,2,1942,0,69,399,1701,10,0,,1,4,,1,07,,1,410,101,5,,0,4,,,,,,,,0,10,1714,2,14,82,68,4,,,11.4,,,,,1,1,1,1,1,10,1956-04-10
56LA00077,56,2,1965,0,69,691,1702,10,0,,1,4,,1,07,,1,413,104,5,,0,4,,,,,,,,0,10,1854,2,14,86,68,5,,,14.0,,,,,1,1,1,1,1,10,1956-04-13
56LA00078,56,1,,,69,479,1703,10,0,,1,4,,1,07,,1,408,99,1,,0,4,,,,2939,14,+,,0,10,1939,2,14,,68,4,,,14.0,,1,,,1,1,1,1,0,0,1956-04-08
56LA00079,56,1,1955,0,69,499,1705,10,0,,1,4,,1,07,,1,411,102,8,,230,4,,,,,,,,0,10,2103,2,14,,68,4,,,11.0,,7,,,1,1,1,2,1,0,1956-04-11
56LA00080,56,1,1956,0,69,499,1705,10,0,,1,4,,1,07,,1,411,102,8,,0,4,,,,,,,,0,10,2103,2,14,82,68,4,,,10.4,,,,,2,1,1,2,1,10,1956-04-11
56LA00081,56,2,1902,0,69,591,1706,10,0,,1,4,,1,07,,2,403,94,5,,0,5,,,,,,,,0,10,3868,1,11,80,68,5,,,11.0,2,,,16,1,1,1,1,1,10,1956-04-03
56LA00082,56,1,1924,0,69,499,1710,10,0,,1,2,,1,07,,1,407,98,5,,0,4,,,,,,,,0,10,2103,2,14,85,69,4,,,10.4,,,,,1,1,1,1,1,10,1956-04-07
56LA00083,56,1,1986,0,69,409,1712,10,0,,1,2,,1,07,,2,419,110,5,,0,4,,,,,,,,0,10,1596,2,14,96,69,4,,,12.0,,,,,1,1,1,1,1,10,1956-04-19
56LA00084,56,2,1892,0,69,328,1719,10,0,,1,2,,1,07,,1,331,91,5,,0,3,,,,,,,,0,10,4164,1,11,86,69,4,,,12.2,,,,,1,1,1,1,1,10,1956-03-31
56LA00085,56,2,1891,0,69,328,1724,10,0,,1,2,,1,07,,1,330,90,5,,0,2,,,,,,,,0,10,4164,1,11,76,69,4,,,10.8,,,,,1,1,1,1,1,10,1956-03-30
56LA00086,56,1,1906,0,69,728,1728,10,0,,1,2,,1,07,,1,404,95,8,,0,3,,,,,,,,0,10,7166,3,17,82,69,4,,,10.4,,,,,1,1,1,2,1,10,1956-04-04
56LA00087,56,1,1907,0,69,728,1728,10,0,,1,2,,1,07,,1,404,95,8,,95,3,,,,,,,,0,10,7166,3,17,,69,4,,,9.0,,2,,,2,1,1,2,1,0,1956-04-04
56LA00088,56,2,1990,0,69,468,1730,10,0,,1,2,,1,07,,1,420,111,5,,0,4,,,,,,,,0,10,1994,2,14,69,69,4,,,9.8,,,,,1,1,1,1,1,10,1956-04-20
56LA00089,56,2,1896,0,69,399,1731,10,0,,1,2,,1,07,,1,402,93,5,,0,4,,,,,,,,0,10,1714,2,14,73,69,4,,,10.6,,,,,1,1,1,1,1,10,1956-04-02
56LA00090,56,1,1989,0,69,691,1733,10,0,,1,2,,1,07,,1,420,111,5,,0,4,,,,,,,,0,10,1854,2,14,77,69,5,,,10.6,,,,,1,1,1,1,1,10,1956-04-20
56LA00091,56,,,,69,498,1736,10,0,,1,2,,,07,,,305,65,-,,0,,,,,,,,,0,10,1825,2,14,,69,4,,,0.0,,,,,1,1,0,0,0,0,1956-03-05
56LA00092,56,2,1935,0,69,671,1743,10,0,,1,2,,1,07,,1,409,100,5,,0,4,,,,,,,,0,10,1857,2,14,82,69,5,,,12.4,,,,,1,1,1,1,1,10,1956-04-09
56LA00093,56,,,,69,469,1751,10,0,,1,2,,,07,,,327,87,0,,0,0,,,,,,,,0,10,1700,2,14,,69,4,,,0.0,,0,,,1,1,1,1,0,0,1956-03-27
56LA00094,56,2,1957,0,69,408,1756,10,0,,1,2,,1,07,,1,412,103,5,,0,4,,,,,,,,0,10,0935,2,14,86,69,4,,,11.8,,,,,1,1,1,1,1,10,1956-04-12
56LA00095,56,1,1936,0,69,349,1757,10,0,,1,2,,1,07,,1,409,100,5,,115,4,,,,0858,13,-,,0,10,4218,1,11,,69,4,,,13.0,,6,,,1,1,1,1,1,0,1956-04-09
56LA00096,56,1,1903,0,69,718,1758,10,0,,1,2,,1,07,,1,403,94,8,,0,4,,,,,,,,0,10,7657,3,17,70,69,4,,,8.4,,,,,1,1,1,2,1,10,1956-04-03
56LA00097,56,2,1904,0,69,718,1758,10,0,,1,2,,1,07,,1,403,94,8,,0,4,,,,,,,,0,10,7657,3,17,68,69,4,,,7.0,,,,,2,1,1,2,1,10,1956-04-03
56LA00098,56,2,,,69,478,1759,10,0,,1,2,,1,07,,1,328,88,1,,0,2,,,,,,,,0,10,0603,2,14,,69,4,,,7.0,,1,,,1,1,1,1,0,0,1956-03-28
56LA00099,56,2,1921,0,69,348,1760,10,0,,1,2,,1,07,,1,406,97,5,,0,4,,,,,,,,0,10,4079,1,11,65,69,4,,,10.4,,,,,1,1,1,1,1,10,1956-04-06
56LA00100,56,1,1933,0,69,681,1762,10,0,,1,2,,1,07,,1,408,99,5,,0,4,,,,,,,,0,10,1876,2,14,71,69,5,,,12.2,,,,,1,1,1,1,1,10,1956-04-08
56LA00101,56,1,1901,0,69,479,1766,10,0,,1,2,,1,07,,1,403,94,5,,0,4,,,,,,,,0,10,1939,2,14,84,69,4,,,11.8,,,,,1,1,1,1,1,10,1956-04-03
56LA00102,56,1,1900,0,69,499,1769,10,0,,1,2,,1,07,,1,402,93,5,,0,2,,,,1813,14,-,,0,10,2103,2,14,63,69,4,,,10.4,,,,,1,1,1,1,1,10,1956-04-02
56LA00103,56,2,1947,0,69,468,1776,10,0,,1,2,,1,07,,1,410,101,5,,0,4,,,,,,,,0,10,1994,2,14,78,69,4,,,9.8,,,,,1,1,1,1,1,10,1956-04-10
56LA00104,56,1,1945,0,69,398,1778,10,0,,1,2,,2,07,,1,410,101,5,,0,4,,,,,,,,0,10,0396,2,14,77,69,4,,,11.8,,,,,1,1,1,1,1,10,1956-04-10
56LA00105,56,2,1949,0,69,409,1781,10,0,,1,2,,1,07,,1,410,101,5,,0,4,,,,,,,,0,10,1596,2,14,77,69,4,,,10.4,,,,,1,1,1,1,1,10,1956-04-10
56LA00106,56,,,,69,329,1782,10,0,,1,2,,,07,,,0,,,,0,,,6,,,,,,0,10,0107,,91,,69,4,,,0.0,,,,,1,0,0,0,0,0,
56LA00107,56,1,1899,0,69,701,1789,10,0,,1,2,,1,07,,1,402,93,5,,0,3,,,,,,,,0,10,1621,2,14,82,69,5,,,10.8,,,,,1,1,1,1,1,10,1956-04-02
56LA00108,56,2,1950,0,69,409,1792,10,0,,1,3,,1,07,,1,410,101,5,,0,5,,,,,,,,0,10,1596,2,14,68,68,4,,,11.4,,,,,1,1,1,1,1,10,1956-04-10
56LA00109,56,2,1968,0,69,329,1793,10,0,,1,3,,1,07,,1,414,105,8,,0,3,,,,,,,,0,10,0107,,91,62,68,4,,,10.0,,,,,1,1,1,2,1,10,1956-04-14
56LA00110,56,1,1969,0,69,329,1793,10,0,,1,3,,1,07,,1,414,105,8,,0,3,,,,,,,,0,10,0107,,91,54,68,4,,,10.6,,,,,2,1,1,2,1,10,1956-04-14
56LA00111,56,,,,69,349,1794,10,0,,1,3,,,07,,,305,65,-,,0,,,,,,,,,0,10,4218,1,11,,68,4,,,0.0,,,,,1,1,0,0,0,0,1956-03-05
56LA00112,56,2,1893,0,69,398,1799,10,0,,1,7,,1,07,,1,401,92,5,,0,3,,,,,,,,0,10,0396,2,14,88,68,4,,,13.8,,,,,1,1,1,1,1,10,1956-04-01
56LA00113,56,2,4752,1,20,200,2522,11,1,23,1,8,,1,07,,1,413,104,5,,0,3,,,22,,,,,1,11,3302,1,11,79,20,1,,,11.4,,,,,1,1,1,1,1,10,1956-04-13
56LA00114,56,,,,20,200,2538,11,1,23,1,8,,,07,,,328,88,0,,0,0,,,17,,,,,1,11,3302,1,11,,20,1,,,0.0,,0,,,1,1,1,1,0,0,1956-03-28
56LA00115,56,1,4740,1,63,610,2546,11,1,,1,8,,1,07,,1,412,103,7,,0,3,,,23,,,,,1,11,4213,1,11,67,27,6,,,8.8,,,,,1,1,1,2,1,10,1956-04-12
56LA00116,56,2,,,63,610,2546,11,1,,1,8,,3,07,,6,412,103,7,,0,3,,,23,,,,,1,11,4213,1,11,,27,6,,,7.0,,1,, 0,2,1,1,2,0,0,1956-04-12
56LA00117,56,2,4682,1,34,340,2571,11,1,33,1,8,,1,07,,1,407,98,8,,0,4,,,20,,,,,1,11,4079,1,11,60,34,1,,,8.4,,,,,1,1,1,2,1,10,1956-04-07
56LA00118,56,1,4683,1,34,340,2571,11,1,33,1,8,,1,07,,1,407,98,8,,0,4,,,20,,,,,1,11,4079,1,11,62,34,1,,,7.8,,,,,2,1,1,2,1,10,1956-04-07
56LA00119,56,1,4680,1,63,550,2579,11,1,,1,8,,1,07,,1,406,97,5,,0,4,,,21,,,,,1,11,4319,1,11,72,20,6,,,15.0,,,,,1,1,1,1,1,10,1956-04-06
56LA00120,56,2,4754,1,19,190,2634,11,1,24,1,8,,1,07,,1,413,104,5,,0,3,,,13,,,,,1,11,4179,1,11,79,19,1,,,13.8,,,,,1,1,1,1,1,10,1956-04-13
56LA00121,56,2,4707,1,21,210,2639,11,1,34,1,8,,1,07,,1,409,100,5,,0,5,,,17,,,,,1,11,4328,1,11,69,21,1,,,10.8,,,,,1,1,1,1,1,10,1956-04-09
56LA00122,56,1,4736,1,21,210,2648,11,1,36,1,8,,1,07,,1,411,102,5,,0,5,,,11,,,,,1,11,4328,1,11,79,21,1,,,11.0,,,,,1,1,1,1,1,10,1956-04-11
56LA00123,56,1,4645,1,20,200,2677,11,1,20,1,8,,1,07,,1,404,95,5,,0,3,,,18,,,,,1,11,3302,1,11,87,20,1,,,11.8,,,,,1,1,1,1,1,10,1956-04-04
56LA00124,56,1,4630,1,19,190,2678,11,1,25,1,8,33,1,07,,1,403,94,8,,0,1,05,,13,,,,,1,11,4179,1,11,77,19,1,,,10.2,,,,,1,1,1,2,1,10,1956-04-03
56LA00125,56,2,4631,1,19,190,2678,11,1,25,1,8,33,1,07,,1,403,94,8,,0,1,05,-,13,2166,14,-,,1,11,4179,1,11,59,19,1,,,7.4,,,,79,2,1,1,2,1,10,1956-04-03
56LA00126,56,2,4635,1,32,320,2775,11,1,16,1,7,,1,07,,1,403,94,8,,0,4,,,00,,,,,1,11,4164,1,11,77,32,1,,,9.0,,,,,1,1,1,2,1,10,1956-04-03
56LA00127,56,1,4636,1,32,320,2775,11,1,16,1,7,,1,07,,1,403,94,8,,146,4,,,00,,,,,1,11,4164,1,11,,32,1,,,11.0,,6,,,2,1,1,2,1,0,1956-04-03
56LA00128,56,2,4768,1,19,190,2782,11,1,25,1,7,,1,07,,1,414,105,5,,0,3,,,14,,,,,1,11,4179,1,11,66,19,1,,,11.0,,,,,1,1,1,1,1,10,1956-04-14
56LA00129,56,1,4698,1,20,200,2832,11,1,26,1,7,,1,07,,1,408,99,7,,0,4,,,32,,,,,1,11,3302,1,11,69,20,1,,,10.2,,,,,1,1,1,2,1,10,1956-04-08
56LA00130,56,2,,,20,200,2832,11,1,26,1,7,,1,07,,1,408,99,7,,0,4,,,32,,,,,1,11,3302,1,11,,20,1,,,8.0,,1,,,2,1,1,2,0,0,1956-04-08
56LA00131,56,1,4640,1,32,320,2859,11,1,16,1,7,,1,07,,1,403,94,5,,0,3,,,00,,,,,1,11,4164,1,11,96,32,1,,,15.2,1,,,05,1,1,1,1,1,10,1956-04-03
56LA00132,56,2,4695,1,27,270,2913,11,1,35,1,7,,1,07,,1,408,99,8,,0,4,,,23,,,,,1,11,3789,1,11,57,27,1,,,8.4,,,,,1,1,1,2,1,10,1956-04-08
56LA00133,56,2,4696,1,27,270,2913,11,1,35,1,7,,1,07,,1,408,99,8,,0,4,,,23,,,,,1,11,3789,1,11,63,27,1,,,8.4,,,,,2,1,1,2,1,10,1956-04-08
